setKForeLeft setKHindLeft setKForeRight setKHindRight realKForeLeft realKHindLeft realKForeRight realKHindRight distance
0.8133 0.2 0.2 0.7067 0.798437 0.220126 0.596719 0.870534 0.342791
0.8133 0.2 0.2 0.7067 0.798437 0.220893 0.599019 0.88434 0.343204
0.8133 0.2 0.2 0.7067 0.798437 0.222427 0.602087 0.883573 0.343611
0.8133 0.2 0.2 0.7067 0.798437 0.224728 0.605155 0.895845 0.344017
0.8133 0.2 0.2 0.7067 0.798437 0.227029 0.60899 0.908884 0.344417
0.8133 0.2 0.2 0.7067 0.798437 0.230097 0.612825 0.906583 0.344809
0.8133 0.2 0.2 0.7067 0.799204 0.233165 0.617427 0.918088 0.345199
0.8133 0.2 0.2 0.7067 0.799204 0.237 0.622796 0.930359 0.345583
0.8133 0.2 0.2 0.7067 0.799204 0.241602 0.628165 0.941864 0.345959
0.8133 0.2 0.2 0.7067 0.798437 0.245437 0.634301 0.937262 0.346323
0.8133 0.2 0.2 0.7067 0.798437 0.250806 0.640437 0.947233 0.346685
0.8133 0.2 0.2 0.7067 0.798437 0.256175 0.64734 0.957204 0.347038
0.8133 0.2 0.2 0.7067 0.798437 0.261544 0.65501 0.967175 0.347382
0.8133 0.2 0.2 0.7067 0.798437 0.26768 0.66268 0.976379 0.347716
0.8133 0.2 0.2 0.7067 0.798437 0.273816 0.67035 0.985583 0.34804
0.8133 0.2 0.2 0.7067 0.798437 0.280718 0.678786 0.99402 0.348353
0.8133 0.2 0.2 0.7067 0.798437 0.287621 0.68799 1.00169 0.348656
0.8133 0.2 0.2 0.7067 0.798437 0.295291 0.697194 1.00936 0.348948
0.8133 0.2 0.2 0.7067 0.79767 0.302194 0.706398 1.01626 0.349229
0.8133 0.2 0.2 0.7067 0.79767 0.309864 0.716369 1.0224 0.349499
0.8133 0.2 0.2 0.7067 0.79767 0.318301 0.727107 1.027 0.349759
0.8133 0.2 0.2 0.7067 0.79767 0.325971 0.737078 1.0316 0.350009
0.8133 0.2 0.2 0.7067 0.796903 0.334408 0.747816 1.03467 0.350248
0.8133 0.2 0.2 0.7067 0.796903 0.342078 0.758553 1.03697 0.350476
0.8133 0.2 0.2 0.7067 0.796903 0.342845 0.769291 1.03774 0.350695
0.8133 0.2 0.2 0.7067 0.796136 0.350515 0.780796 1.03774 0.350905
0.8133 0.2 0.2 0.7067 0.796136 0.358185 0.791534 1.03697 0.351105
0.8133 0.2 0.2 0.7067 0.796136 0.365854 0.803039 1.0339 0.351296
0.8133 0.2 0.2 0.7067 0.795369 0.365854 0.814544 1.03007 0.35148
0.8133 0.2 0.2 0.7067 0.795369 0.37199 0.826049 1.0247 0.351658
0.8133 0.2 0.2 0.7067 0.794602 0.378893 0.837554 1.01703 0.351829
0.8133 0.2 0.2 0.7067 0.794602 0.385029 0.849058 1.00859 0.351995
0.8133 0.2 0.2 0.7067 0.794602 0.383495 0.859796 0.998621 0.352157
0.8133 0.2 0.2 0.7067 0.793835 0.388864 0.871301 0.98635 0.352317
0.8133 0.2 0.2 0.7067 0.793835 0.393466 0.882806 0.972544 0.352474
0.8133 0.2 0.2 0.7067 0.793835 0.390398 0.893544 0.957204 0.352631
0.8133 0.2 0.2 0.7067 0.793835 0.395 0.904282 0.94033 0.352789
0.8133 0.2 0.2 0.7067 0.793068 0.391165 0.91502 0.921155 0.352949
0.8133 0.2 0.2 0.7067 0.793068 0.393466 0.925757 0.901214 0.353113
0.8133 0.2 0.2 0.7067 0.793068 0.389631 0.936495 0.882039 0.35328
0.8133 0.2 0.2 0.7067 0.793835 0.391932 0.946466 0.868233 0.35345
0.8133 0.2 0.2 0.7067 0.780796 0.390398 0.959505 0.851359 0.353633
0.8133 0.2 0.2 0.7067 0.770058 0.398068 0.977146 0.832952 0.353834
0.8133 0.2 0.2 0.7067 0.760087 0.397301 0.997088 0.813777 0.354045
0.8133 0.2 0.2 0.7067 0.750884 0.391165 0.973311 0.796136 0.354264
0.8133 0.2 0.2 0.7067 0.74168 0.404204 0.994787 0.78233 0.354481
0.8133 0.2 0.2 0.7067 0.731709 0.406505 0.97101 0.768524 0.354699
0.8133 0.2 0.2 0.7067 0.722505 0.40267 0.928058 0.75702 0.354921
0.8133 0.2 0.2 0.7067 0.713301 0.394233 0.944932 0.751651 0.355144
0.8133 0.2 0.2 0.7067 0.70333 0.383495 0.957204 0.747816 0.35536
0.8133 0.2 0.2 0.7067 0.694126 0.398068 0.931893 0.745515 0.355557
0.8133 0.2 0.2 0.7067 0.684155 0.401903 0.948 0.743214 0.355745
0.8133 0.2 0.2 0.7067 0.673418 0.398068 0.924223 0.740913 0.355926
0.8133 0.2 0.2 0.7067 0.663447 0.391165 0.883573 0.738612 0.356106
0.8133 0.2 0.2 0.7067 0.654243 0.381194 0.895845 0.737845 0.356286
0.8133 0.2 0.2 0.7067 0.643505 0.396534 0.909651 0.737845 0.356443
0.8133 0.2 0.2 0.7067 0.632767 0.401136 0.885874 0.736311 0.356589
0.8133 0.2 0.2 0.7067 0.621262 0.398068 0.898913 0.735544 0.356732
0.8133 0.2 0.2 0.7067 0.610524 0.391165 0.875903 0.734777 0.356869
0.8133 0.2 0.2 0.7067 0.602854 0.408039 0.888942 0.73401 0.356993
0.8133 0.2 0.2 0.7067 0.59135 0.412641 0.866699 0.732476 0.357105
0.8133 0.2 0.2 0.7067 0.579078 0.408806 0.878971 0.731709 0.357217
0.8133 0.2 0.2 0.7067 0.566806 0.427214 0.857495 0.730175 0.357316
0.8133 0.2 0.2 0.7067 0.554534 0.431816 0.870534 0.730175 0.357411
0.8133 0.2 0.2 0.7067 0.541495 0.427981 0.849058 0.728641 0.357501
0.8133 0.2 0.2 0.7067 0.529223 0.418777 0.81301 0.727107 0.357595
0.8133 0.2 0.2 0.7067 0.526922 0.436418 0.825282 0.727107 0.357684
0.8133 0.2 0.2 0.7067 0.526155 0.440252 0.83832 0.72634 0.357762
0.8133 0.2 0.2 0.7067 0.533058 0.434884 0.818379 0.723272 0.357831
0.8133 0.2 0.2 0.7067 0.546097 0.451757 0.830651 0.723272 0.357893
0.2 0.7067 0.8133 0.2 0.56067 0.455592 0.812243 0.719437 0.357941
0.2 0.7067 0.8133 0.2 0.573709 0.45099 0.822981 0.715602 0.357982
0.2 0.7067 0.8133 0.2 0.586748 0.442553 0.806107 0.708699 0.358016
0.2 0.7067 0.8133 0.2 0.596719 0.456359 0.816078 0.702563 0.35805
0.2 0.7067 0.8133 0.2 0.603621 0.460194 0.826049 0.693359 0.358073
0.2 0.7067 0.8133 0.2 0.608223 0.459427 0.83602 0.682621 0.358091
0.2 0.7067 0.8133 0.2 0.610524 0.456359 0.822981 0.669583 0.35811
0.2 0.7067 0.8133 0.2 0.605922 0.453291 0.832185 0.657311 0.358136
0.2 0.7067 0.8133 0.2 0.592117 0.451757 0.842155 0.645806 0.358174
0.2 0.7067 0.8133 0.2 0.578311 0.451757 0.85366 0.633534 0.35823
0.2 0.7067 0.8133 0.2 0.564505 0.454058 0.846757 0.620495 0.358305
0.2 0.7067 0.8133 0.2 0.549932 0.459427 0.832185 0.608223 0.358407
0.2 0.7067 0.8133 0.2 0.536126 0.46633 0.844456 0.595185 0.358539
0.2 0.7067 0.8133 0.2 0.521553 0.474 0.841388 0.581379 0.358695
0.2 0.7067 0.8133 0.2 0.506981 0.483971 0.832185 0.566039 0.358878
0.2 0.7067 0.8133 0.2 0.492408 0.495476 0.821447 0.549932 0.359091
0.2 0.7067 0.8133 0.2 0.477835 0.507748 0.811476 0.532291 0.359333
0.2 0.7067 0.8133 0.2 0.462495 0.520786 0.803806 0.514651 0.359602
0.2 0.7067 0.8133 0.2 0.447922 0.533825 0.798437 0.49701 0.359895
0.2 0.7067 0.8133 0.2 0.432583 0.546097 0.796136 0.478602 0.360209
0.2 0.7067 0.8133 0.2 0.417243 0.558369 0.795369 0.460961 0.360541
0.2 0.7067 0.8133 0.2 0.401903 0.569107 0.795369 0.44332 0.360889
0.2 0.7067 0.8133 0.2 0.38733 0.579845 0.796136 0.427214 0.361251
0.2 0.7067 0.8133 0.2 0.372757 0.589816 0.796903 0.411107 0.361624
0.2 0.7067 0.8133 0.2 0.358185 0.599019 0.798437 0.395767 0.362008
0.2 0.7067 0.8133 0.2 0.343612 0.606689 0.799204 0.381194 0.362401
0.2 0.7067 0.8133 0.2 0.329806 0.614359 0.799971 0.368155 0.362803
0.2 0.7067 0.8133 0.2 0.316 0.621262 0.800738 0.355884 0.363212
0.2 0.7067 0.8133 0.2 0.302961 0.628165 0.802272 0.344379 0.363628
0.2 0.7067 0.8133 0.2 0.289922 0.634301 0.803039 0.334408 0.364049
0.2 0.7067 0.8133 0.2 0.277651 0.63967 0.803806 0.325204 0.364477
0.2 0.7067 0.8133 0.2 0.265379 0.644272 0.803806 0.316767 0.36491
0.2 0.7067 0.8133 0.2 0.253874 0.648874 0.804573 0.309097 0.36535
0.2 0.7067 0.8133 0.2 0.243136 0.652709 0.80534 0.302194 0.365795
0.2 0.7067 0.8133 0.2 0.232398 0.656544 0.80534 0.296058 0.366247
0.2 0.7067 0.8133 0.2 0.222427 0.659612 0.806107 0.290689 0.366705
0.2 0.7067 0.8133 0.2 0.213223 0.66268 0.806107 0.28532 0.36717
0.2 0.7067 0.8133 0.2 0.205553 0.664981 0.806107 0.280718 0.367642
0.2 0.7067 0.8133 0.2 0.200184 0.667282 0.806874 0.276117 0.36812
0.2 0.7067 0.8133 0.2 0.197117 0.669583 0.806107 0.271515 0.368606
0.2 0.7067 0.8133 0.2 0.195583 0.671117 0.806107 0.26768 0.369097
0.2 0.7067 0.8133 0.2 0.195583 0.672651 0.806107 0.263845 0.369593
0.2 0.7067 0.8133 0.2 0.19635 0.674185 0.80534 0.26001 0.370095
0.2 0.7067 0.8133 0.2 0.197117 0.675719 0.80534 0.256175 0.370601
0.2 0.7067 0.8133 0.2 0.198651 0.677253 0.80534 0.253107 0.371111
0.2 0.7067 0.8133 0.2 0.199418 0.67802 0.80534 0.250806 0.371626
0.2 0.7067 0.8133 0.2 0.200184 0.679553 0.804573 0.248505 0.372145
0.2 0.7067 0.8133 0.2 0.199418 0.68032 0.80534 0.246971 0.372669
0.2 0.7067 0.8133 0.2 0.197117 0.681087 0.80534 0.246204 0.373199
0.2 0.7067 0.8133 0.2 0.194816 0.681854 0.806107 0.246204 0.373736
0.2 0.7067 0.8133 0.2 0.194049 0.682621 0.806107 0.246204 0.374282
0.2 0.7067 0.8133 0.2 0.193282 0.683388 0.806107 0.246971 0.37484
0.2 0.7067 0.8133 0.2 0.192515 0.684155 0.806107 0.247738 0.375409
0.2 0.7067 0.8133 0.2 0.192515 0.684922 0.806107 0.248505 0.37599
0.2 0.7067 0.8133 0.2 0.193282 0.685689 0.806107 0.250039 0.376583
0.2 0.7067 0.8133 0.2 0.194816 0.685689 0.806107 0.251573 0.377187
0.2 0.7067 0.8133 0.2 0.197117 0.686456 0.806107 0.253874 0.3778
0.2 0.7067 0.8133 0.2 0.199418 0.687223 0.806107 0.256942 0.378423
0.2 0.7067 0.8133 0.2 0.202485 0.68799 0.806107 0.260777 0.379053
0.2 0.7067 0.8133 0.2 0.20632 0.68799 0.806107 0.265379 0.379689
0.2 0.7067 0.8133 0.2 0.210922 0.688757 0.806107 0.270748 0.380331
0.2 0.7067 0.8133 0.2 0.215524 0.689524 0.806107 0.276884 0.380976
0.2 0.7067 0.8133 0.2 0.22166 0.689524 0.806107 0.283786 0.381625
0.2 0.7067 0.8133 0.2 0.227796 0.690291 0.806107 0.291456 0.382274
0.2 0.7067 0.8133 0.2 0.234699 0.690291 0.806107 0.299893 0.382925
0.2 0.7067 0.8133 0.2 0.242369 0.691058 0.80534 0.309097 0.383574
0.2 0.7067 0.8133 0.2 0.250806 0.691058 0.80534 0.319068 0.384222
0.2 0.7067 0.8133 0.2 0.26001 0.691058 0.80534 0.329806 0.384867
0.2 0.7067 0.8133 0.2 0.269214 0.691058 0.80534 0.342078 0.385508
0.2 0.7067 0.8133 0.2 0.279951 0.691058 0.80534 0.35435 0.386144
0.2 0.7067 0.8133 0.2 0.290689 0.691058 0.804573 0.368155 0.386776
0.2 0.7067 0.8133 0.2 0.302194 0.691058 0.804573 0.381961 0.387401
0.2 0.7067 0.8133 0.2 0.313699 0.691058 0.803806 0.397301 0.388021
0.2 0.7067 0.8133 0.2 0.326738 0.691058 0.803806 0.413408 0.388633
0.2 0.7067 0.8133 0.2 0.339777 0.690291 0.803806 0.429515 0.389238
0.2 0.7067 0.8133 0.2 0.353583 0.690291 0.803039 0.447155 0.389834
0.2 0.7067 0.8133 0.2 0.367388 0.689524 0.802272 0.45099 0.390426
0.2 0.7067 0.8133 0.2 0.382728 0.689524 0.802272 0.469398 0.391008
0.2 0.7067 0.8133 0.2 0.399602 0.691825 0.806107 0.490107 0.391572
0.2 0.7067 0.8133 0.2 0.419544 0.694893 0.810709 0.513117 0.392113
0.2 0.7067 0.8133 0.2 0.441019 0.697961 0.815311 0.539194 0.392629
0.2 0.7067 0.8133 0.2 0.464796 0.699495 0.822214 0.546864 0.393118
0.2 0.7067 0.8133 0.2 0.472466 0.701796 0.829117 0.576777 0.393584
0.2 0.7067 0.8133 0.2 0.470165 0.70333 0.836787 0.60899 0.394026
0.2 0.7067 0.8133 0.2 0.494709 0.704097 0.844456 0.643505 0.39444
0.2 0.7067 0.8133 0.2 0.502379 0.702563 0.851359 0.650408 0.394831
0.2 0.7067 0.8133 0.2 0.497777 0.702563 0.858262 0.686456 0.395195
0.2 0.7067 0.8133 0.2 0.52232 0.701796 0.864398 0.724806 0.395528
0.2 0.7067 0.8133 0.2 0.528456 0.700262 0.870534 0.730175 0.395837
0.2 0.7067 0.8133 0.2 0.553 0.698728 0.875903 0.768524 0.396111
0.2 0.7067 0.8133 0.2 0.558369 0.697961 0.880505 0.809175 0.396348
0.2 0.7067 0.8133 0.2 0.549932 0.696427 0.883573 0.812243 0.396565
0.2 0.7067 0.8133 0.2 0.572942 0.69566 0.887408 0.85366 0.396743
0.2 0.7067 0.8133 0.2 0.596719 0.694126 0.889709 0.852893 0.396895
0.2 0.7067 0.8133 0.2 0.599786 0.694126 0.891243 0.893544 0.397004
0.2 0.7067 0.8133 0.2 0.623563 0.693359 0.89201 0.937262 0.397071
0.2 0.7067 0.8133 0.2 0.622029 0.688757 0.889709 0.928058 0.397142
0.2 0.7067 0.8133 0.2 0.642738 0.684155 0.885874 0.965641 0.397195
0.2 0.7067 0.8133 0.2 0.638136 0.675719 0.879738 0.951068 0.397258
0.2 0.7067 0.8133 0.2 0.620495 0.666515 0.872068 0.982515 0.397309
0.2 0.7067 0.8133 0.2 0.635068 0.655777 0.863631 0.964874 0.397363
0.2 0.7067 0.8133 0.2 0.640437 0.644272 0.852893 0.992486 0.397396
0.2 0.7067 0.8133 0.2 0.628165 0.632 0.842155 0.973311 0.397426
0.2 0.7067 0.8133 0.2 0.607456 0.618961 0.830651 0.999388 0.39744
0.2 0.7067 0.8133 0.2 0.619728 0.605155 0.817612 0.977913 0.397455
0.2 0.7067 0.8133 0.2 0.612825 0.589816 0.803806 0.934961 0.397471
0.2 0.7067 0.8133 0.2 0.595952 0.575243 0.79 0.953369 0.397477
0.2 0.7067 0.8133 0.2 0.572942 0.559903 0.775427 0.965641 0.397474
0.2 0.7067 0.8133 0.2 0.546864 0.543029 0.760087 0.938796 0.397477
0.2 0.7067 0.8133 0.2 0.520786 0.527689 0.744748 0.95567 0.397477
0.2 0.7067 0.8133 0.2 0.528456 0.514651 0.728641 0.931126 0.397483
0.2 0.7067 0.8133 0.2 0.523087 0.507748 0.712534 0.947233 0.397476
0.2 0.7067 0.8133 0.2 0.509282 0.509282 0.69566 0.923456 0.397462
0.2 0.7067 0.8133 0.2 0.493175 0.517719 0.678786 0.938796 0.397437
0.2 0.7067 0.8133 0.2 0.474 0.527689 0.661913 0.914253 0.397405
0.2 0.7067 0.8133 0.2 0.455592 0.540728 0.645806 0.929592 0.397362
0.2 0.7067 0.8133 0.2 0.436418 0.553 0.628165 0.905816 0.397312
0.2 0.7067 0.8133 0.2 0.418777 0.566039 0.611291 0.920388 0.397252
0.2 0.7067 0.8133 0.2 0.401903 0.577544 0.594418 0.896612 0.397186
0.2 0.7067 0.8133 0.2 0.386563 0.589049 0.577544 0.911952 0.397111
0.2 0.7067 0.8133 0.2 0.37199 0.599019 0.559903 0.888175 0.39703
0.2 0.7067 0.8133 0.2 0.358952 0.609757 0.543029 0.903515 0.396942
0.2 0.7067 0.8133 0.2 0.34668 0.617427 0.526155 0.880505 0.396847
0.2 0.7067 0.8133 0.2 0.335942 0.626631 0.509282 0.895078 0.396747
0.2 0.7067 0.8133 0.2 0.325971 0.633534 0.492408 0.911952 0.396635
0.8133 0.2 0.2 0.7067 0.316767 0.638903 0.474767 0.890476 0.396517
0.8133 0.2 0.2 0.7067 0.310631 0.642738 0.457893 0.90735 0.396394
0.8133 0.2 0.2 0.7067 0.306796 0.643505 0.441019 0.925757 0.39626
0.8133 0.2 0.2 0.7067 0.304495 0.641971 0.424146 0.908884 0.39612
0.8133 0.2 0.2 0.7067 0.305262 0.638903 0.407272 0.927291 0.395976
0.8133 0.2 0.2 0.7067 0.307563 0.632767 0.390398 0.911952 0.395825
0.8133 0.2 0.2 0.7067 0.312932 0.625864 0.374291 0.931126 0.395672
0.8133 0.2 0.2 0.7067 0.319835 0.61666 0.358185 0.951068 0.395508
0.8133 0.2 0.2 0.7067 0.328272 0.605155 0.341311 0.94033 0.395337
0.8133 0.2 0.2 0.7067 0.338243 0.595952 0.324437 0.959505 0.395194
0.8133 0.2 0.2 0.7067 0.348981 0.585214 0.306796 0.947233 0.39507
0.8133 0.2 0.2 0.7067 0.361252 0.573709 0.288388 0.965641 0.394965
0.8133 0.2 0.2 0.7067 0.374291 0.56067 0.269981 0.954903 0.394882
0.8133 0.2 0.2 0.7067 0.388864 0.546097 0.250806 0.934194 0.394823
0.8133 0.2 0.2 0.7067 0.404971 0.530757 0.230864 0.911952 0.394785
0.8133 0.2 0.2 0.7067 0.422612 0.515418 0.211689 0.89201 0.394767
0.8133 0.2 0.2 0.7067 0.441786 0.499311 0.192515 0.875136 0.394767
0.8133 0.2 0.2 0.7067 0.462495 0.482437 0.17334 0.860563 0.394783
0.8133 0.2 0.2 0.7067 0.483204 0.465563 0.154165 0.847524 0.394814
0.8133 0.2 0.2 0.7067 0.50468 0.448689 0.13499 0.835253 0.394858
0.8133 0.2 0.2 0.7067 0.526922 0.431049 0.115816 0.824515 0.394916
0.8133 0.2 0.2 0.7067 0.548398 0.413408 0.0966408 0.815311 0.394986
0.8133 0.2 0.2 0.7067 0.569107 0.395767 0.078233 0.806107 0.395068
0.8133 0.2 0.2 0.7067 0.588282 0.377359 0.0598253 0.798437 0.395162
0.8133 0.2 0.2 0.7067 0.605922 0.358952 0.0414175 0.790767 0.395269
0.8133 0.2 0.2 0.7067 0.622029 0.341311 0.0230097 0.784631 0.395388
0.8133 0.2 0.2 0.7067 0.637369 0.322903 0.00536893 0.778495 0.39552
0.8133 0.2 0.2 0.7067 0.651175 0.305262 -0.0122718 0.772359 0.395664
0.8133 0.2 0.2 0.7067 0.665748 0.292223 -0.0115049 0.770825 0.395885
0.8133 0.2 0.2 0.7067 0.67802 0.278418 -0.0115049 0.767757 0.396132
0.8133 0.2 0.2 0.7067 0.688757 0.263845 -0.0107379 0.763155 0.396395
0.8133 0.2 0.2 0.7067 0.697961 0.250039 -0.00843689 0.75932 0.396667
0.8133 0.2 0.2 0.7067 0.706398 0.238534 -0.00076699 0.755486 0.396946
0.8133 0.2 0.2 0.7067 0.714068 0.231631 0.00997088 0.752418 0.397229
0.8133 0.2 0.2 0.7067 0.720971 0.227029 0.0222427 0.748583 0.397514
0.8133 0.2 0.2 0.7067 0.727107 0.223961 0.0360485 0.745515 0.397799
0.8133 0.2 0.2 0.7067 0.732476 0.22166 0.0498544 0.742447 0.398084
0.8133 0.2 0.2 0.7067 0.737845 0.220893 0.0628932 0.739379 0.398368
0.8133 0.2 0.2 0.7067 0.742447 0.220126 0.075932 0.737078 0.398652
0.8133 0.2 0.2 0.7067 0.746282 0.219359 0.0882039 0.73401 0.398935
0.8133 0.2 0.2 0.7067 0.750117 0.219359 0.0997088 0.731709 0.399217
0.8133 0.2 0.2 0.7067 0.753952 0.218592 0.10968 0.729408 0.399497
0.8133 0.2 0.2 0.7067 0.75702 0.218592 0.119651 0.727107 0.399777
0.8133 0.2 0.2 0.7067 0.760087 0.218592 0.128087 0.725573 0.400056
0.8133 0.2 0.2 0.7067 0.763155 0.218592 0.135757 0.723272 0.400334
0.8133 0.2 0.2 0.7067 0.766223 0.217825 0.143427 0.721738 0.400612
0.8133 0.2 0.2 0.7067 0.768524 0.217825 0.149563 0.720204 0.400889
0.8133 0.2 0.2 0.7067 0.770825 0.217825 0.154932 0.71867 0.401165
0.8133 0.2 0.2 0.7067 0.773126 0.217825 0.160301 0.717136 0.40144
0.8133 0.2 0.2 0.7067 0.77466 0.217058 0.164903 0.716369 0.401716
0.8133 0.2 0.2 0.7067 0.776961 0.217058 0.168738 0.714835 0.40199
0.8133 0.2 0.2 0.7067 0.778495 0.217058 0.172573 0.714068 0.402265
0.8133 0.2 0.2 0.7067 0.780029 0.214757 0.175641 0.712534 0.402549
0.8133 0.2 0.2 0.7067 0.780796 0.212456 0.177942 0.711 0.402842
0.8133 0.2 0.2 0.7067 0.78233 0.210155 0.180243 0.709466 0.403144
0.8133 0.2 0.2 0.7067 0.783097 0.207854 0.182544 0.707932 0.403452
0.8133 0.2 0.2 0.7067 0.783864 0.205553 0.184078 0.707165 0.403768
0.8133 0.2 0.2 0.7067 0.784631 0.202485 0.186379 0.706398 0.40409
0.8133 0.2 0.2 0.7067 0.785398 0.200184 0.186379 0.709466 0.404419
0.8133 0.2 0.2 0.7067 0.786932 0.197117 0.186379 0.712534 0.404754
0.8133 0.2 0.2 0.7067 0.787699 0.193282 0.185612 0.714068 0.405092
0.8133 0.2 0.2 0.7067 0.788466 0.190981 0.186379 0.715602 0.405441
0.8133 0.2 0.2 0.7067 0.79 0.189447 0.187146 0.71867 0.4058
0.8133 0.2 0.2 0.7067 0.791534 0.187913 0.189447 0.720971 0.406168
0.8133 0.2 0.2 0.7067 0.792301 0.187913 0.191748 0.724039 0.406543
0.8133 0.2 0.2 0.7067 0.793835 0.187913 0.194816 0.727874 0.406924
0.8133 0.2 0.2 0.7067 0.794602 0.18868 0.198651 0.730942 0.407311
0.8133 0.2 0.2 0.7067 0.796136 0.190981 0.202485 0.734777 0.407702
0.8133 0.2 0.2 0.7067 0.796903 0.193282 0.207087 0.737845 0.408096
0.8133 0.2 0.2 0.7067 0.79767 0.19635 0.212456 0.74168 0.408494
0.8133 0.2 0.2 0.7067 0.798437 0.200184 0.217825 0.744748 0.408894
0.8133 0.2 0.2 0.7067 0.798437 0.204019 0.224728 0.747816 0.409296
0.8133 0.2 0.2 0.7067 0.799204 0.209388 0.230864 0.750884 0.409697
0.8133 0.2 0.2 0.7067 0.799204 0.214757 0.238534 0.753952 0.410097
0.8133 0.2 0.2 0.7067 0.799204 0.220893 0.245437 0.756253 0.410497
0.8133 0.2 0.2 0.7067 0.799204 0.227029 0.253874 0.758553 0.410895
0.8133 0.2 0.2 0.7067 0.799204 0.233932 0.262311 0.75932 0.411291
0.8133 0.2 0.2 0.7067 0.799204 0.240835 0.270748 0.760854 0.411686
0.8133 0.2 0.2 0.7067 0.799204 0.248505 0.279185 0.760854 0.412079
0.8133 0.2 0.2 0.7067 0.799204 0.256942 0.288388 0.760854 0.41247
0.8133 0.2 0.2 0.7067 0.799204 0.26001 0.298359 0.75932 0.412859
0.8133 0.2 0.2 0.7067 0.799204 0.268447 0.307563 0.757787 0.413247
0.8133 0.2 0.2 0.7067 0.799204 0.271515 0.317534 0.755486 0.413634
0.8133 0.2 0.2 0.7067 0.799204 0.279951 0.328272 0.752418 0.414019
0.8133 0.2 0.2 0.7067 0.799204 0.283019 0.338243 0.747816 0.414403
0.8133 0.2 0.2 0.7067 0.799204 0.291456 0.348981 0.743214 0.414787
0.8133 0.2 0.2 0.7067 0.798437 0.294524 0.359718 0.737078 0.415171
0.8133 0.2 0.2 0.7067 0.798437 0.302961 0.370456 0.730175 0.415555
0.8133 0.2 0.2 0.7067 0.798437 0.305262 0.381194 0.721738 0.415939
0.8133 0.2 0.2 0.7067 0.798437 0.312932 0.392699 0.712534 0.416325
0.8133 0.2 0.2 0.7067 0.79767 0.315233 0.403437 0.702563 0.416711
0.8133 0.2 0.2 0.7067 0.79767 0.312165 0.414175 0.691058 0.4171
0.8133 0.2 0.2 0.7067 0.79767 0.319835 0.42568 0.678786 0.417492
0.8133 0.2 0.2 0.7067 0.79767 0.321369 0.437185 0.665748 0.417886
0.8133 0.2 0.2 0.7067 0.79767 0.328272 0.448689 0.653476 0.418283
0.8133 0.2 0.2 0.7067 0.79767 0.329806 0.460194 0.64734 0.41868
0.8133 0.2 0.2 0.7067 0.79767 0.327505 0.472466 0.645806 0.419076
0.8133 0.2 0.2 0.7067 0.798437 0.335175 0.484738 0.64734 0.419471
0.8133 0.2 0.2 0.7067 0.799204 0.343612 0.497777 0.649641 0.419861
0.8133 0.2 0.2 0.7067 0.799204 0.345146 0.511583 0.652709 0.420247
0.8133 0.2 0.2 0.7067 0.799971 0.35435 0.524621 0.655777 0.420628
0.8133 0.2 0.2 0.7067 0.799971 0.36432 0.539194 0.658845 0.421003
0.8133 0.2 0.2 0.7067 0.799971 0.365854 0.553 0.661146 0.421373
0.8133 0.2 0.2 0.7067 0.799971 0.375825 0.56834 0.664214 0.421736
0.8133 0.2 0.2 0.7067 0.799971 0.385796 0.582913 0.666515 0.422093
0.8133 0.2 0.2 0.7067 0.799971 0.396534 0.598253 0.668816 0.422442
0.8133 0.2 0.2 0.7067 0.799971 0.408039 0.614359 0.67035 0.422782
0.8133 0.2 0.2 0.7067 0.799971 0.419544 0.629699 0.671884 0.423114
0.8133 0.2 0.2 0.7067 0.799971 0.431816 0.645806 0.673418 0.423437
0.8133 0.2 0.2 0.7067 0.799971 0.444087 0.66268 0.674952 0.423751
0.8133 0.2 0.2 0.7067 0.799204 0.457126 0.678786 0.675719 0.424057
0.8133 0.2 0.2 0.7067 0.799204 0.470165 0.69566 0.676486 0.424355
0.8133 0.2 0.2 0.7067 0.799204 0.483204 0.712534 0.677253 0.424643
0.8133 0.2 0.2 0.7067 0.799204 0.49701 0.729408 0.677253 0.424922
0.8133 0.2 0.2 0.7067 0.798437 0.510816 0.747049 0.67802 0.42519
0.8133 0.2 0.2 0.7067 0.789233 0.533058 0.770825 0.687223 0.425472
0.8133 0.2 0.2 0.7067 0.783097 0.540728 0.79767 0.696427 0.425747
0.8133 0.2 0.2 0.7067 0.779262 0.572175 0.793835 0.704864 0.426016
0.8133 0.2 0.2 0.7067 0.776961 0.580612 0.824515 0.711 0.42627
0.8133 0.2 0.2 0.7067 0.775427 0.615893 0.82068 0.715602 0.426515
0.8133 0.2 0.2 0.7067 0.773126 0.652709 0.796903 0.719437 0.42675
0.8133 0.2 0.2 0.7067 0.771592 0.661913 0.762388 0.720204 0.426975
0.8133 0.2 0.2 0.7067 0.770825 0.699495 0.790767 0.721738 0.427207
0.8133 0.2 0.2 0.7067 0.767757 0.705631 0.784631 0.720971 0.427417
0.8133 0.2 0.2 0.7067 0.765456 0.744748 0.760854 0.720971 0.427615
0.2 0.7067 0.8133 0.2 0.762388 0.786165 0.787699 0.719437 0.427798
0.2 0.7067 0.8133 0.2 0.758553 0.792301 0.78233 0.714835 0.427958
0.2 0.7067 0.8133 0.2 0.754719 0.833719 0.761621 0.709466 0.428102
0.2 0.7067 0.8133 0.2 0.750117 0.836787 0.733243 0.706398 0.428282
