distance x y z pitch roll
0.0869732 0.0884345 0.129197 0.00407929 4.35027 -2.14382
0.0870458 0.0885094 0.129793 0.00398003 4.39921 -2.09031
0.0871364 0.088602 0.130401 0.00389315 4.44583 -2.04253
0.0872447 0.088712 0.13102 0.00381903 4.48999 -2.0005
0.0873699 0.0888386 0.131646 0.00375758 4.53119 -1.96409
0.0875111 0.088981 0.132278 0.00370841 4.56899 -1.93306
0.0876673 0.089138 0.132915 0.0036709 4.60304 -1.90707
0.0878372 0.0893086 0.133556 0.00364406 4.63294 -1.88566
0.0880202 0.089492 0.134199 0.00362708 4.65881 -1.86845
0.0882156 0.0896877 0.134842 0.00361928 4.68094 -1.85513
0.0884229 0.089895 0.135486 0.00362014 4.69971 -1.84547
0.0886416 0.0901135 0.136127 0.00362925 4.71563 -1.83928
0.0888716 0.0903432 0.136764 0.0036463 4.72925 -1.83641
0.089113 0.0905841 0.137396 0.00367108 4.74115 -1.83675
0.0893659 0.0908364 0.138022 0.00370345 4.75186 -1.8402
0.0896301 0.0910997 0.138638 0.00374243 4.76302 -1.84623
0.0899047 0.0913734 0.139239 0.00378622 4.77722 -1.85398
0.0901888 0.0916565 0.139817 0.0038329 4.7969 -1.86268
0.0904815 0.0919482 0.14037 0.00388091 4.8239 -1.87179
0.0907821 0.0922479 0.140889 0.00393017 4.85804 -1.88152
0.0911219 0.0925866 0.14136 0.0039891 4.93323 -1.87793
0.0914664 0.09293 0.141801 0.00404802 5.00614 -1.88425
0.0918156 0.093278 0.14221 0.00410843 5.07819 -1.90165
0.0921679 0.0936291 0.142582 0.00417154 5.1494 -1.92307
0.0925219 0.093982 0.142915 0.00423592 5.22046 -1.94672
0.0928765 0.0943354 0.143209 0.00430059 5.29178 -1.97149
0.093231 0.0946886 0.143463 0.00436522 5.363 -1.99698
0.093585 0.0950414 0.143677 0.00442988 5.43352 -2.0233
0.0939387 0.095394 0.143855 0.0044953 5.50206 -2.05145
0.0942928 0.0957468 0.143997 0.00456255 5.5671 -2.08282
0.0946481 0.0961008 0.144108 0.00463276 5.62724 -2.11885
0.0950053 0.0964567 0.144189 0.00470689 5.68137 -2.16068
0.0953651 0.0968152 0.144242 0.0047856 5.72885 -2.20911
0.0957279 0.0971767 0.144267 0.00486914 5.76957 -2.26435
0.0960939 0.0975412 0.144264 0.00495748 5.80381 -2.32608
0.0964631 0.0979089 0.144232 0.0050505 5.83187 -2.39402
0.0968354 0.0982798 0.144172 0.00514802 5.85415 -2.46782
0.0972108 0.0986538 0.144082 0.00524984 5.87097 -2.54717
0.0975893 0.0990309 0.143962 0.00535588 5.88253 -2.63188
0.0979708 0.099411 0.143813 0.00546613 5.88891 -2.72191
0.0983555 0.0997943 0.143634 0.00558069 5.89002 -2.81737
0.0987434 0.100181 0.143426 0.00569975 5.88568 -2.91847
0.0991347 0.100571 0.143188 0.00582353 5.87567 -3.02547
0.0995296 0.100965 0.142922 0.00595227 5.85975 -3.13866
0.0999282 0.101362 0.142628 0.0060862 5.83767 -3.2583
0.100331 0.101764 0.142306 0.00622552 5.80926 -3.38463
0.100737 0.102169 0.141957 0.0063704 5.77435 -3.51784
0.101148 0.102579 0.14158 0.00652098 5.73283 -3.6581
0.101577 0.103007 0.141215 0.0066644 5.71188 -3.71191
0.102025 0.103452 0.140871 0.00679295 5.70069 -3.76493
0.102496 0.10392 0.140558 0.00691087 5.70764 -3.81422
0.102986 0.104409 0.140271 0.00702556 5.7229 -3.86358
0.103492 0.104912 0.139996 0.0071365 5.74515 -3.9122
0.104009 0.105426 0.139722 0.00724321 5.77319 -3.95994
0.104533 0.105949 0.139442 0.00734555 5.80572 -4.0068
0.105064 0.106477 0.139151 0.00744385 5.84117 -4.05296
0.105599 0.10701 0.138845 0.00753811 5.87854 -4.09842
0.106136 0.107545 0.13852 0.0076281 5.91718 -4.14311
0.106673 0.10808 0.138175 0.00771347 5.95667 -4.1869
0.107212 0.108617 0.137862 0.00776526 5.9639 -4.20362
0.107748 0.109152 0.137572 0.00778715 5.94175 -4.20624
0.108283 0.109686 0.137297 0.00778474 5.89464 -4.19941
0.108814 0.110217 0.13703 0.00776217 5.82603 -4.1866
0.109343 0.110747 0.136771 0.00772322 5.73808 -4.17118
0.10987 0.111277 0.136523 0.00766368 5.62953 -4.14931
0.110395 0.111805 0.136282 0.00758798 5.50309 -4.12084
0.110921 0.112335 0.136041 0.00749633 5.36377 -4.08571
0.111447 0.112863 0.13579 0.00738259 5.21735 -4.04196
0.11197 0.11339 0.135537 0.00725698 5.05679 -3.9923
0.112493 0.113918 0.135281 0.00711751 4.88529 -3.93654
0.113017 0.114446 0.135018 0.0069635 4.70414 -3.87438
0.113541 0.114974 0.134744 0.00678702 4.51689 -3.80345
0.114063 0.115501 0.134469 0.00659908 4.31477 -3.72619
0.114586 0.116029 0.13419 0.0063968 4.10031 -3.6424
0.115109 0.116557 0.133902 0.0061728 3.87741 -3.54961
0.115631 0.117085 0.133614 0.00593593 3.63859 -3.45013
0.116155 0.117615 0.133324 0.00568372 3.38626 -3.34357
0.116682 0.118147 0.133032 0.00541515 3.12125 -3.22948
0.11721 0.118681 0.132731 0.00511937 2.84707 -3.10646
0.117739 0.119215 0.132431 0.00481249 2.55562 -2.97472
0.11827 0.119751 0.132117 0.00449629 2.25659 -2.83835
0.118799 0.120286 0.13177 0.0041637 1.96221 -2.70049
0.119325 0.120817 0.131399 0.00382879 1.66382 -2.55865
0.119848 0.121344 0.131004 0.00348965 1.36282 -2.41333
0.120366 0.121867 0.130576 0.0031372 1.065 -2.26465
0.120878 0.122384 0.130123 0.00277716 0.763937 -2.11201
0.121386 0.122896 0.129651 0.00241345 0.456414 -1.95538
0.121887 0.123402 0.129149 0.00203852 0.148943 -1.79429
0.122382 0.123901 0.128629 0.00165969 -0.166214 -1.62921
0.12287 0.124394 0.128079 0.00126939 -0.482043 -1.45922
0.12335 0.124879 0.127507 0.000871046 -0.803558 -1.28455
0.123822 0.125355 0.126912 0.000464527 -1.13115 -1.10482
0.124286 0.125825 0.1263 5.3772e-05 -1.46879 -0.92063
0.124742 0.126285 0.12566 -0.000369172 -1.80816 -0.730328
0.125188 0.126737 0.124998 -0.000800629 -2.15514 -0.534592
0.125624 0.127178 0.124315 -0.00124082 -2.51005 -0.332927
0.126052 0.127612 0.123618 -0.00168574 -2.87727 -0.12627
0.126471 0.128037 0.122896 -0.00214183 -3.24908 0.0868307
0.126894 0.128468 0.122323 -0.00245361 -3.37622 0.160207
0.127306 0.128893 0.121839 -0.00266848 -3.35449 0.160164
0.127705 0.129309 0.12143 -0.00283685 -3.24639 0.10332
0.128089 0.129707 0.121029 -0.0029211 -3.07653 0.0443131
0.128455 0.130089 0.120671 -0.00298471 -2.88187 -0.0504752
0.12881 0.130464 0.120325 -0.00303211 -2.66855 -0.162752
0.129156 0.13082 0.119938 -0.00299866 -2.42549 -0.232344
0.129476 0.131146 0.119557 -0.00292618 -2.17993 -0.318435
0.129833 0.131505 0.119347 -0.00286585 -1.98389 -0.316036
0.130217 0.131887 0.119247 -0.00280884 -1.82303 -0.334538
0.130615 0.132282 0.119191 -0.00272797 -1.68736 -0.367161
0.131005 0.132671 0.119155 -0.00267185 -1.53471 -0.386973
0.131395 0.133059 0.119163 -0.00261328 -1.39278 -0.407985
0.131787 0.133448 0.119192 -0.00252333 -1.27402 -0.448559
0.132162 0.133821 0.11922 -0.00243691 -1.14616 -0.486901
0.132528 0.134184 0.1193 -0.00233552 -1.03415 -0.528281
0.132897 0.134549 0.119402 -0.00222141 -0.921709 -0.575063
0.133261 0.134911 0.119455 -0.00211337 -0.807114 -0.624999
0.133618 0.135264 0.119565 -0.00199332 -0.711964 -0.67503
0.133984 0.135626 0.11971 -0.00186781 -0.622183 -0.727248
0.134357 0.135997 0.119838 -0.00174625 -0.523143 -0.782869
0.134731 0.136367 0.120029 -0.00162071 -0.449077 -0.834805
0.135117 0.13675 0.120258 -0.00149305 -0.383455 -0.887383
0.135523 0.137152 0.120507 -0.0013561 -0.327346 -0.946701
0.135932 0.137558 0.120765 -0.00124138 -0.261414 -0.993157
0.136347 0.13797 0.121061 -0.00111775 -0.210118 -1.04264
0.136773 0.138392 0.121379 -0.000989268 -0.163431 -1.09385
0.137214 0.138829 0.121711 -0.000858645 -0.11763 -1.1454
0.13767 0.139282 0.122054 -0.000728026 -0.0718614 -1.19632
0.138142 0.13975 0.122406 -0.000598805 -0.0264751 -1.24605
0.138629 0.140234 0.122764 -0.000471675 0.0177904 -1.29434
0.139131 0.140732 0.123128 -0.000346785 0.0601711 -1.34116
0.139645 0.141244 0.123498 -0.000223906 0.100011 -1.38665
0.140172 0.141767 0.123871 -0.000102534 0.136768 -1.43107
0.140709 0.142301 0.124248 1.82438e-05 0.169883 -1.47487
0.141255 0.142844 0.124629 0.000139182 0.199207 -1.51839
0.14181 0.143396 0.125011 0.000260912 0.224757 -1.56189
0.142374 0.143956 0.125395 0.000383856 0.246675 -1.60557
0.142944 0.144523 0.12578 0.000508284 0.265235 -1.64955
0.143522 0.145097 0.126164 0.000634385 0.280767 -1.69391
0.144106 0.145678 0.126546 0.00076226 0.293584 -1.73871
0.144697 0.146266 0.126925 0.000891941 0.303961 -1.78398
0.145296 0.146861 0.127301 0.00102341 0.312129 -1.82972
0.145901 0.147462 0.127672 0.00115663 0.31829 -1.87594
0.146513 0.148071 0.128037 0.00129153 0.322617 -1.92262
0.147132 0.148686 0.128395 0.00142805 0.325268 -1.96976
0.147758 0.149308 0.128744 0.00156612 0.326381 -2.01736
0.14839 0.149936 0.129085 0.00170565 0.326087 -2.0654
0.149029 0.150572 0.129414 0.00184661 0.324508 -2.11389
0.149675 0.151214 0.129733 0.00198893 0.321761 -2.16283
0.150328 0.151862 0.130039 0.00213258 0.317954 -2.2122
0.150986 0.152517 0.130331 0.00227752 0.313189 -2.26204
0.151651 0.153178 0.130609 0.00242373 0.307558 -2.31235
0.152322 0.153845 0.130872 0.00257118 0.301149 -2.36317
0.152999 0.154518 0.131119 0.00271989 0.294039 -2.41454
0.153682 0.155196 0.131348 0.00286984 0.2863 -2.46647
0.15437 0.15588 0.131559 0.00302104 0.277996 -2.51902
0.155064 0.15657 0.131752 0.00317348 0.269107 -2.5722
0.155763 0.157264 0.131925 0.0033271 0.259563 -2.62603
0.156466 0.157963 0.132078 0.00348192 0.249325 -2.68055
0.157175 0.158668 0.132212 0.00363796 0.238379 -2.7358
0.157888 0.159376 0.132324 0.00379529 0.226718 -2.79185
0.158605 0.160089 0.132414 0.00395399 0.214343 -2.84879
0.159326 0.160805 0.132482 0.00411417 0.201255 -2.90669
0.160051 0.161525 0.132527 0.00427595 0.187453 -2.96565
0.160778 0.162248 0.132548 0.00443946 0.172931 -3.02578
0.161509 0.162974 0.132546 0.00460485 0.157677 -3.08717
0.162242 0.163702 0.132519 0.00477233 0.141713 -3.14997
0.162976 0.164432 0.132466 0.00494214 0.125087 -3.21434
0.163712 0.165163 0.132388 0.00511454 0.107809 -3.28043
0.164449 0.165895 0.132284 0.00528976 0.0898618 -3.34841
0.165187 0.166627 0.132154 0.00546805 0.0712009 -3.41844
0.165924 0.167359 0.131996 0.00564967 0.0517629 -3.49069
0.16666 0.16809 0.131811 0.00583486 0.0314666 -3.56534
0.167395 0.16882 0.131598 0.00602391 0.010216 -3.64256
0.168128 0.169547 0.131357 0.00621708 -0.0120977 -3.72257
0.168858 0.170271 0.131087 0.00641468 -0.0355953 -3.80556
0.169585 0.170991 0.130787 0.00661701 -0.0604079 -3.89175
0.170307 0.171707 0.130458 0.00682426 -0.0868523 -3.98129
0.171024 0.172418 0.130101 0.00703644 -0.115463 -4.07428
0.171737 0.173124 0.129714 0.00725361 -0.146772 -4.17081
0.172444 0.173824 0.129299 0.00747582 -0.181311 -4.27102
0.173144 0.174518 0.128856 0.00770315 -0.219612 -4.37502
0.173839 0.175205 0.128385 0.0079357 -0.262209 -4.48296
0.174526 0.175885 0.127888 0.00817358 -0.309636 -4.595
0.175206 0.176557 0.127364 0.00841692 -0.362432 -4.7113
