distance xForeLeft yForeLeft xHindLeft yHindLeft xForeRight yForeRight xHindRight yHindRight
0.0228207 0.100893 -0.125753 -0.151839 -0.112471 0.0548533 -0.135249 -0.0996395 -0.106857
0.0233205 0.101048 -0.125277 -0.151056 -0.112668 0.0552231 -0.134593 -0.0994417 -0.107173
0.0238203 0.101205 -0.124759 -0.14948 -0.11353 0.0556886 -0.133931 -0.0991603 -0.107587
0.0243222 0.101345 -0.124207 -0.147445 -0.114772 0.0562239 -0.133262 -0.0988162 -0.108085
0.0248261 0.10143 -0.123629 -0.146927 -0.114852 0.0568071 -0.132593 -0.0984212 -0.108657
0.0253284 0.101562 -0.123017 -0.145898 -0.115305 0.0574617 -0.131915 -0.0979645 -0.109322
0.0258295 0.101693 -0.122387 -0.144166 -0.11628 0.0581485 -0.131223 -0.097736 -0.109958
0.0263283 0.101728 -0.121764 -0.143547 -0.116437 0.0588245 -0.13052 -0.0978796 -0.110472
0.0268208 0.101778 -0.121137 -0.14206 -0.117202 0.0595145 -0.1298 -0.0981344 -0.110967
0.0273092 0.101814 -0.120508 -0.140065 -0.118314 0.0602045 -0.129063 -0.0984621 -0.111445
0.0277929 0.101776 -0.119889 -0.139432 -0.118488 0.0608765 -0.128313 -0.0988462 -0.111892
0.0282684 0.10174 -0.119269 -0.138784 -0.11864 0.0615627 -0.127548 -0.0992181 -0.112348
0.0287365 0.101725 -0.118641 -0.137209 -0.11939 0.0622693 -0.126762 -0.0995666 -0.112826
0.0291978 0.101661 -0.118017 -0.136532 -0.119533 0.0629696 -0.125962 -0.0999271 -0.113298
0.0296512 0.101621 -0.117383 -0.134888 -0.12028 0.063694 -0.125139 -0.100252 -0.1138
0.0300971 0.101531 -0.116749 -0.134175 -0.120419 0.0644144 -0.1243 -0.100586 -0.1143
0.0305333 0.101441 -0.116109 -0.133438 -0.120538 0.0651543 -0.123442 -0.100893 -0.114824
0.0309595 0.101347 -0.11546 -0.132676 -0.120638 0.0659137 -0.122563 -0.101179 -0.11537
0.0313771 0.101274 -0.114795 -0.130829 -0.121388 0.0667026 -0.12166 -0.101434 -0.11595
0.0317856 0.101149 -0.114127 -0.130021 -0.121491 0.0674888 -0.12074 -0.101711 -0.116531
0.0321831 0.101026 -0.113447 -0.129184 -0.121577 0.0682988 -0.119797 -0.101963 -0.117138
0.032569 0.100901 -0.112753 -0.128316 -0.121646 0.0691323 -0.118833 -0.102196 -0.117772
0.0329432 0.100773 -0.112045 -0.127418 -0.121698 0.0699898 -0.117847 -0.102414 -0.118432
0.0333053 0.100642 -0.111319 -0.126488 -0.121732 0.0708715 -0.116838 -0.102617 -0.119119
0.0336574 0.100538 -0.110571 -0.12427 -0.122489 0.0717895 -0.115801 -0.102787 -0.119847
0.0340022 0.100393 -0.109809 -0.123268 -0.122555 0.0727193 -0.114741 -0.102968 -0.120583
0.0343367 0.100261 -0.109026 -0.122221 -0.122616 0.0736836 -0.113653 -0.103117 -0.121354
