time setHForeLeft setHHindLeft setHForeRight setHHindRight realHForeLeft realHHindLeft realHForeRight realHHindRight distance
2.502 0.40158 0.272131 -0.202866 0.263301 0.2217 -0.132588 0.0758305 0.0976193 3.3679e-07
2.504 0.400212 0.271921 -0.19744 0.261277 0.22527 -0.133886 0.0797523 0.100892 3.37104e-07
2.506 0.398622 0.271506 -0.191829 0.259031 0.228737 -0.135044 0.0835874 0.104055 3.23469e-07
2.508 0.39681 0.270886 -0.186035 0.256565 0.232099 -0.136064 0.0873334 0.107105 3.05474e-07
2.51 0.394777 0.270062 -0.180064 0.253881 0.235352 -0.136944 0.0909879 0.110041 2.8678e-07
2.512 0.392524 0.269034 -0.173918 0.250979 0.238496 -0.137684 0.0945488 0.11286 2.68928e-07
2.514 0.390052 0.267802 -0.167603 0.247862 0.241527 -0.138282 0.0980139 0.11556 2.52563e-07
2.516 0.387364 0.266369 -0.161122 0.244531 0.244443 -0.138739 0.101381 0.118139 2.37901e-07
2.518 0.384461 0.264733 -0.15448 0.240988 0.247244 -0.139054 0.104648 0.120596 2.24944e-07
2.52 0.381344 0.262897 -0.147681 0.237237 0.249926 -0.139226 0.107813 0.122929 2.1159e-07
2.522 0.378016 0.260862 -0.14073 0.233279 0.252488 -0.139256 0.110874 0.125136 1.71656e-07
2.524 0.374478 0.258628 -0.133633 0.229116 0.254927 -0.139144 0.113829 0.127215 1.19504e-07
2.526 0.370733 0.256196 -0.126393 0.224752 0.257243 -0.138889 0.116676 0.129166 6.39712e-08
2.528 0.366783 0.25357 -0.119015 0.220188 0.259434 -0.138491 0.119414 0.130987 1.06047e-08
2.53 0.36263 0.250749 -0.111506 0.215429 0.261498 -0.137952 0.122041 0.132675 0
2.532 0.358278 0.247736 -0.103869 0.210477 0.263434 -0.13727 0.124555 0.134232 0
2.534 0.353728 0.244532 -0.09611 0.205335 0.26524 -0.136447 0.126954 0.135654 0
2.536 0.348985 0.24114 -0.0882346 0.200006 0.266914 -0.135483 0.129238 0.136941 0
2.538 0.34405 0.237562 -0.0802482 0.194495 0.268457 -0.134378 0.131405 0.138092 0
2.54 0.338927 0.233798 -0.072156 0.188804 0.269867 -0.133133 0.133452 0.139106 0
2.542 0.333619 0.229853 -0.0639638 0.182938 0.271142 -0.13175 0.13538 0.139983 0
2.544 0.328131 0.225728 -0.0556771 0.176899 0.272281 -0.130229 0.137187 0.140721 0
2.546 0.322464 0.221426 -0.0473016 0.170693 0.273285 -0.12857 0.138872 0.14132 0
2.548 0.316623 0.216948 -0.0388431 0.164322 0.274152 -0.126775 0.140434 0.14178 0
2.55 0.310612 0.212299 -0.0303075 0.157792 0.274881 -0.124846 0.141871 0.142101 0
2.552 0.304435 0.207481 -0.0217005 0.151107 0.275472 -0.122783 0.143183 0.142281 0
2.554 0.298095 0.202496 -0.0130283 0.14427 0.275925 -0.120588 0.144369 0.142321 0
2.556 0.291596 0.197348 -0.00429663 0.137287 0.276238 -0.118262 0.145429 0.14222 0
2.558 0.284944 0.19204 0.00448834 0.130162 0.276412 -0.115807 0.146361 0.141979 0
2.56 0.278142 0.186574 0.0133206 0.1229 0.276447 -0.113225 0.147165 0.141597 0
2.562 0.271194 0.180955 0.022194 0.115505 0.276342 -0.110516 0.147841 0.141075 2.6004e-08
2.564 0.264106 0.175185 0.0311024 0.107983 0.276097 -0.107684 0.148388 0.140413 7.64871e-08
2.566 0.256882 0.169268 0.0400397 0.100338 0.275713 -0.104729 0.148806 0.139612 1.21843e-07
2.568 0.249526 0.163208 0.0489997 0.0925755 0.275189 -0.101655 0.149094 0.138671 1.61056e-07
2.57 0.242044 0.157008 0.0579762 0.0847009 0.274526 -0.0984622 0.149252 0.137592 1.94002e-07
2.572 0.23444 0.150673 0.0669629 0.0767192 0.273724 -0.0951537 0.149281 0.136374 2.21024e-07
2.574 0.226719 0.144204 0.0759538 0.0686358 0.272784 -0.0917316 0.149179 0.13502 2.42688e-07
2.576 0.218887 0.137608 0.0849424 0.060456 0.271706 -0.0881981 0.148948 0.133528 2.59638e-07
2.578 0.210948 0.130887 0.0939227 0.0521854 0.270491 -0.0845557 0.148586 0.131901 2.72523e-07
2.58 0.202908 0.124045 0.102888 0.0438293 0.269139 -0.0808068 0.148096 0.13014 2.81958e-07
2.582 0.194773 0.117088 0.111833 0.0353935 0.267652 -0.076954 0.147475 0.128245 2.88507e-07
2.584 0.186547 0.110018 0.120751 0.0268836 0.26603 -0.0729999 0.146726 0.126218 2.92676e-07
2.586 0.178236 0.10284 0.129636 0.0183053 0.264274 -0.0689472 0.145849 0.12406 2.94912e-07
2.588 0.169845 0.095559 0.138481 0.00966432 0.262386 -0.0647987 0.144843 0.121772 2.95606e-07
2.59 0.161381 0.0881785 0.14728 0.000966517 0.260365 -0.0605571 0.143709 0.119356 2.95094e-07
2.592 0.152848 0.0807031 0.156028 -0.00778228 0.258215 -0.0562254 0.142449 0.116813 2.9366e-07
2.594 0.144252 0.0731374 0.164719 -0.0165762 0.255936 -0.0518065 0.141063 0.114145 2.63766e-07
2.596 0.1356 0.0654859 0.173345 -0.0254092 0.253529 -0.0473035 0.139552 0.111354 2.17503e-07
2.598 0.126897 0.0577531 0.181902 -0.0342755 0.250996 -0.0427194 0.137916 0.108441 1.66879e-07
2.6 0.118148 0.0499437 0.190384 -0.0431689 0.248339 -0.0380573 0.136156 0.105409 1.19243e-07
2.602 0.109359 0.0420623 0.198783 -0.0520836 0.24556 -0.0333206 0.134274 0.102259 7.86308e-08
2.604 0.100537 0.0341137 0.207095 -0.0610134 0.242659 -0.0285123 0.132271 0.0989939 4.68187e-08
2.606 0.0916875 0.0261026 0.215314 -0.0699523 0.23964 -0.0236357 0.130148 0.095615 2.40981e-08
2.608 0.082816 0.0180337 0.223435 -0.0788943 0.236504 -0.0186943 0.127905 0.0921248 9.84926e-09
2.61 0.0739285 0.00991186 0.23145 -0.0878332 0.233252 -0.0136915 0.125546 0.0885256 2.95527e-09
2.612 0.0650312 0.00174197 0.239356 -0.096763 0.229888 -0.00863054 0.123069 0.0848199 2.08993e-09
2.614 0.0561299 -0.00647113 0.247145 -0.105678 0.226412 -0.00351504 0.120479 0.0810099 5.90873e-09
2.616 0.0472306 -0.0147225 0.254814 -0.114571 0.222829 0.00165153 0.117775 0.0770983 1.31661e-08
2.618 0.0383394 -0.0230074 0.262356 -0.123437 0.219139 0.00686561 0.114959 0.0730876 2.27788e-08
2.62 0.0294621 -0.0313206 0.269767 -0.13227 0.215346 0.0121236 0.112033 0.0689805 3.38516e-08
2.622 0.0206048 -0.0396575 0.277041 -0.141063 0.211451 0.017422 0.109 0.0647796 4.5678e-08
2.624 0.0117735 -0.0480128 0.284173 -0.149812 0.207457 0.022757 0.105859 0.0604878 5.77247e-08
2.626 0.00297406 -0.0563818 0.291158 -0.158508 0.203368 0.028125 0.102615 0.0561079 6.96087e-08
2.628 -0.00578755 -0.0647594 0.297991 -0.167147 0.199184 0.0335223 0.0992671 0.0516428 8.10709e-08
2.63 -0.0145054 -0.0731406 0.304668 -0.175724 0.194911 0.0389452 0.0958189 0.0470954 9.19495e-08
2.632 -0.0231736 -0.0815205 0.311183 -0.18423 0.190549 0.0443899 0.0922721 0.0424689 1.02156e-07
2.634 -0.0317863 -0.0898941 0.317533 -0.192662 0.186102 0.0498527 0.0886288 0.0377663 1.11657e-07
2.636 -0.0403376 -0.0982564 0.323712 -0.201014 0.181573 0.0553299 0.0848911 0.0329907 1.20452e-07
2.638 -0.0488217 -0.106602 0.329717 -0.209278 0.176966 0.0608177 0.0810612 0.0281454 1.28565e-07
2.64 -0.057233 -0.114927 0.335544 -0.217451 0.172282 0.0663122 0.0771415 0.0232335 1.36036e-07
2.642 -0.0655656 -0.123226 0.341187 -0.225525 0.167525 0.0718096 0.0731341 0.0182583 1.42906e-07
2.644 -0.0738139 -0.131494 0.346644 -0.233496 0.162698 0.0773063 0.0690416 0.0132232 1.49222e-07
2.646 -0.0819723 -0.139726 0.35191 -0.241358 0.157805 0.0827984 0.0648662 0.00813159 1.55026e-07
2.648 -0.0900352 -0.147917 0.356982 -0.249106 0.152848 0.088282 0.0606106 0.00298685 1.60359e-07
2.65 -0.0979972 -0.156062 0.361856 -0.256734 0.147831 0.0937535 0.0562771 -0.00220756 1.65257e-07
2.652 -0.105853 -0.164157 0.366529 -0.264237 0.142757 0.099209 0.0518685 -0.00744814 1.6975e-07
2.654 -0.113596 -0.172197 0.370997 -0.27161 0.13763 0.104645 0.0473872 -0.0127314 1.73865e-07
2.656 -0.121223 -0.180177 0.375258 -0.278847 0.132453 0.110057 0.0428359 -0.0180537 1.77625e-07
2.658 -0.128728 -0.188092 0.379307 -0.285944 0.127229 0.115442 0.0382173 -0.0234115 1.81049e-07
2.66 -0.136105 -0.195938 0.383144 -0.292896 0.121963 0.120796 0.0335342 -0.0288011 1.84152e-07
2.662 -0.143349 -0.203709 0.386764 -0.299697 0.116657 0.126115 0.0287894 -0.034219 1.86948e-07
2.664 -0.150456 -0.211403 0.390165 -0.306343 0.111314 0.131396 0.0239855 -0.0396615 1.89449e-07
2.666 -0.15742 -0.219013 0.393345 -0.31283 0.10594 0.136635 0.0191256 -0.0451249 1.91663e-07
2.668 -0.164238 -0.226536 0.396302 -0.319153 0.100536 0.141829 0.0142124 -0.0506054 1.936e-07
2.67 -0.170903 -0.233966 0.399033 -0.325306 0.0951073 0.146973 0.00924881 -0.0560994 1.95266e-07
2.672 -0.177412 -0.241301 0.401536 -0.331287 0.089657 0.152064 0.00423783 -0.0616032 1.96668e-07
2.674 -0.18376 -0.248534 0.40381 -0.337091 0.0841886 0.157099 -0.000817598 -0.0671129 1.97812e-07
2.676 -0.189943 -0.255663 0.405853 -0.342713 0.078706 0.162074 -0.0059145 -0.0726249 1.98704e-07
2.678 -0.195956 -0.262683 0.407664 -0.348151 0.0732128 0.166986 -0.0110499 -0.0781354 1.99347e-07
2.68 -0.201795 -0.26959 0.409241 -0.353399 0.0677127 0.171831 -0.0162206 -0.0836407 1.99748e-07
2.682 -0.207456 -0.276379 0.410583 -0.358454 0.0622093 0.176606 -0.0214238 -0.0891369 1.99911e-07
2.684 -0.212935 -0.283047 0.411689 -0.363313 0.0567064 0.181308 -0.0266562 -0.0946204 1.9984e-07
2.686 -0.218229 -0.28959 0.412559 -0.367972 0.0512077 0.185933 -0.0319149 -0.100087 1.99541e-07
2.688 -0.223333 -0.296005 0.413191 -0.372427 0.0457169 0.190478 -0.0371967 -0.105534 1.99018e-07
2.69 -0.228244 -0.302286 0.413585 -0.376676 0.0402377 0.19494 -0.0424985 -0.110957 1.98275e-07
2.692 -0.232959 -0.308431 0.413741 -0.380716 0.0347738 0.199316 -0.0478171 -0.116352 1.97317e-07
2.694 -0.237474 -0.314437 0.413659 -0.384543 0.0293289 0.203603 -0.0531495 -0.121716 1.9615e-07
2.696 -0.241786 -0.320299 0.413338 -0.388155 0.0239066 0.207797 -0.0584925 -0.127045 1.94778e-07
2.698 -0.245891 -0.326014 0.412779 -0.391549 0.0185106 0.211897 -0.0638429 -0.132335 1.93205e-07
2.7 -0.249788 -0.331579 0.411982 -0.394723 0.0131447 0.215899 -0.0691976 -0.137583 1.91437e-07
2.702 -0.253474 -0.336991 0.410947 -0.397674 0.00781233 0.2198 -0.0745534 -0.142784 1.89479e-07
2.704 -0.256944 -0.342246 0.409676 -0.4004 0.00251721 0.223597 -0.0799073 -0.147937 1.87336e-07
2.706 -0.260198 -0.347342 0.408169 -0.402899 -0.00273709 0.227289 -0.0852559 -0.153036 1.85012e-07
2.708 -0.263233 -0.352275 0.406427 -0.405169 -0.00794699 0.230871 -0.0905963 -0.158079 1.82514e-07
2.71 -0.266046 -0.357043 0.404451 -0.407209 -0.013109 0.234343 -0.0959252 -0.163061 1.79846e-07
2.712 -0.268636 -0.361642 0.402243 -0.409017 -0.0182195 0.237701 -0.10124 -0.16798 1.77014e-07
2.714 -0.271 -0.366071 0.399803 -0.410591 -0.0232751 0.240943 -0.106536 -0.172832 1.74023e-07
2.716 -0.273138 -0.370327 0.397134 -0.411931 -0.0282723 0.244067 -0.111812 -0.177614 1.70877e-07
2.718 -0.275046 -0.374407 0.394237 -0.413035 -0.0332078 0.24707 -0.117064 -0.182323 1.67583e-07
2.72 -0.276724 -0.378309 0.391115 -0.413902 -0.0380781 0.249951 -0.122289 -0.186954 1.64145e-07
2.722 -0.278171 -0.382031 0.387768 -0.414531 -0.04288 0.252707 -0.127484 -0.191506 1.60569e-07
2.724 -0.279385 -0.38557 0.384201 -0.414922 -0.0476101 0.255337 -0.132645 -0.195974 1.5686e-07
2.726 -0.280365 -0.388925 0.380414 -0.415075 -0.0522652 0.257839 -0.137771 -0.200356 1.53022e-07
2.728 -0.281111 -0.392093 0.376411 -0.414989 -0.0568421 0.26021 -0.142857 -0.204649 1.49062e-07
2.73 -0.281622 -0.395074 0.372194 -0.414663 -0.0613377 0.26245 -0.147902 -0.208849 1.4791e-07
2.732 -0.281897 -0.397864 0.367766 -0.414099 -0.0657489 0.264556 -0.152901 -0.212954 1.51797e-07
2.734 -0.281937 -0.400463 0.36313 -0.413296 -0.0700726 0.266528 -0.157852 -0.216961 1.1734e-07
2.736 -0.281739 -0.402869 0.358289 -0.412255 -0.074306 0.268363 -0.162752 -0.220867 7.21901e-08
2.738 -0.281306 -0.405081 0.353247 -0.410975 -0.078446 0.270061 -0.167599 -0.224669 2.73301e-08
2.74 -0.280637 -0.407097 0.348007 -0.409459 -0.0824898 0.27162 -0.172389 -0.228365 0
2.742 -0.279732 -0.408917 0.342572 -0.407707 -0.0864346 0.273039 -0.17712 -0.231952 0
2.744 -0.278591 -0.410539 0.336946 -0.405719 -0.0902778 0.274317 -0.181788 -0.235427 0
2.746 -0.277216 -0.411962 0.331133 -0.403497 -0.0940165 0.275453 -0.186391 -0.238788 0
2.748 -0.275607 -0.413186 0.325136 -0.401042 -0.0976483 0.276447 -0.190927 -0.242034 0
2.75 -0.273765 -0.414211 0.318961 -0.398357 -0.101171 0.277297 -0.195393 -0.24516 0
2.752 -0.271691 -0.415034 0.312611 -0.395441 -0.104581 0.278003 -0.199786 -0.248166 0
2.754 -0.269386 -0.415657 0.30609 -0.392299 -0.107877 0.278565 -0.204103 -0.251048 0
2.756 -0.266852 -0.416079 0.299403 -0.38893 -0.111057 0.278982 -0.208343 -0.253806 0
2.758 -0.26409 -0.416299 0.292555 -0.385338 -0.114117 0.279253 -0.212502 -0.256437 0
2.76 -0.261102 -0.416318 0.285549 -0.381525 -0.117057 0.279379 -0.216578 -0.258938 0
2.762 -0.25789 -0.416135 0.278391 -0.377493 -0.119874 0.279359 -0.220569 -0.261309 0
2.764 -0.254456 -0.415751 0.271086 -0.373245 -0.122565 0.279194 -0.224473 -0.263548 0
2.766 -0.250802 -0.415167 0.263639 -0.368784 -0.12513 0.278883 -0.228287 -0.265653 0
2.768 -0.246931 -0.414381 0.256054 -0.364113 -0.127566 0.278426 -0.232009 -0.267622 0
2.77 -0.242844 -0.413395 0.248337 -0.359234 -0.129872 0.277825 -0.235636 -0.269454 0
2.772 -0.238545 -0.41221 0.240494 -0.354151 -0.132045 0.277078 -0.239168 -0.271148 0
2.774 -0.234037 -0.410826 0.232529 -0.348867 -0.134085 0.276187 -0.242601 -0.272703 0
2.776 -0.229321 -0.409245 0.224447 -0.343386 -0.13599 0.275152 -0.245934 -0.274116 0
2.778 -0.224402 -0.407466 0.216255 -0.337711 -0.137758 0.273974 -0.249165 -0.275388 0
2.78 -0.219283 -0.405492 0.207958 -0.331847 -0.139388 0.272654 -0.252291 -0.276517 0
2.782 -0.213966 -0.403323 0.199562 -0.325796 -0.14088 0.271192 -0.255312 -0.277503 0
2.784 -0.208456 -0.40096 0.191072 -0.319564 -0.142231 0.26959 -0.258225 -0.278344 8.56285e-09
2.786 -0.202755 -0.398406 0.182494 -0.313154 -0.143442 0.267848 -0.261028 -0.27904 1.89926e-08
2.788 -0.196869 -0.395661 0.173834 -0.30657 -0.14451 0.265967 -0.263721 -0.279591 2.51909e-08
2.79 -0.1908 -0.392728 0.165098 -0.299818 -0.145436 0.26395 -0.266301 -0.279995 2.8078e-08
2.792 -0.184553 -0.389607 0.156292 -0.292901 -0.146219 0.261797 -0.268767 -0.280254 2.83809e-08
2.794 -0.178131 -0.386302 0.147422 -0.285824 -0.146857 0.259509 -0.271118 -0.280365 2.66646e-08
2.796 -0.17154 -0.382813 0.138493 -0.278593 -0.14735 0.257089 -0.273352 -0.280329 2.3366e-08
2.798 -0.164783 -0.379143 0.129512 -0.271211 -0.147699 0.254538 -0.275468 -0.280147 1.88231e-08
2.8 -0.157864 -0.375294 0.120486 -0.263684 -0.147902 0.251857 -0.277464 -0.279818 1.32995e-08
2.802 -0.15079 -0.371268 0.11142 -0.256017 -0.14796 0.249048 -0.27934 -0.279342 7.00216e-09
2.804 -0.143563 -0.367068 0.10232 -0.248216 -0.147872 0.246113 -0.281095 -0.278719 9.55341e-11
2.806 -0.13619 -0.362696 0.0931927 -0.240284 -0.147639 0.243055 -0.282727 -0.277951 0
2.808 -0.128675 -0.358155 0.0840444 -0.232229 -0.147259 0.239875 -0.284235 -0.277036 0
2.81 -0.121023 -0.353447 0.0748811 -0.224055 -0.146735 0.236575 -0.28562 -0.275977 0
2.812 -0.113239 -0.348575 0.0657091 -0.215768 -0.146065 0.233157 -0.286879 -0.274772 0
2.814 -0.105328 -0.343542 0.0565347 -0.207374 -0.14525 0.229625 -0.288012 -0.273424 0
2.816 -0.0972959 -0.33835 0.0473642 -0.198878 -0.144291 0.22598 -0.289019 -0.271934 0
2.818 -0.0891481 -0.333004 0.0382037 -0.190286 -0.143188 0.222224 -0.289898 -0.270301 0
2.82 -0.0808899 -0.327505 0.0290595 -0.181605 -0.141942 0.218361 -0.290651 -0.268527 0
2.822 -0.0725268 -0.321858 0.019938 -0.172839 -0.140554 0.214393 -0.291275 -0.266613 0
2.824 -0.0640646 -0.316065 0.0108452 -0.163995 -0.139024 0.210322 -0.291771 -0.264561 0
2.826 -0.0555089 -0.310129 0.00178737 -0.15508 -0.137354 0.206151 -0.292138 -0.262371 0
2.828 -0.0468655 -0.304055 -0.00722927 -0.146098 -0.135544 0.201883 -0.292376 -0.260045 0
2.83 -0.0381403 -0.297845 -0.0161986 -0.137058 -0.133596 0.197522 -0.292485 -0.257586 0
2.832 -0.0293392 -0.291503 -0.0251145 -0.127963 -0.131511 0.193069 -0.292466 -0.254993 0
2.834 -0.0204682 -0.285034 -0.0339709 -0.118822 -0.12929 0.188528 -0.292317 -0.25227 0
2.836 -0.0115332 -0.278439 -0.0427617 -0.10964 -0.126935 0.183902 -0.29204 -0.249417 0
2.838 -0.00254036 -0.271725 -0.051481 -0.100424 -0.124447 0.179195 -0.291633 -0.246437 0
2.84 0.0065042 -0.264893 -0.0601228 -0.0911791 -0.121828 0.174408 -0.291098 -0.243332 0
2.842 0.0155944 -0.257948 -0.0686812 -0.081913 -0.119079 0.169547 -0.290435 -0.240104 0
2.844 0.0247239 -0.250895 -0.0771504 -0.0726317 -0.116203 0.164613 -0.289645 -0.236754 0
2.846 0.0338866 -0.243737 -0.0855246 -0.0633416 -0.113202 0.15961 -0.288726 -0.233286 0
2.848 0.0430762 -0.236477 -0.0937981 -0.0540492 -0.110076 0.154542 -0.287682 -0.229701 0
2.85 0.0522865 -0.229122 -0.101965 -0.044761 -0.106829 0.149412 -0.28651 -0.226003 0
2.852 0.0615111 -0.221673 -0.11002 -0.0354833 -0.103462 0.144223 -0.285214 -0.222192 0
2.854 0.0707438 -0.214137 -0.117958 -0.0262227 -0.0999778 0.138979 -0.283792 -0.218273 0
2.856 0.0799781 -0.206516 -0.125773 -0.0169856 -0.0963787 0.133684 -0.282247 -0.214247 0
2.858 0.0892079 -0.198816 -0.13346 -0.00777844 -0.092667 0.128341 -0.280578 -0.210118 0
2.86 0.0984267 -0.19104 -0.141013 0.00139233 -0.0888451 0.122954 -0.278787 -0.205888 0
2.862 0.107628 -0.183194 -0.148428 0.0105203 -0.0849157 0.117527 -0.276875 -0.201559 0
2.864 0.116806 -0.175281 -0.155699 0.0195991 -0.0808812 0.112062 -0.274843 -0.197136 0
2.866 0.125954 -0.167307 -0.162822 0.0286224 -0.0767445 0.106565 -0.272693 -0.192621 0
2.868 0.135066 -0.159275 -0.169791 0.0375839 -0.0725083 0.101037 -0.270424 -0.188017 0
2.87 0.144135 -0.15119 -0.176602 0.0464772 -0.0681754 0.0954847 -0.26804 -0.183327 0
2.872 0.153156 -0.143056 -0.18325 0.0552961 -0.0637488 0.08991 -0.26554 -0.178555 0
2.874 0.162122 -0.134879 -0.189731 0.0640345 -0.0592314 0.0843172 -0.262927 -0.173703 0
2.876 0.171026 -0.126663 -0.19604 0.0726862 -0.0546263 0.0787101 -0.260201 -0.168775 0
2.878 0.179864 -0.118412 -0.202173 0.081245 -0.0499365 0.0730925 -0.257366 -0.163775 0
2.88 0.188628 -0.110132 -0.208125 0.089705 -0.0451652 0.0674681 -0.254421 -0.158705 0
2.882 0.197312 -0.101826 -0.213893 0.0980603 -0.0403157 0.0618409 -0.251369 -0.15357 0
2.884 0.205911 -0.0934995 -0.219473 0.106305 -0.0353911 0.0562147 -0.248212 -0.148372 0
2.886 0.214419 -0.0851572 -0.224861 0.114433 -0.030395 0.0505932 -0.244951 -0.143116 0
2.888 0.222829 -0.0768036 -0.230052 0.122439 -0.0253305 0.0449803 -0.241588 -0.137805 0
2.89 0.231136 -0.0684435 -0.235045 0.130316 -0.0202012 0.0393798 -0.238125 -0.132443 0
2.892 0.239334 -0.0600814 -0.239835 0.138061 -0.0150105 0.0337955 -0.234564 -0.127033 0
2.894 0.247417 -0.0517221 -0.244418 0.145666 -0.00976195 0.0282313 -0.230907 -0.121579 0
2.896 0.25538 -0.0433703 -0.248793 0.153127 -0.00445912 0.0226908 -0.227156 -0.116085 0
2.898 0.263218 -0.0350305 -0.252955 0.160438 0.000894403 0.0171779 -0.223314 -0.110554 0
2.9 0.270924 -0.0267074 -0.256902 0.167594 0.00629497 0.0116963 -0.219382 -0.104991 0
2.902 0.278493 -0.0184057 -0.260632 0.17459 0.0117389 0.00624976 -0.215362 -0.0993997 0
2.904 0.28592 -0.0101299 -0.264141 0.181421 0.0172225 0.000841959 -0.211258 -0.0937833 0
2.906 0.2932 -0.00188466 -0.267427 0.188082 0.0227421 -0.00452341 -0.20707 -0.088146 0
2.908 0.300328 0.00632547 -0.270489 0.194568 0.0282937 -0.0098427 -0.202802 -0.0824917 0
2.91 0.307298 0.0144959 -0.273323 0.200875 0.0338738 -0.0151123 -0.198456 -0.0768244 0
2.912 0.314106 0.0226222 -0.275928 0.206999 0.0394784 -0.0203286 -0.194035 -0.0711479 0
2.914 0.320747 0.0306999 -0.278303 0.212934 0.0451038 -0.0254881 -0.18954 -0.0654663 0
2.916 0.327217 0.0387244 -0.280445 0.218676 0.050746 -0.0305872 -0.184975 -0.0597835 0
2.918 0.33351 0.0466914 -0.282353 0.224221 0.0564013 -0.0356225 -0.180341 -0.0541034 0
2.92 0.339622 0.0545965 -0.284026 0.229566 0.0620657 -0.0405906 -0.175643 -0.04843 0
2.922 0.34555 0.0624353 -0.285462 0.234706 0.0677354 -0.045488 -0.170881 -0.0427673 0
2.924 0.351288 0.0702035 -0.286661 0.239638 0.0734064 -0.0503115 -0.166059 -0.0371192 0
2.926 0.356833 0.0778969 -0.287622 0.244358 0.0790749 -0.0550576 -0.16118 -0.0314897 0
2.928 0.362181 0.0855113 -0.288343 0.248863 0.084737 -0.0597234 -0.156247 -0.0258826 0
2.93 0.367327 0.0930424 -0.288825 0.253149 0.0903888 -0.0643054 -0.151261 -0.020302 0
2.932 0.372269 0.100486 -0.289068 0.257213 0.0960264 -0.0688006 -0.146226 -0.0147517 0
2.934 0.377003 0.107839 -0.28907 0.261052 0.101646 -0.073206 -0.141145 -0.00923565 0
2.936 0.381525 0.115096 -0.288832 0.264664 0.107243 -0.0775185 -0.13602 -0.00375767 0
2.938 0.385832 0.122253 -0.288354 0.268046 0.112815 -0.0817352 -0.130854 0.00167838 0
2.94 0.389921 0.129308 -0.287636 0.271194 0.118357 -0.0858532 -0.125651 0.00706868 0
2.942 0.393789 0.136255 -0.286679 0.274107 0.123866 -0.0898697 -0.120413 0.0124094 0
2.944 0.397433 0.143091 -0.285484 0.276783 0.129337 -0.093782 -0.115143 0.0176969 0
2.946 0.400851 0.149813 -0.28405 0.27922 0.134768 -0.0975874 -0.109844 0.0229274 0
2.948 0.40404 0.156417 -0.28238 0.281415 0.140153 -0.101283 -0.104519 0.0280971 0
2.95 0.406997 0.162899 -0.280474 0.283367 0.14549 -0.104867 -0.0991703 0.0332025 0
2.952 0.409721 0.169255 -0.278333 0.285075 0.150774 -0.108336 -0.0938018 0.0382399 0
2.954 0.41221 0.175483 -0.275959 0.286537 0.156003 -0.111689 -0.0884161 0.0432059 0
2.956 0.414461 0.181579 -0.273353 0.287751 0.161172 -0.114922 -0.0830162 0.0480968 0
2.958 0.416473 0.18754 -0.270518 0.288718 0.166278 -0.118034 -0.0776051 0.0529092 0
2.96 0.418244 0.193362 -0.267454 0.289436 0.171318 -0.121022 -0.0721857 0.0576397 0
2.962 0.419773 0.199043 -0.264165 0.289904 0.176287 -0.123885 -0.0667612 0.062285 0
2.964 0.42106 0.204579 -0.260651 0.290122 0.181182 -0.126621 -0.0613344 0.0668417 0
2.966 0.422102 0.209967 -0.256917 0.29009 0.186001 -0.129226 -0.0559084 0.0713067 0
2.968 0.422899 0.215205 -0.252963 0.289807 0.190738 -0.131701 -0.0504861 0.0756767 0
2.97 0.42345 0.220289 -0.248793 0.289274 0.195393 -0.134043 -0.0450706 0.0799486 0
2.972 0.423754 0.225218 -0.244409 0.28849 0.19996 -0.13625 -0.0396649 0.0841194 0
2.974 0.423812 0.229988 -0.239815 0.287457 0.204437 -0.138322 -0.0342719 0.0881862 0
2.976 0.423623 0.234597 -0.235013 0.286174 0.208821 -0.140255 -0.0288945 0.0921459 0
2.978 0.423188 0.239042 -0.230006 0.284643 0.213108 -0.142051 -0.0235358 0.0959959 0
2.98 0.422505 0.243322 -0.224799 0.282864 0.217296 -0.143705 -0.0181986 0.0997333 0
2.982 0.421576 0.247433 -0.219394 0.280839 0.221382 -0.145219 -0.012886 0.103355 0
2.984 0.420401 0.251374 -0.213795 0.278568 0.225362 -0.146591 -0.00760082 0.10686 0
2.986 0.418981 0.255143 -0.208006 0.276054 0.229234 -0.147819 -0.00234595 0.110244 0
2.988 0.417316 0.258738 -0.20203 0.273298 0.232996 -0.148903 0.00287573 0.113505 4.83306e-08
2.99 0.415408 0.262157 -0.195873 0.270301 0.236644 -0.149843 0.00806135 0.116641 1.08092e-07
2.992 0.413258 0.265398 -0.189536 0.267065 0.240177 -0.150637 0.0132081 0.119649 1.63648e-07
2.994 0.410867 0.268459 -0.183026 0.263594 0.24359 -0.151284 0.0183131 0.122528 2.12748e-07
2.996 0.408236 0.271339 -0.176346 0.259888 0.246883 -0.151786 0.0233736 0.125275 2.40868e-07
2.998 0.405368 0.274036 -0.169501 0.255951 0.250053 -0.15214 0.0283869 0.127889 2.5936e-07
3 0.402263 0.27655 -0.162496 0.251785 0.253097 -0.152347 0.0333501 0.130367 2.72439e-07
3.002 0.398925 0.278878 -0.155334 0.247393 0.256014 -0.152407 0.0382607 0.132707 2.81819e-07
3.004 0.395356 0.281021 -0.148021 0.242778 0.258801 -0.152319 0.0431159 0.134908 2.88355e-07
3.006 0.391556 0.282975 -0.140562 0.237942 0.261456 -0.152084 0.0479131 0.136969 2.92547e-07
3.008 0.387531 0.284741 -0.132962 0.23289 0.263977 -0.151701 0.0526496 0.138888 2.94045e-07
