distance xForeLeft yForeLeft xHindLeft yHindLeft xForeRight yForeRight xHindRight yHindRight
0 0.0585704 -0.12525 -0.0626721 -0.12508 0.135612 -0.11343 -0.154761 -0.118974
0 0.0584172 -0.125791 -0.0624854 -0.124803 0.135519 -0.11283 -0.155052 -0.119071
0 0.0582599 -0.126298 -0.062326 -0.124545 0.135454 -0.112253 -0.155312 -0.119168
0 0.0581056 -0.126773 -0.0621959 -0.124306 0.135408 -0.111701 -0.155538 -0.119266
0 0.0579603 -0.127219 -0.0620968 -0.124085 0.13537 -0.111177 -0.155729 -0.119367
0 0.0578294 -0.127638 -0.0620297 -0.123883 0.135333 -0.110681 -0.155884 -0.119473
0 0.0577177 -0.128033 -0.0619957 -0.123698 0.13529 -0.110215 -0.156003 -0.119585
0 0.0576291 -0.128407 -0.0619953 -0.12353 0.135237 -0.109779 -0.156084 -0.119705
0 0.0575671 -0.128761 -0.0620291 -0.12338 0.135168 -0.109374 -0.156128 -0.119833
0 0.0575347 -0.129097 -0.0620973 -0.123245 0.13508 -0.109 -0.156133 -0.11997
0 0.0575345 -0.129418 -0.0622 -0.123127 0.134972 -0.108655 -0.1561 -0.120117
0 0.0575685 -0.129725 -0.0623374 -0.123024 0.13484 -0.108341 -0.156029 -0.120274
0 0.0576384 -0.13002 -0.0625093 -0.122936 0.134684 -0.108057 -0.155919 -0.120443
0 0.0577456 -0.130304 -0.0627157 -0.122862 0.134503 -0.107801 -0.155771 -0.120623
0 0.0578912 -0.13058 -0.0629564 -0.122802 0.134295 -0.107574 -0.155585 -0.120814
0 0.058076 -0.130847 -0.0632313 -0.122755 0.134059 -0.107374 -0.155361 -0.121018
0 0.0583008 -0.131108 -0.0635401 -0.12272 0.133797 -0.1072 -0.155099 -0.121234
0 0.0585658 -0.131363 -0.0638827 -0.122697 0.133507 -0.107052 -0.1548 -0.121462
0 0.0588713 -0.131612 -0.0642587 -0.122685 0.133189 -0.106928 -0.154463 -0.121702
0 0.0592174 -0.131857 -0.0646678 -0.122684 0.132843 -0.106829 -0.15409 -0.121953
0 0.059604 -0.132099 -0.0651098 -0.122692 0.132469 -0.106751 -0.15368 -0.122217
0 0.0600311 -0.132336 -0.0655844 -0.12271 0.132067 -0.106696 -0.153234 -0.122491
0 0.0604984 -0.132571 -0.0660911 -0.122736 0.131638 -0.106661 -0.152753 -0.122777
0 0.0610055 -0.132803 -0.0666297 -0.122769 0.131182 -0.106645 -0.152235 -0.123074
0 0.0615519 -0.133032 -0.0671997 -0.12281 0.130698 -0.106649 -0.151683 -0.12338
0 0.0621374 -0.133259 -0.0678009 -0.122857 0.130187 -0.106669 -0.151096 -0.123697
0 0.0627613 -0.133482 -0.0684327 -0.122909 0.129649 -0.106706 -0.150475 -0.124023
0 0.063423 -0.133703 -0.0690948 -0.122967 0.129084 -0.106759 -0.14982 -0.124358
0 0.064122 -0.133922 -0.0697867 -0.123028 0.128493 -0.106826 -0.149132 -0.124702
0 0.0648576 -0.134137 -0.070508 -0.123093 0.127876 -0.106906 -0.148411 -0.125052
0 0.0656291 -0.134348 -0.0712583 -0.123161 0.127233 -0.106998 -0.147657 -0.125411
0 0.0664359 -0.134557 -0.0720369 -0.123231 0.126565 -0.107102 -0.146872 -0.125775
0 0.0672772 -0.134761 -0.0728435 -0.123302 0.125872 -0.107217 -0.146054 -0.126145
0 0.0681523 -0.134961 -0.0736775 -0.123373 0.125153 -0.10734 -0.145206 -0.126521
0 0.0690603 -0.135156 -0.0745384 -0.123445 0.124411 -0.107472 -0.144327 -0.126901
0 0.0700006 -0.135345 -0.0754256 -0.123515 0.123645 -0.107612 -0.143418 -0.127284
0 0.0709723 -0.13553 -0.0763384 -0.123584 0.122855 -0.107758 -0.142479 -0.12767
0 0.0719745 -0.135708 -0.0772764 -0.123651 0.122042 -0.10791 -0.141512 -0.128059
0 0.0730065 -0.13588 -0.0782388 -0.123715 0.121207 -0.108066 -0.140516 -0.128449
0 0.0740674 -0.136044 -0.0792251 -0.123775 0.120349 -0.108226 -0.139492 -0.12884
0 0.0751563 -0.136201 -0.0802346 -0.123831 0.11947 -0.108389 -0.138441 -0.129231
0 0.0762723 -0.13635 -0.0812665 -0.123882 0.118569 -0.108554 -0.137364 -0.12962
0 0.0774145 -0.136491 -0.0823203 -0.123927 0.117648 -0.10872 -0.136261 -0.130009
0 0.0785821 -0.136622 -0.083395 -0.123967 0.116707 -0.108887 -0.135132 -0.130395
0 0.079774 -0.136744 -0.0844901 -0.123999 0.115747 -0.109053 -0.133979 -0.130778
0 0.0809893 -0.136855 -0.0856047 -0.124024 0.114767 -0.109218 -0.132802 -0.131157
0 0.0822271 -0.136956 -0.0867381 -0.124041 0.11377 -0.109381 -0.131602 -0.131531
0 0.0834864 -0.137046 -0.0878894 -0.124049 0.112755 -0.109541 -0.13038 -0.1319
0 0.0847661 -0.137125 -0.0890579 -0.124049 0.111723 -0.109697 -0.129136 -0.132264
0 0.0860653 -0.137191 -0.0902426 -0.124039 0.110674 -0.10985 -0.127872 -0.13262
0 0.087383 -0.137245 -0.0914428 -0.124019 0.10961 -0.109997 -0.126587 -0.132969
0 0.0887181 -0.137287 -0.0926575 -0.123988 0.108531 -0.110139 -0.125284 -0.13331
