d_amplitudeForeHip d_amplitudeHindHip d_offsetForeHip d_offsetHindHip d_amplitudeForeKnee d_amplitudeHindKnee d_offsetKnee d_kneePhaseLag d_frequency d_duration distance angle stability
0.4 0.4 0.0667 -0.0667 0.8133 0.5467 0.2 0.9 2 15 0 0.782769 484.834 
0.4 0.4 0.0667 -0.0667 0.8133 0.5267 0.2 0.9 2 15 0.337141 0.411145 484.345 
0.4 0.4 0.0667 -0.0667 0.8133 0.5067 0.2 0.9 2 15 0 0.666016 479.99 
0.4 0.4 0.0667 -0.0667 0.8133 0.4867 0.2 0.9 2 12.922 0.616184 0.16683 486.126 
0.4 0.4 0.0667 -0.0667 0.8133 0.4667 0.2 0.9 2 14.532 0.228687 0.171492 468.719 
0.4 0.4 0.0667 -0.0667 0.8133 0.4467 0.2 0.9 2 10.978 0.625349 0.1731 476.116 
0.4 0.4 0.0667 -0.0667 0.8133 0.4267 0.2 0.9 2 12.776 0.325993 0.161699 476.262 
0.4 0.4 0.0667 -0.0667 0.8133 0.4067 0.2 0.9 2 15 0.535362 0.842298 488.275 
0.4 0.4 0.0667 -0.0667 0.8133 0.3867 0.2 0.9 2 7.366 0.359433 0.171397 472.894 
0.4 0.4 0.0667 -0.0667 0.8133 0.3667 0.2 0.9 2 5.224 0.0960819 0.171319 460.619 
0.4 0.4 0.0667 -0.0667 0.8133 0.3467 0.2 0.9 2 9.4 0.468673 0.160306 480.739 
0.4 0.4 0.0667 -0.0667 0.8133 0.3267 0.2 0.9 2 15 0.79892 0.830758 485.286 
0.4 0.4 0.0667 -0.0667 0.8133 0.3067 0.2 0.9 2 15 0.00322557 0.25218 276.704 
0.4 0.4 0.0667 -0.0667 0.8133 0.2867 0.2 0.9 2 5.188 0.112465 0.171326 461.524 
0.4 0.4 0.0667 -0.0667 0.8133 0.2667 0.2 0.9 2 2.934 0.270738 0.172669 447.014 
0.4 0.4 0.0667 -0.0667 0.8133 0.2467 0.2 0.9 2 2.482 0.14448 0.172516 458.491 
0.4 0.4 0.0667 -0.0667 0.8133 0.2267 0.2 0.9 2 13.186 0.144462 0.173191 480.801 
0.4 0.4 0.0667 -0.0667 0.8133 0.2067 0.2 0.9 2 6.01 0.356439 0.169162 473.922 
0.4 0.4 0.0667 -0.0667 0.8133 0.1867 0.2 0.9 2 10.228 0.0454928 0.171422 478.876 
0.4 0.4 0.0667 -0.0667 0.8133 0.1667 0.2 0.9 2 7.154 0 0.173419 477.177 
0.4 0.4 0.0667 -0.0667 0.7933 0.5467 0.2 0.9 2 15 1.03791 0.753616 484.961 
0.4 0.4 0.0667 -0.0667 0.7933 0.5267 0.2 0.9 2 15 1.17948 0.844073 492.429 
0.4 0.4 0.0667 -0.0667 0.7933 0.5067 0.2 0.9 2 15 0.659291 0.714248 482.862 
0.4 0.4 0.0667 -0.0667 0.7933 0.4867 0.2 0.9 2 15 0.0706823 0.768742 486.7 
0.4 0.4 0.0667 -0.0667 0.7933 0.4667 0.2 0.9 2 4.916 0.128389 0.17299 462.412 
0.4 0.4 0.0667 -0.0667 0.7933 0.4467 0.2 0.9 2 15 1.22181 0.83667 491.257 
0.4 0.4 0.0667 -0.0667 0.7933 0.4267 0.2 0.9 2 11.032 0 0.170695 480.385 
0.4 0.4 0.0667 -0.0667 0.7933 0.4067 0.2 0.9 2 7.308 0.267294 0.170411 465.712 
0.4 0.4 0.0667 -0.0667 0.7933 0.3867 0.2 0.9 2 8.878 0.219824 0.169435 473.166 
0.4 0.4 0.0667 -0.0667 0.7933 0.3667 0.2 0.9 2 6.388 0.130709 0.171347 465.363 
0.4 0.4 0.0667 -0.0667 0.7933 0.3467 0.2 0.9 2 15 0 0.678724 488.875 
0.4 0.4 0.0667 -0.0667 0.7933 0.3267 0.2 0.9 2 12.466 0.781064 0.167263 484.68 
0.4 0.4 0.0667 -0.0667 0.7933 0.3067 0.2 0.9 2 7.492 0.603804 0.168914 478.687 
0.4 0.4 0.0667 -0.0667 0.7933 0.2867 0.2 0.9 2 15 0.937321 0.825576 489.94 
0.4 0.4 0.0667 -0.0667 0.7933 0.2667 0.2 0.9 2 5.56 0.381297 0.172701 473.318 
0.4 0.4 0.0667 -0.0667 0.7933 0.2467 0.2 0.9 2 15 1.05203 0.827731 488.879 
