d_amplitudeForeHip d_amplitudeHindHip d_offsetForeHip d_offsetHindHip d_amplitudeForeKnee d_amplitudeHindKnee d_offsetKnee d_kneePhaseLag d_frequency d_duration distance angle stability
0.4 0.4 0.0667 -0.0667 0.7733 0.2667 0.2 1.2 2 15 1.86922 0.716039 489.167 
0.4 0.4 0.0667 -0.0667 0.7733 0.2467 0.2 1.2 2 3.284 0.213789 0.169189 455.613 
0.4 0.4 0.0667 -0.0667 0.7733 0.2267 0.2 1.2 2 15 1.5661 0.835117 495.514 
0.4 0.4 0.0667 -0.0667 0.7733 0.2067 0.2 1.2 2 2.26 0.185028 0.171092 432.653 
0.4 0.4 0.0667 -0.0667 0.7733 0.1867 0.2 1.2 2 4.04 0 0.173559 465.395 
0.4 0.4 0.0667 -0.0667 0.7733 0.1667 0.2 1.2 2 4.454 0.16574 0.161162 478.168 
0.4 0.4 0.0667 -0.0667 0.7533 0.5467 0.2 1.2 2 4.09 0.191616 0.172448 472.21 
0.4 0.4 0.0667 -0.0667 0.7533 0.5267 0.2 1.2 2 10.528 0.259982 0.172044 476.912 
0.4 0.4 0.0667 -0.0667 0.7533 0.5067 0.2 1.2 2 5.84 0.194987 0.166435 461.837 
0.4 0.4 0.0667 -0.0667 0.7533 0.4867 0.2 1.2 2 15 1.0236 0.875671 493.554 
0.4 0.4 0.0667 -0.0667 0.7533 0.4667 0.2 1.2 2 13.588 1.26993 0.167504 487.498 
0.4 0.4 0.0667 -0.0667 0.7533 0.4467 0.2 1.2 2 13.038 1.12897 0.170741 485.991 
0.4 0.4 0.0667 -0.0667 0.7533 0.4267 0.2 1.2 2 15 1.68752 0.835399 494.684 
0.4 0.4 0.0667 -0.0667 0.7533 0.4067 0.2 1.2 2 4.258 0.295851 0.164615 469.161 
0.4 0.4 0.0667 -0.0667 0.7533 0.3867 0.2 1.2 2 15 0.216823 0.727462 484.04 
0.4 0.4 0.0667 -0.0667 0.7533 0.3667 0.2 1.2 2 15 1.02475 0.836862 493.205 
0.4 0.4 0.0667 -0.0667 0.7533 0.3467 0.2 1.2 2 15 2.00804 0.84633 496.393 
0.4 0.4 0.0667 -0.0667 0.7533 0.3267 0.2 1.2 2 15 1.51602 0.85857 496.266 
0.4 0.4 0.0667 -0.0667 0.7533 0.3067 0.2 1.2 2 15 1.75508 0.904314 496.833 
0.4 0.4 0.0667 -0.0667 0.7533 0.2867 0.2 1.2 2 1.762 0.114564 0.172301 434.266 
0.4 0.4 0.0667 -0.0667 0.7533 0.2667 0.2 1.2 2 1.854 0 0.173592 429.542 
0.4 0.4 0.0667 -0.0667 0.7533 0.2467 0.2 1.2 2 3.53 0.0876915 0.169984 443.606 
0.4 0.4 0.0667 -0.0667 0.7533 0.2267 0.2 1.2 2 2.278 0.233155 0.171668 422.609 
0.4 0.4 0.0667 -0.0667 0.7533 0.2067 0.2 1.2 2 15 1.41012 0.819707 496.223 
0.4 0.4 0.0667 -0.0667 0.7533 0.1867 0.2 1.2 2 6.584 0 0.170612 462.85 
0.4 0.4 0.0667 -0.0667 0.7533 0.1667 0.2 1.2 2 15 0.656277 0.672235 487.13 
0.4 0.4 0.0667 -0.0667 0.7333 0.5467 0.2 1.2 2 15 2.13951 0.867403 496.184 
0.4 0.4 0.0667 -0.0667 0.7333 0.5267 0.2 1.2 2 4.032 0.238764 0.171925 473.874 
0.4 0.4 0.0667 -0.0667 0.7333 0.5067 0.2 1.2 2 15 0 0.198917 335.885 
0.4 0.4 0.0667 -0.0667 0.7333 0.4867 0.2 1.2 2 6.74 0.53113 0.158602 474.559 
0.4 0.4 0.0667 -0.0667 0.7333 0.4667 0.2 1.2 2 15 1.63795 0.839784 494.828 
0.4 0.4 0.0667 -0.0667 0.7333 0.4467 0.2 1.2 2 9.524 0.747957 0.170693 478.544 
0.4 0.4 0.0667 -0.0667 0.7333 0.4267 0.2 1.2 2 15 1.05528 0.865178 494.258 
0.4 0.4 0.0667 -0.0667 0.7333 0.4067 0.2 1.2 2 14.504 0.372857 0.170321 480.051 
0.4 0.4 0.0667 -0.0667 0.7333 0.3867 0.2 1.2 2 3.066 0.144145 0.172732 423.329 
0.4 0.4 0.0667 -0.0667 0.7333 0.3667 0.2 1.2 2 15 0.565451 0.860554 493.422 
0.4 0.4 0.0667 -0.0667 0.7333 0.3467 0.2 1.2 2 15 0.9723 0.848028 494.424 
0.4 0.4 0.0667 -0.0667 0.7333 0.3267 0.2 1.2 2 15 1.23851 0.906009 495.989 
0.4 0.4 0.0667 -0.0667 0.7333 0.3067 0.2 1.2 2 15 1.27323 0.89505 496.019 
0.4 0.4 0.0667 -0.0667 0.7333 0.2867 0.2 1.2 2 7.478 0 0.165083 459.34 
0.4 0.4 0.0667 -0.0667 0.7333 0.2667 0.2 1.2 2 15 1.26768 0.727991 489.014 
0.4 0.4 0.0667 -0.0667 0.7333 0.2467 0.2 1.2 2 15 1.2591 0.824456 495.819 
0.4 0.4 0.0667 -0.0667 0.7333 0.2267 0.2 1.2 2 5.47 0.0911978 0.169838 464.13 
0.4 0.4 0.0667 -0.0667 0.7333 0.2067 0.2 1.2 2 15 1.33324 0.797838 495.568 
0.4 0.4 0.0667 -0.0667 0.7333 0.1867 0.2 1.2 2 15 1.1709 0.814189 496.112 
0.4 0.4 0.0667 -0.0667 0.7333 0.1667 0.2 1.2 2 8.1 0.271586 0.169418 481.505 
0.4 0.4 0.0667 -0.0667 0.7133 0.5467 0.2 1.2 2 15 1.39829 0.75084 492.992 
0.4 0.4 0.0667 -0.0667 0.7133 0.5267 0.2 1.2 2 4.036 0.31701 0.170972 474.724 
0.4 0.4 0.0667 -0.0667 0.7133 0.5067 0.2 1.2 2 10.542 1.26013 0.172166 485.781 
0.4 0.4 0.0667 -0.0667 0.7133 0.4867 0.2 1.2 2 12.284 0 0.171129 481.772 
0.4 0.4 0.0667 -0.0667 0.7133 0.4667 0.2 1.2 2 15 0.722044 0.7983 491.711 
0.4 0.4 0.0667 -0.0667 0.7133 0.4467 0.2 1.2 2 15 0.904706 0.831413 492.751 
0.4 0.4 0.0667 -0.0667 0.7133 0.4267 0.2 1.2 2 15 0.930336 0.817227 491.864 
0.4 0.4 0.0667 -0.0667 0.7133 0.4067 0.2 1.2 2 15 0.695734 0.848632 493.401 
0.4 0.4 0.0667 -0.0667 0.7133 0.3867 0.2 1.2 2 15 0.753595 0.836255 491.744 
0.4 0.4 0.0667 -0.0667 0.7133 0.3667 0.2 1.2 2 9.324 0.241898 0.170351 475.402 
0.4 0.4 0.0667 -0.0667 0.7133 0.3467 0.2 1.2 2 15 0.766777 0.657101 488.231 
0.4 0.4 0.0667 -0.0667 0.7133 0.3267 0.2 1.2 2 4.446 0.215252 0.172539 468.119 
0.4 0.4 0.0667 -0.0667 0.7133 0.3067 0.2 1.2 2 15 0.918303 0.888931 494.474 
0.4 0.4 0.0667 -0.0667 0.7133 0.2867 0.2 1.2 2 15 0.848025 0.802 489.403 
0.4 0.4 0.0667 -0.0667 0.7133 0.2667 0.2 1.2 2 15 1.16594 0.801718 493.976 
0.4 0.4 0.0667 -0.0667 0.7133 0.2467 0.2 1.2 2 3 0.187495 0.169096 463.872 
0.4 0.4 0.0667 -0.0667 0.7133 0.2267 0.2 1.2 2 4.242 0.138436 0.173447 449.383 
0.4 0.4 0.0667 -0.0667 0.7133 0.2067 0.2 1.2 2 7.874 0.292202 0.171937 448.755 
0.4 0.4 0.0667 -0.0667 0.7133 0.1867 0.2 1.2 2 7.868 0.315808 0.171217 477.094 
0.4 0.4 0.0667 -0.0667 0.7133 0.1667 0.2 1.2 2 3.27 0.128999 0.170226 465.493 
0.4 0.4 0.0667 -0.0667 0.6933 0.5467 0.2 1.2 2 8.772 0.334081 0.167635 476.536 
0.4 0.4 0.0667 -0.0667 0.6933 0.5267 0.2 1.2 2 3.016 0.222858 0.16827 468.817 
0.4 0.4 0.0667 -0.0667 0.6933 0.5067 0.2 1.2 2 7.23 0.89507 0.164117 483.329 
0.4 0.4 0.0667 -0.0667 0.6933 0.4867 0.2 1.2 2 4.414 0.353438 0.167843 466.155 
0.4 0.4 0.0667 -0.0667 0.6933 0.4667 0.2 1.2 2 12.064 0.254383 0.169477 465.476 
0.4 0.4 0.0667 -0.0667 0.6933 0.4467 0.2 1.2 2 15 1.3466 0.883079 494.02 
0.4 0.4 0.0667 -0.0667 0.6933 0.4267 0.2 1.2 2 15 0.840425 0.799269 491.973 
0.4 0.4 0.0667 -0.0667 0.6933 0.4067 0.2 1.2 2 9.738 0.456436 0.164145 477.339 
0.4 0.4 0.0667 -0.0667 0.6933 0.3867 0.2 1.2 2 6.33 0 0.168458 476.385 
0.4 0.4 0.0667 -0.0667 0.6933 0.3667 0.2 1.2 2 11.092 0.320938 0.172437 482.542 
0.4 0.4 0.0667 -0.0667 0.6933 0.3467 0.2 1.2 2 12.326 0.051466 0.166058 486.411 
0.4 0.4 0.0667 -0.0667 0.6933 0.3267 0.2 1.2 2 15 0.457926 0.866903 492.322 
0.4 0.4 0.0667 -0.0667 0.6933 0.3067 0.2 1.2 2 1.482 0.108131 0.17292 444.674 
0.4 0.4 0.0667 -0.0667 0.6933 0.2867 0.2 1.2 2 15 0.506465 0.888314 494.218 
0.4 0.4 0.0667 -0.0667 0.6933 0.2667 0.2 1.2 2 6.038 0.367203 0.166811 452.788 
0.4 0.4 0.0667 -0.0667 0.6933 0.2467 0.2 1.2 2 15 0.896479 0.801643 494.972 
0.4 0.4 0.0667 -0.0667 0.6933 0.2267 0.2 1.2 2 15 0.923596 0.770048 489.109 
0.4 0.4 0.0667 -0.0667 0.6933 0.2067 0.2 1.2 2 15 1.0475 0.758088 492.453 
0.4 0.4 0.0667 -0.0667 0.6933 0.1867 0.2 1.2 2 15 1.00188 0.801785 495.608 
0.4 0.4 0.0667 -0.0667 0.6933 0.1667 0.2 1.2 2 4.568 0.390718 0.169711 454.153 
0.4 0.4 0.0667 -0.0667 0.6733 0.5467 0.2 1.2 2 3.594 0.398438 0.166411 468.875 
0.4 0.4 0.0667 -0.0667 0.6733 0.5267 0.2 1.2 2 6.92 0.240804 0.161117 467.425 
0.4 0.4 0.0667 -0.0667 0.6733 0.5067 0.2 1.2 2 15 0.959457 0.795586 491.829 
0.4 0.4 0.0667 -0.0667 0.6733 0.4867 0.2 1.2 2 4.844 0.271464 0.167608 472.929 
0.4 0.4 0.0667 -0.0667 0.6733 0.4667 0.2 1.2 2 3.72 0.201208 0.171921 469.064 
0.4 0.4 0.0667 -0.0667 0.6733 0.4467 0.2 1.2 2 9.752 0 0.173192 479.776 
0.4 0.4 0.0667 -0.0667 0.6733 0.4267 0.2 1.2 2 15 0.457652 0.888144 492.985 
0.4 0.4 0.0667 -0.0667 0.6733 0.4067 0.2 1.2 2 13.18 0.404677 0.166701 482.469 
0.4 0.4 0.0667 -0.0667 0.6733 0.3867 0.2 1.2 2 15 0.584999 0.845896 492.098 
0.4 0.4 0.0667 -0.0667 0.6733 0.3667 0.2 1.2 2 13.84 0 0.168499 486.012 
0.4 0.4 0.0667 -0.0667 0.6733 0.3467 0.2 1.2 2 15 0.411314 0.813664 490.294 
0.4 0.4 0.0667 -0.0667 0.6733 0.3267 0.2 1.2 2 5.034 0.0908922 0.166144 463.667 
0.4 0.4 0.0667 -0.0667 0.6733 0.3067 0.2 1.2 2 15 0.692133 0.850396 490.908 
0.4 0.4 0.0667 -0.0667 0.6733 0.2867 0.2 1.2 2 15 0.567279 0.882039 494.02 
0.4 0.4 0.0667 -0.0667 0.6733 0.2667 0.2 1.2 2 15 1.0542 0.736014 491.083 
0.4 0.4 0.0667 -0.0667 0.6733 0.2467 0.2 1.2 2 15 0.885249 0.780513 494.562 
0.4 0.4 0.0667 -0.0667 0.6733 0.2267 0.2 1.2 2 15 0.141066 0.675338 481.907 
0.4 0.4 0.0667 -0.0667 0.6733 0.2067 0.2 1.2 2 4.972 0.347814 0.16818 453.773 
0.4 0.4 0.0667 -0.0667 0.6733 0.1867 0.2 1.2 2 3.31 0.207988 0.168883 458.15 
0.4 0.4 0.0667 -0.0667 0.6733 0.1667 0.2 1.2 2 5.18 0 0.166302 436.352 
0.4 0.4 0.0667 -0.0667 0.6533 0.5467 0.2 1.2 2 11.39 0.069932 0.164356 482.106 
0.4 0.4 0.0667 -0.0667 0.6533 0.5267 0.2 1.2 2 2.62 0.174127 0.172234 456.172 
0.4 0.4 0.0667 -0.0667 0.6533 0.5067 0.2 1.2 2 6.23 0.408349 0.165976 478.32 
0.4 0.4 0.0667 -0.0667 0.6533 0.4867 0.2 1.2 2 10.994 1.06093 0.173313 481.374 
0.4 0.4 0.0667 -0.0667 0.6533 0.4667 0.2 1.2 2 5.242 0.40594 0.165647 473.181 
0.4 0.4 0.0667 -0.0667 0.6533 0.4467 0.2 1.2 2 7.76 0.489941 0.171623 479.764 
0.4 0.4 0.0667 -0.0667 0.6533 0.4267 0.2 1.2 2 12.458 0.578593 0.173491 474.54 
0.4 0.4 0.0667 -0.0667 0.6533 0.4067 0.2 1.2 2 7.776 0 0.169956 465.437 
0.4 0.4 0.0667 -0.0667 0.6533 0.3867 0.2 1.2 2 11.342 0.555996 0.169044 485.211 
0.4 0.4 0.0667 -0.0667 0.6533 0.3667 0.2 1.2 2 5.118 0.270555 0.166162 470.029 
0.4 0.4 0.0667 -0.0667 0.6533 0.3467 0.2 1.2 2 15 0.587272 0.568568 478.716 
0.4 0.4 0.0667 -0.0667 0.6533 0.3267 0.2 1.2 2 7.766 0.51458 0.166476 477.012 
0.4 0.4 0.0667 -0.0667 0.6533 0.3067 0.2 1.2 2 1.516 0 0.172406 397.444 
0.4 0.4 0.0667 -0.0667 0.6533 0.2867 0.2 1.2 2 12.448 0.622072 0.171202 472.506 
0.4 0.4 0.0667 -0.0667 0.6533 0.2667 0.2 1.2 2 15 0.652212 0.789913 493.951 
0.4 0.4 0.0667 -0.0667 0.6533 0.2467 0.2 1.2 2 15 0.931087 0.767455 492.905 
0.4 0.4 0.0667 -0.0667 0.6533 0.2267 0.2 1.2 2 1.794 0 0.171226 432.752 
0.4 0.4 0.0667 -0.0667 0.6533 0.2067 0.2 1.2 2 1.944 0.219653 0.166346 445.45 
0.4 0.4 0.0667 -0.0667 0.6533 0.1867 0.2 1.2 2 7.396 0.278485 0.166321 473.058 
0.4 0.4 0.0667 -0.0667 0.6533 0.1667 0.2 1.2 2 15 1.0111 0.806109 494.476 
0.4 0.4 0.0667 -0.0667 0.6333 0.5467 0.2 1.2 2 3.68 0.294385 0.162623 471.132 
0.4 0.4 0.0667 -0.0667 0.6333 0.5267 0.2 1.2 2 3.698 0.231296 0.154108 455.801 
0.4 0.4 0.0667 -0.0667 0.6333 0.5067 0.2 1.2 2 8.088 0.45627 0.169975 456.496 
0.4 0.4 0.0667 -0.0667 0.6333 0.4867 0.2 1.2 2 7.692 0.624547 0.164891 473.93 
0.4 0.4 0.0667 -0.0667 0.6333 0.4667 0.2 1.2 2 11.026 0.240508 0.163504 472.923 
0.4 0.4 0.0667 -0.0667 0.6333 0.4467 0.2 1.2 2 4.262 0.277448 0.167311 469.538 
0.4 0.4 0.0667 -0.0667 0.6333 0.4267 0.2 1.2 2 9.372 0.482784 0.165487 477.118 
0.4 0.4 0.0667 -0.0667 0.6333 0.4067 0.2 1.2 2 15 0 0.696721 481.314 
0.4 0.4 0.0667 -0.0667 0.6333 0.3867 0.2 1.2 2 10.794 0.509229 0.168892 483.816 
0.4 0.4 0.0667 -0.0667 0.6333 0.3667 0.2 1.2 2 2.776 0.063471 0.170753 461.436 
0.4 0.4 0.0667 -0.0667 0.6333 0.3467 0.2 1.2 2 3.008 0.234815 0.165833 452.022 
0.4 0.4 0.0667 -0.0667 0.6333 0.3267 0.2 1.2 2 1.062 0.0629 0.163896 404.006 
0.4 0.4 0.0667 -0.0667 0.6333 0.3067 0.2 1.2 2 1.942 0 0.172347 403.692 
0.4 0.4 0.0667 -0.0667 0.6333 0.2867 0.2 1.2 2 2.784 0.210468 0.16808 456.307 
0.4 0.4 0.0667 -0.0667 0.6333 0.2667 0.2 1.2 2 12.234 0.257861 0.169632 477.144 
0.4 0.4 0.0667 -0.0667 0.6333 0.2467 0.2 1.2 2 4.282 0.280883 0.173519 461.448 
0.4 0.4 0.0667 -0.0667 0.6333 0.2267 0.2 1.2 2 5.97 0.0455482 0.173632 455.061 
0.4 0.4 0.0667 -0.0667 0.6333 0.2067 0.2 1.2 2 1.77 0 0.165875 435.462 
0.4 0.4 0.0667 -0.0667 0.6333 0.1867 0.2 1.2 2 2.714 0.19364 0.171355 450.07 
0.4 0.4 0.0667 -0.0667 0.6333 0.1667 0.2 1.2 2 3.236 0.394385 0.171298 426.673 
0.4 0.4 0.0667 -0.0667 0.6133 0.5467 0.2 1.2 2 10.798 0.535168 0.171909 474.4 
0.4 0.4 0.0667 -0.0667 0.6133 0.5267 0.2 1.2 2 5.522 0.130481 0.171356 465.976 
0.4 0.4 0.0667 -0.0667 0.6133 0.5067 0.2 1.2 2 2.28 0.171598 0.166902 458.05 
0.4 0.4 0.0667 -0.0667 0.6133 0.4867 0.2 1.2 2 4.096 0.357241 0.169785 462.746 
0.4 0.4 0.0667 -0.0667 0.6133 0.4667 0.2 1.2 2 4.246 0.0530834 0.172762 462.384 
0.4 0.4 0.0667 -0.0667 0.6133 0.4467 0.2 1.2 2 3.274 0.380078 0.173413 432.496 
0.4 0.4 0.0667 -0.0667 0.6133 0.4267 0.2 1.2 2 3.992 0.18784 0.167199 463.829 
0.4 0.4 0.0667 -0.0667 0.6133 0.4067 0.2 1.2 2 4.244 0.144622 0.173183 474.057 
0.4 0.4 0.0667 -0.0667 0.6133 0.3867 0.2 1.2 2 5.988 0.259983 0.173189 457.417 
0.4 0.4 0.0667 -0.0667 0.6133 0.3667 0.2 1.2 2 3.354 0.0954636 0.163823 465.711 
0.4 0.4 0.0667 -0.0667 0.6133 0.3467 0.2 1.2 2 1.656 0.0538407 0.169172 433.375 
0.4 0.4 0.0667 -0.0667 0.6133 0.3267 0.2 1.2 2 10.372 0.305442 0.172317 481.229 
0.4 0.4 0.0667 -0.0667 0.6133 0.3067 0.2 1.2 2 15 0.523493 0.634171 472.249 
0.4 0.4 0.0667 -0.0667 0.6133 0.2867 0.2 1.2 2 2.926 0.226377 0.167622 449.702 
0.4 0.4 0.0667 -0.0667 0.6133 0.2667 0.2 1.2 2 8.756 0 0.166442 484.084 
0.4 0.4 0.0667 -0.0667 0.6133 0.2467 0.2 1.2 2 6.714 0.132595 0.166174 473.775 
0.4 0.4 0.0667 -0.0667 0.6133 0.2267 0.2 1.2 2 7.696 0.320124 0.173401 479.838 
0.4 0.4 0.0667 -0.0667 0.6133 0.2067 0.2 1.2 2 2.158 0.0871081 0.164806 424.994 
0.4 0.4 0.0667 -0.0667 0.6133 0.1867 0.2 1.2 2 3.302 0.369634 0.172423 446.851 
0.4 0.4 0.0667 -0.0667 0.6133 0.1667 0.2 1.2 2 9.744 0 0.162322 466.969 
0.4 0.4 0.0667 -0.0667 0.5933 0.5467 0.2 1.2 2 4.04 0.169875 0.168216 460.188 
0.4 0.4 0.0667 -0.0667 0.5933 0.5267 0.2 1.2 2 1.818 0.243467 0.169361 443.754 
0.4 0.4 0.0667 -0.0667 0.5933 0.5067 0.2 1.2 2 7.306 0.896406 0.170573 471.936 
0.4 0.4 0.0667 -0.0667 0.5933 0.4867 0.2 1.2 2 1.84 0.176057 0.169886 445.715 
0.4 0.4 0.0667 -0.0667 0.5933 0.4667 0.2 1.2 2 2.694 0.174402 0.164929 463.084 
0.4 0.4 0.0667 -0.0667 0.5933 0.4467 0.2 1.2 2 4.842 0.170687 0.170218 456.729 
0.4 0.4 0.0667 -0.0667 0.5933 0.4267 0.2 1.2 2 1.73 0.0223047 0.163991 446.107 
0.4 0.4 0.0667 -0.0667 0.5933 0.4067 0.2 1.2 2 9.082 0.756235 0.167606 482.562 
0.4 0.4 0.0667 -0.0667 0.5933 0.3867 0.2 1.2 2 5.122 0.202688 0.171391 458.145 
0.4 0.4 0.0667 -0.0667 0.5933 0.3667 0.2 1.2 2 4.282 0.0896693 0.171565 466.545 
0.4 0.4 0.0667 -0.0667 0.5933 0.3467 0.2 1.2 2 7.494 0.374758 0.171543 473.33 
