d_amplitudeForeHip d_amplitudeHindHip d_offsetForeHip d_offsetHindHip d_amplitudeForeKnee d_amplitudeHindKnee d_offsetKnee d_kneePhaseLag d_frequency d_duration distance angle stability
0.4 0.4 0.0667 -0.0667 0.8133 0.5467 0.2 0.7 2 5.978 0.0773959 0.171988 468.771 
0.4 0.4 0.0667 -0.0667 0.8133 0.5267 0.2 0.7 2 15 0 0.241953 245.884 
0.4 0.4 0.0667 -0.0667 0.8133 0.5067 0.2 0.7 2 7.512 0.0408717 0.170944 469.015 
0.4 0.4 0.0667 -0.0667 0.8133 0.4867 0.2 0.7 2 15 0.178507 0.882539 489.134 
0.4 0.4 0.0667 -0.0667 0.8133 0.4667 0.2 0.7 2 2.396 0 0.171499 443.08 
0.4 0.4 0.0667 -0.0667 0.8133 0.4467 0.2 0.7 2 15 0 0.861516 487.288 
0.4 0.4 0.0667 -0.0667 0.8133 0.4267 0.2 0.7 2 15 0.0280687 0.573229 484.66 
0.4 0.4 0.0667 -0.0667 0.8133 0.4067 0.2 0.7 2 3.77 0.0254975 0.173086 470.061 
0.4 0.4 0.0667 -0.0667 0.8133 0.3867 0.2 0.7 2 9.192 0 0.173486 475.633 
0.4 0.4 0.0667 -0.0667 0.8133 0.3667 0.2 0.7 2 15 0.263973 0.239669 372.765 
0.4 0.4 0.0667 -0.0667 0.8133 0.3467 0.2 0.7 2 10.608 0.412411 0.173489 481.074 
0.4 0.4 0.0667 -0.0667 0.8133 0.3267 0.2 0.7 2 15 0.186591 0.847942 489.292 
0.4 0.4 0.0667 -0.0667 0.8133 0.3067 0.2 0.7 2 15 0.183631 0.854362 487.594 
0.4 0.4 0.0667 -0.0667 0.8133 0.2867 0.2 0.7 2 1.766 0.0775461 0.170933 413.163 
0.4 0.4 0.0667 -0.0667 0.8133 0.2667 0.2 0.7 2 1.252 0.00678473 0.173639 430.543 
