d_amplitudeForeHip d_amplitudeHindHip d_offsetForeHip d_offsetHindHip d_amplitudeForeKnee d_amplitudeHindKnee d_offsetKnee d_kneePhaseLag d_frequency d_duration distance angle stability
0.4 0.4 0.0667 -0.0667 0.7533 0.1667 0.2 1.1 2 15 1.47516 0.860595 496.873 
0.4 0.4 0.0667 -0.0667 0.7333 0.5467 0.2 1.1 2 15 1.17396 0.842441 493.901 
0.4 0.4 0.0667 -0.0667 0.7333 0.5267 0.2 1.1 2 4.696 0.241148 0.170656 463.559 
0.4 0.4 0.0667 -0.0667 0.7333 0.5067 0.2 1.1 2 15 1.25663 0.849237 494.588 
0.4 0.4 0.0667 -0.0667 0.7333 0.4867 0.2 1.1 2 15 1.76305 0.841838 494.491 
0.4 0.4 0.0667 -0.0667 0.7333 0.4667 0.2 1.1 2 15 1.6291 0.816498 494.808 
0.4 0.4 0.0667 -0.0667 0.7333 0.4467 0.2 1.1 2 15 1.23014 0.863849 494.756 
0.4 0.4 0.0667 -0.0667 0.7333 0.4267 0.2 1.1 2 15 0.948966 0.87043 494.523 
0.4 0.4 0.0667 -0.0667 0.7333 0.4067 0.2 1.1 2 15 2.45466 0.874635 497.281 
0.4 0.4 0.0667 -0.0667 0.7333 0.3867 0.2 1.1 2 15 2.58355 0.877789 497.522 
0.4 0.4 0.0667 -0.0667 0.7333 0.3667 0.2 1.1 2 15 2.36537 0.876281 497.092 
0.4 0.4 0.0667 -0.0667 0.7333 0.3467 0.2 1.1 2 15 1.5977 0.833603 495.165 
0.4 0.4 0.0667 -0.0667 0.7333 0.3267 0.2 1.1 2 15 2.15113 0.880504 496.816 
0.4 0.4 0.0667 -0.0667 0.7333 0.3067 0.2 1.1 2 15 1.76978 0.833285 495.778 
0.4 0.4 0.0667 -0.0667 0.7333 0.2867 0.2 1.1 2 15 1.77406 0.914017 496.989 
0.4 0.4 0.0667 -0.0667 0.7333 0.2667 0.2 1.1 2 5.95 0.088247 0.167749 466.901 
0.4 0.4 0.0667 -0.0667 0.7333 0.2467 0.2 1.1 2 15 1.65465 0.883395 496.891 
0.4 0.4 0.0667 -0.0667 0.7333 0.2267 0.2 1.1 2 15 1.63247 0.859533 496.603 
0.4 0.4 0.0667 -0.0667 0.7333 0.2067 0.2 1.1 2 4.726 0.254972 0.171072 445.48 
0.4 0.4 0.0667 -0.0667 0.7333 0.1867 0.2 1.1 2 15 1.33961 0.858615 496.701 
0.4 0.4 0.0667 -0.0667 0.7333 0.1667 0.2 1.1 2 15 1.33982 0.854564 496.59 
0.4 0.4 0.0667 -0.0667 0.7133 0.5467 0.2 1.1 2 15 0.941182 0.846157 494.019 
0.4 0.4 0.0667 -0.0667 0.7133 0.5267 0.2 1.1 2 15 0.63942 0.851526 493.422 
0.4 0.4 0.0667 -0.0667 0.7133 0.5067 0.2 1.1 2 15 0.795468 0.848135 493.548 
0.4 0.4 0.0667 -0.0667 0.7133 0.4867 0.2 1.1 2 15 0.508334 0.790824 488.296 
0.4 0.4 0.0667 -0.0667 0.7133 0.4667 0.2 1.1 2 15 2.00107 0.856064 496.353 
0.4 0.4 0.0667 -0.0667 0.7133 0.4467 0.2 1.1 2 15 2.20832 0.820304 495.992 
0.4 0.4 0.0667 -0.0667 0.7133 0.4267 0.2 1.1 2 15 2.07322 0.868074 496.376 
0.4 0.4 0.0667 -0.0667 0.7133 0.4067 0.2 1.1 2 15 2.12675 0.872958 496.882 
0.4 0.4 0.0667 -0.0667 0.7133 0.3867 0.2 1.1 2 15 2.37518 0.879401 497.577 
0.4 0.4 0.0667 -0.0667 0.7133 0.3667 0.2 1.1 2 15 1.41848 0.874469 495.955 
0.4 0.4 0.0667 -0.0667 0.7133 0.3467 0.2 1.1 2 15 1.79517 0.891313 496.702 
0.4 0.4 0.0667 -0.0667 0.7133 0.3267 0.2 1.1 2 15 1.68736 0.879561 496.408 
0.4 0.4 0.0667 -0.0667 0.7133 0.3067 0.2 1.1 2 15 1.69414 0.896042 496.902 
0.4 0.4 0.0667 -0.0667 0.7133 0.2867 0.2 1.1 2 15 1.6196 0.891509 496.605 
0.4 0.4 0.0667 -0.0667 0.7133 0.2667 0.2 1.1 2 15 1.4405 0.902651 496.719 
0.4 0.4 0.0667 -0.0667 0.7133 0.2467 0.2 1.1 2 15 1.41337 0.881202 496.607 
0.4 0.4 0.0667 -0.0667 0.7133 0.2267 0.2 1.1 2 15 1.41442 0.809611 493.235 
0.4 0.4 0.0667 -0.0667 0.7133 0.2067 0.2 1.1 2 3.59 0 0.1704 441.487 
0.4 0.4 0.0667 -0.0667 0.7133 0.1867 0.2 1.1 2 15 0.938165 0.845352 495.784 
0.4 0.4 0.0667 -0.0667 0.7133 0.1667 0.2 1.1 2 15 1.26889 0.847391 496.549 
0.4 0.4 0.0667 -0.0667 0.6933 0.5467 0.2 1.1 2 15 2.24848 0.845946 496.801 
0.4 0.4 0.0667 -0.0667 0.6933 0.5267 0.2 1.1 2 15 0.782441 0.846221 493.221 
0.4 0.4 0.0667 -0.0667 0.6933 0.5067 0.2 1.1 2 15 1.07474 0.84361 493.557 
0.4 0.4 0.0667 -0.0667 0.6933 0.4867 0.2 1.1 2 15 0.260796 0.193642 331.974 
0.4 0.4 0.0667 -0.0667 0.6933 0.4667 0.2 1.1 2 15 0.842291 0.854099 493.845 
0.4 0.4 0.0667 -0.0667 0.6933 0.4467 0.2 1.1 2 15 0.602806 0.861177 493.656 
0.4 0.4 0.0667 -0.0667 0.6933 0.4267 0.2 1.1 2 15 0.688389 0.86402 494.027 
0.4 0.4 0.0667 -0.0667 0.6933 0.4067 0.2 1.1 2 15 2.26737 0.868236 497.3 
0.4 0.4 0.0667 -0.0667 0.6933 0.3867 0.2 1.1 2 15 1.88558 0.876011 497.074 
0.4 0.4 0.0667 -0.0667 0.6933 0.3667 0.2 1.1 2 15 0.762353 0.878311 495.301 
0.4 0.4 0.0667 -0.0667 0.6933 0.3467 0.2 1.1 2 15 1.48716 0.878938 495.948 
0.4 0.4 0.0667 -0.0667 0.6933 0.3267 0.2 1.1 2 15 1.09584 0.886782 495.895 
0.4 0.4 0.0667 -0.0667 0.6933 0.3067 0.2 1.1 2 15 1.54826 0.896879 496.788 
0.4 0.4 0.0667 -0.0667 0.6933 0.2867 0.2 1.1 2 15 1.31804 0.87751 496.5 
0.4 0.4 0.0667 -0.0667 0.6933 0.2667 0.2 1.1 2 15 1.34206 0.896927 496.711 
0.4 0.4 0.0667 -0.0667 0.6933 0.2467 0.2 1.1 2 15 1.12533 0.854632 496.198 
0.4 0.4 0.0667 -0.0667 0.6933 0.2267 0.2 1.1 2 15 1.20631 0.844509 496.065 
0.4 0.4 0.0667 -0.0667 0.6933 0.2067 0.2 1.1 2 2.294 0.145555 0.173389 431.4 
0.4 0.4 0.0667 -0.0667 0.6933 0.1867 0.2 1.1 2 15 1.0502 0.845348 496.398 
0.4 0.4 0.0667 -0.0667 0.6933 0.1667 0.2 1.1 2 15 1.08403 0.839415 496.286 
0.4 0.4 0.0667 -0.0667 0.6733 0.5467 0.2 1.1 2 15 2.40154 0.844575 497.089 
0.4 0.4 0.0667 -0.0667 0.6733 0.5267 0.2 1.1 2 15 1.60393 0.813498 494.965 
0.4 0.4 0.0667 -0.0667 0.6733 0.5067 0.2 1.1 2 15 0.240258 0.852048 492.287 
0.4 0.4 0.0667 -0.0667 0.6733 0.4867 0.2 1.1 2 15 0.654381 0.846994 492.796 
0.4 0.4 0.0667 -0.0667 0.6733 0.4667 0.2 1.1 2 15 1.66249 0.84653 495.137 
0.4 0.4 0.0667 -0.0667 0.6733 0.4467 0.2 1.1 2 15 1.87604 0.855618 496.811 
0.4 0.4 0.0667 -0.0667 0.6733 0.4267 0.2 1.1 2 15 1.34557 0.858777 496.111 
0.4 0.4 0.0667 -0.0667 0.6733 0.4067 0.2 1.1 2 15 1.23428 0.864956 496.097 
0.4 0.4 0.0667 -0.0667 0.6733 0.3867 0.2 1.1 2 15 0.882914 0.871221 495.554 
0.4 0.4 0.0667 -0.0667 0.6733 0.3667 0.2 1.1 2 15 0.95779 0.883394 495.925 
0.4 0.4 0.0667 -0.0667 0.6733 0.3467 0.2 1.1 2 15 0.375678 0.885015 494.062 
0.4 0.4 0.0667 -0.0667 0.6733 0.3267 0.2 1.1 2 15 0.844474 0.892905 495.712 
0.4 0.4 0.0667 -0.0667 0.6733 0.3067 0.2 1.1 2 15 1.11159 0.90527 496.247 
0.4 0.4 0.0667 -0.0667 0.6733 0.2867 0.2 1.1 2 15 1.17577 0.91146 496.446 
0.4 0.4 0.0667 -0.0667 0.6733 0.2667 0.2 1.1 2 15 1.1453 0.880237 496.351 
0.4 0.4 0.0667 -0.0667 0.6733 0.2467 0.2 1.1 2 15 1.01907 0.847984 494.712 
0.4 0.4 0.0667 -0.0667 0.6733 0.2267 0.2 1.1 2 4.824 0 0.17097 451.796 
0.4 0.4 0.0667 -0.0667 0.6733 0.2067 0.2 1.1 2 15 1.13756 0.812777 496.105 
0.4 0.4 0.0667 -0.0667 0.6733 0.1867 0.2 1.1 2 15 1.02204 0.830885 496.165 
0.4 0.4 0.0667 -0.0667 0.6733 0.1667 0.2 1.1 2 15 0.959196 0.840955 496.189 
0.4 0.4 0.0667 -0.0667 0.6533 0.5467 0.2 1.1 2 15 1.04299 0.843643 494.009 
0.4 0.4 0.0667 -0.0667 0.6533 0.5267 0.2 1.1 2 15 0.270064 0.845282 492.153 
0.4 0.4 0.0667 -0.0667 0.6533 0.5067 0.2 1.1 2 15 0.237823 0.848333 492.181 
0.4 0.4 0.0667 -0.0667 0.6533 0.4867 0.2 1.1 2 2.444 0 0.172748 436.176 
0.4 0.4 0.0667 -0.0667 0.6533 0.4667 0.2 1.1 2 15 1.75927 0.850182 496.127 
0.4 0.4 0.0667 -0.0667 0.6533 0.4467 0.2 1.1 2 15 0.441458 0.851564 492.419 
0.4 0.4 0.0667 -0.0667 0.6533 0.4267 0.2 1.1 2 15 0.270552 0.859696 493.068 
0.4 0.4 0.0667 -0.0667 0.6533 0.4067 0.2 1.1 2 15 0.127251 0.861633 492.617 
0.4 0.4 0.0667 -0.0667 0.6533 0.3867 0.2 1.1 2 15 0.368008 0.870638 493.685 
0.4 0.4 0.0667 -0.0667 0.6533 0.3667 0.2 1.1 2 15 0.370925 0.880331 493.878 
0.4 0.4 0.0667 -0.0667 0.6533 0.3467 0.2 1.1 2 15 0.383996 0.880076 492.802 
0.4 0.4 0.0667 -0.0667 0.6533 0.3267 0.2 1.1 2 15 0.670571 0.887527 494.296 
0.4 0.4 0.0667 -0.0667 0.6533 0.3067 0.2 1.1 2 15 0.95733 0.903784 496.079 
0.4 0.4 0.0667 -0.0667 0.6533 0.2867 0.2 1.1 2 15 1.04076 0.904508 496.168 
0.4 0.4 0.0667 -0.0667 0.6533 0.2667 0.2 1.1 2 15 0.937766 0.873402 495.987 
0.4 0.4 0.0667 -0.0667 0.6533 0.2467 0.2 1.1 2 15 1.07152 0.851438 496.026 
0.4 0.4 0.0667 -0.0667 0.6533 0.2267 0.2 1.1 2 15 1.06882 0.831917 496.095 
0.4 0.4 0.0667 -0.0667 0.6533 0.2067 0.2 1.1 2 1.876 0 0.164215 439.376 
0.4 0.4 0.0667 -0.0667 0.6533 0.1867 0.2 1.1 2 15 0.740693 0.818626 492.229 
0.4 0.4 0.0667 -0.0667 0.6533 0.1667 0.2 1.1 2 15 0.911329 0.830437 495.973 
0.4 0.4 0.0667 -0.0667 0.6333 0.5467 0.2 1.1 2 15 1.41616 0.846031 494.951 
0.4 0.4 0.0667 -0.0667 0.6333 0.5267 0.2 1.1 2 2.794 0.179842 0.171018 454.94 
0.4 0.4 0.0667 -0.0667 0.6333 0.5067 0.2 1.1 2 15 0.805581 0.838815 492.959 
0.4 0.4 0.0667 -0.0667 0.6333 0.4867 0.2 1.1 2 15 0.294649 0.847484 490.465 
0.4 0.4 0.0667 -0.0667 0.6333 0.4667 0.2 1.1 2 15 0.375611 0.85273 490.61 
0.4 0.4 0.0667 -0.0667 0.6333 0.4467 0.2 1.1 2 15 0.235918 0.862996 492.522 
0.4 0.4 0.0667 -0.0667 0.6333 0.4267 0.2 1.1 2 15 0.457792 0.858169 490.777 
0.4 0.4 0.0667 -0.0667 0.6333 0.4067 0.2 1.1 2 15 0.121298 0.869235 492.547 
0.4 0.4 0.0667 -0.0667 0.6333 0.3867 0.2 1.1 2 15 0.21461 0.871033 492.936 
0.4 0.4 0.0667 -0.0667 0.6333 0.3667 0.2 1.1 2 15 0.358435 0.878819 493.673 
0.4 0.4 0.0667 -0.0667 0.6333 0.3467 0.2 1.1 2 15 0.296845 0.881587 493.626 
0.4 0.4 0.0667 -0.0667 0.6333 0.3267 0.2 1.1 2 15 0.433343 0.884681 493.536 
0.4 0.4 0.0667 -0.0667 0.6333 0.3067 0.2 1.1 2 15 0.842274 0.891898 495.65 
0.4 0.4 0.0667 -0.0667 0.6333 0.2867 0.2 1.1 2 15 0.892747 0.900212 495.897 
0.4 0.4 0.0667 -0.0667 0.6333 0.2667 0.2 1.1 2 15 0.95624 0.865491 495.837 
0.4 0.4 0.0667 -0.0667 0.6333 0.2467 0.2 1.1 2 15 0.97967 0.867218 495.964 
0.4 0.4 0.0667 -0.0667 0.6333 0.2267 0.2 1.1 2 15 0.963996 0.820795 495.873 
0.4 0.4 0.0667 -0.0667 0.6333 0.2067 0.2 1.1 2 2.86 0 0.165086 446.514 
0.4 0.4 0.0667 -0.0667 0.6333 0.1867 0.2 1.1 2 3.342 0.0570825 0.171322 459.641 
0.4 0.4 0.0667 -0.0667 0.6333 0.1667 0.2 1.1 2 6.768 0.56839 0.172134 470.805 
0.4 0.4 0.0667 -0.0667 0.6133 0.5467 0.2 1.1 2 2.762 0.232159 0.167877 458.334 
0.4 0.4 0.0667 -0.0667 0.6133 0.5267 0.2 1.1 2 15 0.254039 0.849728 491.891 
0.4 0.4 0.0667 -0.0667 0.6133 0.5067 0.2 1.1 2 15 0.1529 0.840025 489.863 
0.4 0.4 0.0667 -0.0667 0.6133 0.4867 0.2 1.1 2 15 0.633497 0.850794 491.625 
0.4 0.4 0.0667 -0.0667 0.6133 0.4667 0.2 1.1 2 15 0.192969 0.854882 492.215 
0.4 0.4 0.0667 -0.0667 0.6133 0.4467 0.2 1.1 2 15 0.442974 0.854676 492.232 
0.4 0.4 0.0667 -0.0667 0.6133 0.4267 0.2 1.1 2 15 0.618678 0.862221 492.97 
0.4 0.4 0.0667 -0.0667 0.6133 0.4067 0.2 1.1 2 3.302 0.298181 0.169279 444.522 
0.4 0.4 0.0667 -0.0667 0.6133 0.3867 0.2 1.1 2 15 0.152908 0.867178 492.664 
0.4 0.4 0.0667 -0.0667 0.6133 0.3667 0.2 1.1 2 15 0.860831 0.86073 493.169 
0.4 0.4 0.0667 -0.0667 0.6133 0.3467 0.2 1.1 2 15 0.238118 0.884743 493.397 
0.4 0.4 0.0667 -0.0667 0.6133 0.3267 0.2 1.1 2 15 0.339935 0.895244 493.992 
0.4 0.4 0.0667 -0.0667 0.6133 0.3067 0.2 1.1 2 15 0.881241 0.905199 495.691 
0.4 0.4 0.0667 -0.0667 0.6133 0.2867 0.2 1.1 2 3.494 0.0860849 0.166466 428.977 
0.4 0.4 0.0667 -0.0667 0.6133 0.2667 0.2 1.1 2 15 0.865825 0.885107 495.688 
0.4 0.4 0.0667 -0.0667 0.6133 0.2467 0.2 1.1 2 2.748 0.232462 0.171763 458.268 
0.4 0.4 0.0667 -0.0667 0.6133 0.2267 0.2 1.1 2 4.594 0.301583 0.17309 469.568 
0.4 0.4 0.0667 -0.0667 0.6133 0.2067 0.2 1.1 2 1.82 0 0.173429 434.997 
0.4 0.4 0.0667 -0.0667 0.6133 0.1867 0.2 1.1 2 9.972 0.339212 0.169668 461.386 
0.4 0.4 0.0667 -0.0667 0.6133 0.1667 0.2 1.1 2 5.972 0.195425 0.170025 460.052 
0.4 0.4 0.0667 -0.0667 0.5933 0.5467 0.2 1.1 2 1.684 0.0652552 0.16323 434.149 
0.4 0.4 0.0667 -0.0667 0.5933 0.5267 0.2 1.1 2 15 0.366272 0.747497 486.687 
0.4 0.4 0.0667 -0.0667 0.5933 0.5067 0.2 1.1 2 15 0.4114 0.774582 489.422 
0.4 0.4 0.0667 -0.0667 0.5933 0.4867 0.2 1.1 2 15 0.71335 0.855141 491.395 
0.4 0.4 0.0667 -0.0667 0.5933 0.4667 0.2 1.1 2 5.094 0.173044 0.172747 459.831 
0.4 0.4 0.0667 -0.0667 0.5933 0.4467 0.2 1.1 2 15 0.639915 0.767236 490.939 
0.4 0.4 0.0667 -0.0667 0.5933 0.4267 0.2 1.1 2 14.27 0.503734 0.167017 474.757 
0.4 0.4 0.0667 -0.0667 0.5933 0.4067 0.2 1.1 2 15 0.269185 0.837131 491.723 
0.4 0.4 0.0667 -0.0667 0.5933 0.3867 0.2 1.1 2 2.758 0.211162 0.170001 465.085 
0.4 0.4 0.0667 -0.0667 0.5933 0.3667 0.2 1.1 2 6.764 0.0611757 0.172731 466.072 
0.4 0.4 0.0667 -0.0667 0.5933 0.3467 0.2 1.1 2 11.354 0.158508 0.165307 485.336 
0.4 0.4 0.0667 -0.0667 0.5933 0.3267 0.2 1.1 2 15 0.259506 0.890353 492.68 
0.4 0.4 0.0667 -0.0667 0.5933 0.3067 0.2 1.1 2 15 0.20682 0.893675 493.545 
0.4 0.4 0.0667 -0.0667 0.5933 0.2867 0.2 1.1 2 2.206 0 0.170984 403.476 
0.4 0.4 0.0667 -0.0667 0.5933 0.2667 0.2 1.1 2 15 0.861907 0.833661 492.272 
0.4 0.4 0.0667 -0.0667 0.5933 0.2467 0.2 1.1 2 5.824 0 0.169303 462.46 
0.4 0.4 0.0667 -0.0667 0.5933 0.2267 0.2 1.1 2 3.732 0.0586492 0.160523 455.299 
0.4 0.4 0.0667 -0.0667 0.5933 0.2067 0.2 1.1 2 5.384 0.31611 0.162922 455.402 
0.4 0.4 0.0667 -0.0667 0.5933 0.1867 0.2 1.1 2 7.764 0.283059 0.170349 473.776 
0.4 0.4 0.0667 -0.0667 0.5933 0.1667 0.2 1.1 2 15 0.978513 0.755549 491.489 
0.4 0.4 0.0667 -0.0667 0.5733 0.5467 0.2 1.1 2 2.566 0.099747 0.173085 450.388 
0.4 0.4 0.0667 -0.0667 0.5733 0.5267 0.2 1.1 2 15 0.45441 0.783661 490.861 
0.4 0.4 0.0667 -0.0667 0.5733 0.5067 0.2 1.1 2 15 0.220884 0.858318 491.58 
0.4 0.4 0.0667 -0.0667 0.5733 0.4867 0.2 1.1 2 10.008 0.359425 0.170088 477.696 
0.4 0.4 0.0667 -0.0667 0.5733 0.4667 0.2 1.1 2 9.54 0.589692 0.172382 478.306 
