setHForeLeft setHHindLeft setHForeRight setHHindRight realHForeLeft realHHindLeft realHForeRight realHHindRight distance
-0.149274 0.149266 0.282666 -0.282674 0.0218988 -0.0219083 0.0954982 -0.0955108 0.0499826
-0.15237 0.152362 0.285762 -0.28577 0.0184135 -0.0184229 0.0993034 -0.099316 0.050501
-0.155328 0.15532 0.28872 -0.288728 0.0149387 -0.014948 0.103092 -0.103104 0.0510179
-0.158145 0.158138 0.291538 -0.291545 0.011477 -0.0114863 0.106861 -0.106873 0.0515286
-0.160821 0.160814 0.294214 -0.294221 0.00803104 -0.00804033 0.110608 -0.11062 0.0520381
-0.163352 0.163346 0.296746 -0.296752 0.00460338 -0.00461261 0.11433 -0.114343 0.0525496
-0.165739 0.165733 0.299133 -0.299139 0.00119654 -0.0012057 0.118026 -0.118039 0.0530572
-0.167978 0.167973 0.301373 -0.301378 -0.00218695 0.00217786 0.121693 -0.121705 0.0535599
-0.17007 0.170065 0.303465 -0.30347 -0.0055446 0.00553558 0.125328 -0.125341 0.0540577
-0.172012 0.172007 0.305407 -0.305412 -0.00887394 0.00886501 0.12893 -0.128942 0.0545554
-0.173803 0.173798 0.307198 -0.307203 -0.0121725 0.0121637 0.132495 -0.132507 0.0550561
-0.175442 0.175438 0.308838 -0.308842 -0.0154379 0.0154292 0.136022 -0.136034 0.055554
-0.176928 0.176925 0.310325 -0.310328 -0.0186677 0.0186591 0.139508 -0.13952 0.0560494
-0.178261 0.178257 0.311657 -0.311661 -0.0218595 0.021851 0.142951 -0.142963 0.0565418
-0.179438 0.179435 0.312835 -0.312838 -0.0250111 0.0250027 0.146349 -0.14636 0.0570362
-0.180461 0.180458 0.313858 -0.313861 -0.0281201 0.0281118 0.149699 -0.14971 0.0575282
-0.181327 0.181325 0.314725 -0.314727 -0.0311842 0.0311761 0.152999 -0.153011 0.0580226
-0.182036 0.182034 0.315434 -0.315436 -0.0342012 0.0341933 0.156248 -0.156259 0.0585154
-0.182589 0.182587 0.315987 -0.315989 -0.037169 0.0371611 0.159443 -0.159454 0.0590063
