setKForeLeft setKHindLeft setKForeRight setKHindRight realKForeLeft realKHindLeft realKForeRight realKHindRight distance
0.6733 0.2 0.2 0.4867 0.650408 0.239301 0.523087 0.572942 0.0304799
0.6733 0.2 0.2 0.4867 0.651175 0.247738 0.538427 0.572942 0.0310291
0.6733 0.2 0.2 0.4867 0.651942 0.251573 0.553767 0.572175 0.0315754
0.6733 0.2 0.2 0.4867 0.652709 0.259243 0.56834 0.570641 0.0321212
0.6733 0.2 0.2 0.4867 0.652709 0.26768 0.58368 0.569107 0.0326643
0.6733 0.2 0.2 0.4867 0.653476 0.270748 0.599019 0.566806 0.033205
0.6733 0.2 0.2 0.4867 0.653476 0.278418 0.614359 0.562971 0.0337458
0.6733 0.2 0.2 0.4867 0.654243 0.281485 0.629699 0.559136 0.0342839
0.6733 0.2 0.2 0.4867 0.65501 0.289155 0.644272 0.554534 0.0348225
0.6733 0.2 0.2 0.4867 0.65501 0.296825 0.659612 0.549932 0.0353596
0.6733 0.2 0.2 0.4867 0.65501 0.298359 0.674952 0.544563 0.0358926
0.6733 0.2 0.2 0.4867 0.655777 0.306029 0.690291 0.540728 0.0364228
0.6733 0.2 0.2 0.4867 0.656544 0.313699 0.705631 0.536893 0.036947
0.6733 0.2 0.2 0.4867 0.656544 0.322136 0.721738 0.533058 0.037465
0.6733 0.2 0.2 0.4867 0.657311 0.329806 0.737078 0.52999 0.037977
0.6733 0.2 0.2 0.4867 0.657311 0.338243 0.753185 0.526155 0.0384833
0.6733 0.2 0.2 0.4867 0.658078 0.34668 0.769291 0.521553 0.0389841
0.6733 0.2 0.2 0.4867 0.658078 0.35435 0.785398 0.517719 0.0394797
0.6733 0.2 0.2 0.4867 0.658078 0.362786 0.801505 0.513884 0.0399702
0.6733 0.2 0.2 0.4867 0.658078 0.376592 0.822214 0.516952 0.0404899
0.6733 0.2 0.2 0.4867 0.659612 0.393466 0.845223 0.521553 0.0410284
0.6733 0.2 0.2 0.4867 0.66268 0.398835 0.869767 0.525388 0.0415798
0.6733 0.2 0.2 0.4867 0.665748 0.41801 0.859796 0.527689 0.0421406
0.6733 0.2 0.2 0.4867 0.669583 0.423379 0.829884 0.529223 0.0427149
0.6733 0.2 0.2 0.4867 0.672651 0.419544 0.852126 0.530757 0.0433023
0.6733 0.2 0.2 0.4867 0.676486 0.437952 0.875903 0.532291 0.043888
0.2 0.4867 0.6733 0.2 0.679553 0.449456 0.864398 0.533825 0.0444654
0.2 0.4867 0.6733 0.2 0.683388 0.45099 0.83602 0.535359 0.0450409
0.2 0.4867 0.6733 0.2 0.686456 0.469398 0.855194 0.536893 0.0456188
0.2 0.4867 0.6733 0.2 0.689524 0.476301 0.844456 0.53766 0.046184
0.2 0.4867 0.6733 0.2 0.692592 0.475534 0.862864 0.539194 0.0467453
0.2 0.4867 0.6733 0.2 0.69566 0.471699 0.85366 0.539961 0.0472969
