setHForeLeft setHHindLeft setHForeRight setHHindRight realHForeLeft realHHindLeft realHForeRight realHHindRight distance
-0.283812 0.283799 0.417199 -0.417212 -0.00586004 0.00584223 0.12357 -0.123588 4.72695e-08
-0.288544 0.288532 0.421932 -0.421944 -0.0115137 0.011496 0.129537 -0.129555 4.60768e-08
-0.293052 0.293041 0.426441 -0.426452 -0.0171445 0.0171269 0.135475 -0.135493 3.97854e-08
-0.297333 0.297322 0.430722 -0.430733 -0.0227482 0.0227308 0.14138 -0.141398 3.23246e-08
-0.301384 0.301373 0.434773 -0.434784 -0.0283209 0.0283036 0.147248 -0.147266 2.55107e-08
-0.305202 0.305192 0.438592 -0.438602 -0.0338585 0.0338414 0.153075 -0.153092 1.9691e-08
-0.308785 0.308776 0.442176 -0.442185 -0.0393571 0.03934 0.158857 -0.158874 1.46129e-08
-0.312132 0.312123 0.445523 -0.445532 -0.0448125 0.0447957 0.16459 -0.164607 9.90513e-09
-0.315239 0.315231 0.448631 -0.448639 -0.050221 0.0502044 0.170271 -0.170288 5.27586e-09
-0.318104 0.318097 0.451497 -0.451504 -0.0555787 0.0555622 0.175896 -0.175912 5.60245e-10
-0.320727 0.320721 0.454121 -0.454127 -0.0608817 0.0608653 0.18146 -0.181476 2.83032e-11
-0.323105 0.323099 0.456499 -0.456505 -0.0661261 0.06611 0.186961 -0.186977 0
-0.325237 0.325232 0.458632 -0.458637 -0.0713083 0.0712924 0.192394 -0.19241 0
-0.327121 0.327117 0.460517 -0.460521 -0.0764246 0.0764089 0.197757 -0.197772 0
-0.328757 0.328753 0.462153 -0.462157 -0.0814712 0.0814558 0.203045 -0.20306 0
-0.330143 0.330139 0.463539 -0.463543 -0.0864446 0.0864294 0.208255 -0.20827 0
-0.331278 0.331275 0.464675 -0.464678 -0.0913413 0.0913263 0.213383 -0.213398 0
-0.332162 0.33216 0.46556 -0.465562 -0.0961576 0.096143 0.218426 -0.218441 0
-0.332793 0.332792 0.466192 -0.466193 -0.10089 0.100876 0.223382 -0.223396 0
-0.333173 0.333172 0.466572 -0.466573 -0.105536 0.105522 0.228246 -0.22826 0
-0.3333 0.3333 0.4667 -0.4667 -0.110091 0.110077 0.233015 -0.233028 0
-0.333174 0.333175 0.466575 -0.466574 -0.114553 0.114539 0.237686 -0.237699 0
-0.332796 0.332797 0.466197 -0.466196 -0.118918 0.118905 0.242256 -0.242269 0
-0.332166 0.332168 0.465568 -0.465566 -0.123183 0.12317 0.246722 -0.246735 0
-0.331283 0.331286 0.464686 -0.464683 -0.127345 0.127332 0.251082 -0.251094 0
-0.330149 0.330153 0.463553 -0.463549 -0.131401 0.131389 0.255331 -0.255343 0
-0.328765 0.328769 0.462169 -0.462165 -0.135348 0.135336 0.259468 -0.25948 0
-0.327131 0.327135 0.460535 -0.460531 -0.139184 0.139172 0.263489 -0.263501 0
-0.325248 0.325253 0.458653 -0.458648 -0.142905 0.142894 0.267392 -0.267404 0
-0.323117 0.323123 0.456523 -0.456517 -0.146509 0.146498 0.271175 -0.271186 0
-0.32074 0.320747 0.454147 -0.45414 -0.149994 0.149983 0.274834 -0.274845 0
-0.318119 0.318126 0.451526 -0.451519 -0.153356 0.153346 0.278368 -0.278378 0
-0.315254 0.315262 0.448662 -0.448654 -0.156594 0.156584 0.281774 -0.281784 0
-0.312149 0.312157 0.445557 -0.445549 -0.159705 0.159696 0.28505 -0.285059 0
-0.308804 0.308813 0.442213 -0.442204 -0.162687 0.162678 0.288193 -0.288202 0
-0.305222 0.305231 0.438631 -0.438622 -0.165538 0.165529 0.291202 -0.291211 0
-0.301404 0.301415 0.434815 -0.434804 -0.168255 0.168247 0.294074 -0.294082 0
-0.297355 0.297366 0.430766 -0.430755 -0.170837 0.170829 0.296808 -0.296816 0
-0.293075 0.293087 0.426487 -0.426475 -0.173282 0.173275 0.299401 -0.299409 0
-0.288569 0.288581 0.421981 -0.421969 -0.175588 0.175581 0.301853 -0.30186 0
-0.283837 0.28385 0.41725 -0.417237 -0.177753 0.177746 0.304161 -0.304168 0
-0.278885 0.278898 0.412298 -0.412285 -0.179775 0.179769 0.306324 -0.30633 0
-0.273714 0.273728 0.407128 -0.407114 -0.181654 0.181648 0.30834 -0.308346 0
-0.268328 0.268343 0.401743 -0.401728 -0.183388 0.183382 0.310208 -0.310213 0
-0.262731 0.262746 0.396146 -0.396131 -0.184975 0.184969 0.311927 -0.311932 0
-0.256925 0.256941 0.390341 -0.390325 -0.186414 0.186409 0.313495 -0.3135 0
-0.250916 0.250932 0.384332 -0.384316 -0.187704 0.187699 0.314912 -0.314916 0
-0.244705 0.244722 0.378122 -0.378105 -0.188844 0.18884 0.316176 -0.31618 0
-0.238298 0.238315 0.371715 -0.371698 -0.189833 0.189829 0.317287 -0.31729 0
-0.231698 0.231716 0.365116 -0.365098 -0.19067 0.190667 0.318243 -0.318246 0
-0.22491 0.224928 0.358328 -0.35831 -0.191355 0.191352 0.319045 -0.319048 0
-0.217937 0.217956 0.351356 -0.351337 -0.191887 0.191884 0.319691 -0.319693 0
-0.210785 0.210804 0.344204 -0.344185 -0.192265 0.192263 0.320181 -0.320183 0
-0.203458 0.203477 0.336877 -0.336858 -0.192488 0.192487 0.320515 -0.320517 0
-0.19596 0.19598 0.32938 -0.32936 -0.192558 0.192557 0.320693 -0.320694 0
-0.188296 0.188316 0.321716 -0.321696 -0.192473 0.192472 0.320713 -0.320714 0
-0.180471 0.180491 0.313891 -0.313871 -0.192233 0.192232 0.320577 -0.320577 0
-0.172489 0.172511 0.305911 -0.305889 -0.191838 0.191838 0.320283 -0.320283 0
-0.164357 0.164379 0.297779 -0.297757 -0.191288 0.191289 0.319833 -0.319832 0
-0.156079 0.156101 0.289501 -0.289479 -0.190584 0.190585 0.319227 -0.319225 0
-0.14766 0.147683 0.281083 -0.28106 -0.189725 0.189727 0.318464 -0.318462 0
-0.139106 0.139129 0.272529 -0.272506 -0.188713 0.188715 0.317545 -0.317543 0
-0.130422 0.130445 0.263845 -0.263822 -0.187547 0.18755 0.316471 -0.316469 0
-0.121613 0.121636 0.255036 -0.255013 -0.186229 0.186231 0.315242 -0.315239 0
-0.112685 0.112709 0.246109 -0.246085 -0.184758 0.184761 0.31386 -0.313856 0
-0.103644 0.103668 0.237068 -0.237044 -0.183135 0.183139 0.312324 -0.31232 0
-0.0944957 0.0945199 0.22792 -0.227896 -0.181363 0.181367 0.310636 -0.310632 0
-0.0852453 0.0852698 0.21867 -0.218645 -0.17944 0.179445 0.308796 -0.308792 0
-0.075899 0.0759237 0.209324 -0.209299 -0.177369 0.177374 0.306807 -0.306802 0
-0.0664626 0.0664875 0.199888 -0.199863 -0.175151 0.175157 0.304669 -0.304663 0
-0.056942 0.0569672 0.190367 -0.190342 -0.172787 0.172793 0.302383 -0.302377 0
-0.0473434 0.0473688 0.180769 -0.180743 -0.170278 0.170284 0.29995 -0.299944 0
-0.0376728 0.0376983 0.171098 -0.171073 -0.167626 0.167633 0.297373 -0.297367 0
-0.0279362 0.0279619 0.161362 -0.161336 -0.164832 0.164839 0.294653 -0.294646 0
-0.0181399 0.0181657 0.151566 -0.15154 -0.161898 0.161906 0.291791 -0.291784 0
-0.00828996 0.00831595 0.141716 -0.14169 -0.158826 0.158834 0.28879 -0.288782 0
0.00160733 -0.00158122 0.131819 -0.131793 -0.155618 0.155626 0.28565 -0.285642 0
0.0115457 -0.0115195 0.12188 -0.121854 -0.152274 0.152283 0.282375 -0.282367 0
0.021519 -0.0214927 0.111907 -0.111881 -0.148799 0.148807 0.278966 -0.278957 0
0.0315207 -0.0314944 0.101906 -0.101879 -0.145192 0.145201 0.275424 -0.275415 0
0.0415447 -0.0415183 0.0918817 -0.0918553 -0.141457 0.141467 0.271754 -0.271744 0
0.0515846 -0.0515581 0.0818419 -0.0818154 -0.137597 0.137606 0.267955 -0.267946 0
0.061634 -0.0616075 0.0717925 -0.071766 -0.133612 0.133622 0.264032 -0.264022 0
0.0716866 -0.0716602 0.0617398 -0.0617134 -0.129506 0.129516 0.259986 -0.259976 0
0.0817361 -0.0817096 0.0516904 -0.0516639 -0.125281 0.125292 0.25582 -0.25581 0
0.0917761 -0.0917497 0.0416503 -0.0416239 -0.12094 0.120951 0.251537 -0.251526 0
0.1018 -0.101774 0.0316262 -0.0315998 -0.116485 0.116497 0.247139 -0.247127 0
0.111802 -0.111776 0.0216241 -0.0215978 -0.11192 0.111931 0.242628 -0.242617 0
0.121776 -0.121749 0.0116506 -0.0116244 -0.107246 0.107258 0.238009 -0.237997 0
0.131714 -0.131688 0.00171177 -0.00168566 -0.102466 0.102479 0.233283 -0.233271 0
0.141612 -0.141586 -0.00818598 0.00821198 -0.0975849 0.0975974 0.228454 -0.228441 0
0.151462 -0.151436 -0.0180364 0.0180623 -0.0926039 0.0926167 0.223524 -0.223511 0
0.161259 -0.161233 -0.0278334 0.0278591 -0.0875267 0.0875397 0.218497 -0.218484 0
0.170996 -0.170971 -0.0375706 0.0375961 -0.0823562 0.0823695 0.213375 -0.213362 0
0.180667 -0.180642 -0.047242 0.0472673 -0.0770958 0.0771093 0.208163 -0.208149 0
0.190267 -0.190241 -0.0568414 0.0568665 -0.0717486 0.0717623 0.202863 -0.202849 0
0.199788 -0.199763 -0.0663627 0.0663877 -0.0663178 0.0663318 0.197478 -0.197464 0
0.209225 -0.2092 -0.0758001 0.0758248 -0.060807 0.0608212 0.192013 -0.191999 0
0.218572 -0.218547 -0.0851474 0.0851719 -0.0552194 0.0552338 0.18647 -0.186455 0
0.227823 -0.227799 -0.0943988 0.094423 -0.0495586 0.0495732 0.180852 -0.180838 0
