d_amplitudeForeHip d_amplitudeHindHip d_offsetForeHip d_offsetHindHip d_amplitudeForeKnee d_amplitudeHindKnee d_offsetKnee d_kneePhaseLag d_frequency d_duration distance angle stability
0.6 0.6 0.0667 -0.0667 0.7733 0.4267 0.2 0.8 2 1.25 0.11224 0.169963 433.801 
0.6 0.6 0.0667 -0.0667 0.7733 0.4067 0.2 0.8 2 1.33 0.0473859 0.173526 458.775 
0.6 0.6 0.0667 -0.0667 0.7733 0.3867 0.2 0.8 2 1.302 0.0452465 0.167602 459.392 
0.6 0.6 0.0667 -0.0667 0.7733 0.3667 0.2 0.8 2 1.552 0.0155743 0.166101 430.699 
0.6 0.6 0.0667 -0.0667 0.7733 0.3467 0.2 0.8 2 1.734 0.339353 0.172089 416.005 
0.6 0.6 0.0667 -0.0667 0.7733 0.3267 0.2 0.8 2 1.56 0.215629 0.17248 429.404 
0.6 0.6 0.0667 -0.0667 0.7733 0.3067 0.2 0.8 2 2.512 0.0502819 0.169955 454.772 
0.6 0.6 0.0667 -0.0667 0.7733 0.2867 0.2 0.8 2 1.75 0.235587 0.170841 445.389 
0.6 0.6 0.0667 -0.0667 0.7733 0.2667 0.2 0.8 2 2.152 0 0.169549 453.382 
0.6 0.6 0.0667 -0.0667 0.7733 0.2467 0.2 0.8 2 3.686 0.558889 0.172562 441.263 
0.6 0.6 0.0667 -0.0667 0.7733 0.2267 0.2 0.8 2 1.396 0 0.173067 442.843 
0.6 0.6 0.0667 -0.0667 0.7733 0.2067 0.2 0.8 2 3.606 0.21684 0.165911 458.5 
0.6 0.6 0.0667 -0.0667 0.7733 0.1867 0.2 0.8 2 2.982 0.419664 0.172476 421.623 
0.6 0.6 0.0667 -0.0667 0.7733 0.1667 0.2 0.8 2 3.244 0.342808 0.170434 459.974 
0.6 0.6 0.0667 -0.0667 0.7533 0.5467 0.2 0.8 2 1.528 0 0.171757 426.418 
0.6 0.6 0.0667 -0.0667 0.7533 0.5267 0.2 0.8 2 1.348 0.0446241 0.173603 458.507 
0.6 0.6 0.0667 -0.0667 0.7533 0.5067 0.2 0.8 2 1.612 0.137872 0.172223 432.375 
0.6 0.6 0.0667 -0.0667 0.7533 0.4867 0.2 0.8 2 1.48 0 0.168755 429.559 
0.6 0.6 0.0667 -0.0667 0.7533 0.4667 0.2 0.8 2 1.566 0.10084 0.159486 432.57 
0.6 0.6 0.0667 -0.0667 0.7533 0.4467 0.2 0.8 2 1.452 0 0.167726 426.166 
0.6 0.6 0.0667 -0.0667 0.7533 0.4267 0.2 0.8 2 1.304 0.045314 0.163994 458.728 
0.6 0.6 0.0667 -0.0667 0.7533 0.4067 0.2 0.8 2 1.482 0 0.165225 444.488 
0.6 0.6 0.0667 -0.0667 0.7533 0.3867 0.2 0.8 2 1.442 0 0.167975 452.708 
0.6 0.6 0.0667 -0.0667 0.7533 0.3667 0.2 0.8 2 1.418 0 0.172173 435.783 
0.6 0.6 0.0667 -0.0667 0.7533 0.3467 0.2 0.8 2 1.884 0.129901 0.169226 417.378 
0.6 0.6 0.0667 -0.0667 0.7533 0.3267 0.2 0.8 2 1.318 0.190517 0.168619 438.235 
0.6 0.6 0.0667 -0.0667 0.7533 0.3067 0.2 0.8 2 1.354 0 0.172755 456.966 
0.6 0.6 0.0667 -0.0667 0.7533 0.2867 0.2 0.8 2 1.388 0 0.172403 460.948 
0.6 0.6 0.0667 -0.0667 0.7533 0.2667 0.2 0.8 2 6.282 0 0.172096 320.284 
0.6 0.6 0.0667 -0.0667 0.7533 0.2467 0.2 0.8 2 2.802 0.352643 0.170504 480.347 
0.6 0.6 0.0667 -0.0667 0.7533 0.2267 0.2 0.8 2 2.48 0.25876 0.168295 463.952 
0.6 0.6 0.0667 -0.0667 0.7533 0.2067 0.2 0.8 2 2.434 0.335886 0.171374 439.232 
0.6 0.6 0.0667 -0.0667 0.7533 0.1867 0.2 0.8 2 1.134 0.094506 0.169578 446.127 
0.6 0.6 0.0667 -0.0667 0.7533 0.1667 0.2 0.8 2 2.562 0 0.165636 466.124 
0.6 0.6 0.0667 -0.0667 0.7333 0.5467 0.2 0.8 2 1.532 0 0.171097 433.693 
0.6 0.6 0.0667 -0.0667 0.7333 0.5267 0.2 0.8 2 2.586 0 0.172644 436.411 
0.6 0.6 0.0667 -0.0667 0.7333 0.5067 0.2 0.8 2 1.396 0 0.171417 462.266 
0.6 0.6 0.0667 -0.0667 0.7333 0.4867 0.2 0.8 2 1.422 0 0.171735 455.691 
0.6 0.6 0.0667 -0.0667 0.7333 0.4667 0.2 0.8 2 2.566 0 0.170425 442.576 
0.6 0.6 0.0667 -0.0667 0.7333 0.4467 0.2 0.8 2 1.524 0 0.170707 439.596 
0.6 0.6 0.0667 -0.0667 0.7333 0.4267 0.2 0.8 2 1.546 0.162176 0.173528 431.294 
0.6 0.6 0.0667 -0.0667 0.7333 0.4067 0.2 0.8 2 1.81 0.11057 0.171046 454.001 
0.6 0.6 0.0667 -0.0667 0.7333 0.3867 0.2 0.8 2 2.204 0.0730002 0.173264 442.281 
0.6 0.6 0.0667 -0.0667 0.7333 0.3667 0.2 0.8 2 1.922 0.0536277 0.168168 431.889 
0.6 0.6 0.0667 -0.0667 0.7333 0.3467 0.2 0.8 2 3.552 0.504422 0.169336 473.293 
0.6 0.6 0.0667 -0.0667 0.7333 0.3267 0.2 0.8 2 4.138 0 0.172623 477.169 
0.6 0.6 0.0667 -0.0667 0.7333 0.3067 0.2 0.8 2 2.504 0.00540615 0.171372 458.64 
0.6 0.6 0.0667 -0.0667 0.7333 0.2867 0.2 0.8 2 1.326 0.0321989 0.169945 454.833 
0.6 0.6 0.0667 -0.0667 0.7333 0.2667 0.2 0.8 2 1.526 0.0704262 0.171943 414.92 
0.6 0.6 0.0667 -0.0667 0.7333 0.2467 0.2 0.8 2 1.276 0.124373 0.172858 440.664 
0.6 0.6 0.0667 -0.0667 0.7333 0.2267 0.2 0.8 2 1.272 0.128576 0.171904 441.311 
0.6 0.6 0.0667 -0.0667 0.7333 0.2067 0.2 0.8 2 1.17 0.0545264 0.167456 439.133 
0.6 0.6 0.0667 -0.0667 0.7333 0.1867 0.2 0.8 2 1.202 0.00513607 0.168558 439.977 
0.6 0.6 0.0667 -0.0667 0.7333 0.1667 0.2 0.8 2 2.468 0 0.170037 457.886 
0.6 0.6 0.0667 -0.0667 0.7133 0.5467 0.2 0.8 2 1.302 0.0539185 0.165699 462.842 
0.6 0.6 0.0667 -0.0667 0.7133 0.5267 0.2 0.8 2 2.342 0.00635285 0.169062 457.177 
0.6 0.6 0.0667 -0.0667 0.7133 0.5067 0.2 0.8 2 4.554 0.242726 0.167888 447.988 
0.6 0.6 0.0667 -0.0667 0.7133 0.4867 0.2 0.8 2 1.364 0.310232 0.169414 457.367 
0.6 0.6 0.0667 -0.0667 0.7133 0.4667 0.2 0.8 2 4.334 0.85025 0.164492 483.704 
0.6 0.6 0.0667 -0.0667 0.7133 0.4467 0.2 0.8 2 2.14 0.309244 0.170449 447.241 
0.6 0.6 0.0667 -0.0667 0.7133 0.4267 0.2 0.8 2 2.532 0.148563 0.171262 461.015 
0.6 0.6 0.0667 -0.0667 0.7133 0.4067 0.2 0.8 2 3.552 0 0.170114 449.147 
0.6 0.6 0.0667 -0.0667 0.7133 0.3867 0.2 0.8 2 2.53 0.54345 0.172425 434.847 
0.6 0.6 0.0667 -0.0667 0.7133 0.3667 0.2 0.8 2 1.434 0.16557 0.166837 431.635 
0.6 0.6 0.0667 -0.0667 0.7133 0.3467 0.2 0.8 2 3.492 0.197832 0.170703 477.518 
0.6 0.6 0.0667 -0.0667 0.7133 0.3267 0.2 0.8 2 1.796 0.166637 0.16565 470.958 
0.6 0.6 0.0667 -0.0667 0.7133 0.3067 0.2 0.8 2 1.426 0 0.17083 454.918 
0.6 0.6 0.0667 -0.0667 0.7133 0.2867 0.2 0.8 2 2.514 0 0.171656 453.536 
0.6 0.6 0.0667 -0.0667 0.7133 0.2667 0.2 0.8 2 1.694 0.192569 0.169523 445.598 
0.6 0.6 0.0667 -0.0667 0.7133 0.2467 0.2 0.8 2 1.476 0.135065 0.170063 406.22 
0.6 0.6 0.0667 -0.0667 0.7133 0.2267 0.2 0.8 2 1.122 0.169567 0.168706 449.853 
0.6 0.6 0.0667 -0.0667 0.7133 0.2067 0.2 0.8 2 1.064 0.212872 0.170286 460.696 
0.6 0.6 0.0667 -0.0667 0.7133 0.1867 0.2 0.8 2 1.316 0.00214056 0.172366 427 
0.6 0.6 0.0667 -0.0667 0.7133 0.1667 0.2 0.8 2 1.934 0 0.17269 449.069 
0.6 0.6 0.0667 -0.0667 0.6933 0.5467 0.2 0.8 2 2.638 0.505946 0.173306 427.988 
0.6 0.6 0.0667 -0.0667 0.6933 0.5267 0.2 0.8 2 1.966 0 0.16079 443.004 
0.6 0.6 0.0667 -0.0667 0.6933 0.5067 0.2 0.8 2 2.696 0 0.16805 469.215 
0.6 0.6 0.0667 -0.0667 0.6933 0.4867 0.2 0.8 2 1.316 0.0591612 0.17105 455.801 
0.6 0.6 0.0667 -0.0667 0.6933 0.4667 0.2 0.8 2 1.298 0.13699 0.16513 460.999 
0.6 0.6 0.0667 -0.0667 0.6933 0.4467 0.2 0.8 2 2.69 0.153981 0.173635 461.06 
0.6 0.6 0.0667 -0.0667 0.6933 0.4267 0.2 0.8 2 1.306 0.019295 0.169775 460.939 
0.6 0.6 0.0667 -0.0667 0.6933 0.4067 0.2 0.8 2 1.3 0.0148387 0.171747 462.016 
0.6 0.6 0.0667 -0.0667 0.6933 0.3867 0.2 0.8 2 5.804 0 0.172516 460.787 
0.6 0.6 0.0667 -0.0667 0.6933 0.3667 0.2 0.8 2 1.502 0.171055 0.17071 431.816 
0.6 0.6 0.0667 -0.0667 0.6933 0.3467 0.2 0.8 2 2.988 0.304072 0.171369 463.742 
0.6 0.6 0.0667 -0.0667 0.6933 0.3267 0.2 0.8 2 4.162 0.359008 0.171256 459.503 
0.6 0.6 0.0667 -0.0667 0.6933 0.3067 0.2 0.8 2 1.822 0.139133 0.172799 461.018 
0.6 0.6 0.0667 -0.0667 0.6933 0.2867 0.2 0.8 2 1.3 0.0533565 0.169512 441.948 
0.6 0.6 0.0667 -0.0667 0.6933 0.2667 0.2 0.8 2 1.288 0.0263592 0.173307 433.496 
0.6 0.6 0.0667 -0.0667 0.6933 0.2467 0.2 0.8 2 1.194 0.149267 0.169987 444.136 
0.6 0.6 0.0667 -0.0667 0.6933 0.2267 0.2 0.8 2 1.122 0.174901 0.169258 450.433 
0.6 0.6 0.0667 -0.0667 0.6933 0.2067 0.2 0.8 2 1.172 0.110155 0.171574 437.071 
0.6 0.6 0.0667 -0.0667 0.6933 0.1867 0.2 0.8 2 2.494 0.294437 0.169759 454.308 
0.6 0.6 0.0667 -0.0667 0.6933 0.1667 0.2 0.8 2 2.262 0.19484 0.172045 439.059 
0.6 0.6 0.0667 -0.0667 0.6733 0.5467 0.2 0.8 2 2.036 0 0.168046 437.092 
0.6 0.6 0.0667 -0.0667 0.6733 0.5267 0.2 0.8 2 4.604 0 0.166767 440.52 
0.6 0.6 0.0667 -0.0667 0.6733 0.5067 0.2 0.8 2 2.67 0 0.169151 466.989 
0.6 0.6 0.0667 -0.0667 0.6733 0.4867 0.2 0.8 2 3.882 0.0363993 0.170484 452.392 
0.6 0.6 0.0667 -0.0667 0.6733 0.4667 0.2 0.8 2 1.324 0 0.166874 458.343 
0.6 0.6 0.0667 -0.0667 0.6733 0.4467 0.2 0.8 2 2.09 0.259994 0.17007 449.301 
0.6 0.6 0.0667 -0.0667 0.6733 0.4267 0.2 0.8 2 1.676 0 0.165018 431.22 
0.6 0.6 0.0667 -0.0667 0.6733 0.4067 0.2 0.8 2 4.29 0.386392 0.171852 484.038 
0.6 0.6 0.0667 -0.0667 0.6733 0.3867 0.2 0.8 2 1.494 0 0.167337 455.174 
0.6 0.6 0.0667 -0.0667 0.6733 0.3667 0.2 0.8 2 3.222 0.511733 0.169731 433.959 
0.6 0.6 0.0667 -0.0667 0.6733 0.3467 0.2 0.8 2 1.818 0.010663 0.169288 466.351 
0.6 0.6 0.0667 -0.0667 0.6733 0.3267 0.2 0.8 2 1.816 0 0.173289 468.696 
0.6 0.6 0.0667 -0.0667 0.6733 0.3067 0.2 0.8 2 1.82 0.110322 0.166799 458.752 
0.6 0.6 0.0667 -0.0667 0.6733 0.2867 0.2 0.8 2 1.464 0.0542595 0.166528 436.217 
0.6 0.6 0.0667 -0.0667 0.6733 0.2667 0.2 0.8 2 1.542 0 0.171999 397.239 
0.6 0.6 0.0667 -0.0667 0.6733 0.2467 0.2 0.8 2 1.112 0.118898 0.172034 451.434 
0.6 0.6 0.0667 -0.0667 0.6733 0.2267 0.2 0.8 2 1.13 0.110088 0.167867 447.103 
0.6 0.6 0.0667 -0.0667 0.6733 0.2067 0.2 0.8 2 1.062 0.223996 0.173129 460.416 
0.6 0.6 0.0667 -0.0667 0.6733 0.1867 0.2 0.8 2 1.55 0.174843 0.170963 412.531 
0.6 0.6 0.0667 -0.0667 0.6733 0.1667 0.2 0.8 2 1.924 0 0.173407 453.123 
0.6 0.6 0.0667 -0.0667 0.6533 0.5467 0.2 0.8 2 1.716 0 0.171962 431.713 
0.6 0.6 0.0667 -0.0667 0.6533 0.5267 0.2 0.8 2 1.818 0.193623 0.17262 469.927 
0.6 0.6 0.0667 -0.0667 0.6533 0.5067 0.2 0.8 2 1.834 0.202633 0.171559 469.969 
0.6 0.6 0.0667 -0.0667 0.6533 0.4867 0.2 0.8 2 10.958 1.19554 0.170015 480.838 
0.6 0.6 0.0667 -0.0667 0.6533 0.4667 0.2 0.8 2 3.472 0.430532 0.16921 448.774 
0.6 0.6 0.0667 -0.0667 0.6533 0.4467 0.2 0.8 2 2.622 0.252719 0.172096 462.821 
0.6 0.6 0.0667 -0.0667 0.6533 0.4267 0.2 0.8 2 4.66 0.66886 0.172319 461.745 
0.6 0.6 0.0667 -0.0667 0.6533 0.4067 0.2 0.8 2 1.462 0.0529894 0.172673 451.901 
0.6 0.6 0.0667 -0.0667 0.6533 0.3867 0.2 0.8 2 3.796 0.331511 0.166075 433.026 
0.6 0.6 0.0667 -0.0667 0.6533 0.3667 0.2 0.8 2 2.64 0 0.173523 458.835 
0.6 0.6 0.0667 -0.0667 0.6533 0.3467 0.2 0.8 2 2.004 0.0812278 0.170412 464.051 
0.6 0.6 0.0667 -0.0667 0.6533 0.3267 0.2 0.8 2 1.908 0.00726485 0.16626 435.26 
0.6 0.6 0.0667 -0.0667 0.6533 0.3067 0.2 0.8 2 1.872 0 0.172295 457.969 
0.6 0.6 0.0667 -0.0667 0.6533 0.2867 0.2 0.8 2 1.65 0.0211923 0.170634 434.279 
0.6 0.6 0.0667 -0.0667 0.6533 0.2667 0.2 0.8 2 1.106 0.185491 0.168682 455.716 
0.6 0.6 0.0667 -0.0667 0.6533 0.2467 0.2 0.8 2 1.114 0.0655315 0.172216 448.001 
0.6 0.6 0.0667 -0.0667 0.6533 0.2267 0.2 0.8 2 1.092 0.190464 0.169765 454.614 
0.6 0.6 0.0667 -0.0667 0.6533 0.2067 0.2 0.8 2 1.256 0.0341744 0.173499 440.662 
0.6 0.6 0.0667 -0.0667 0.6533 0.1867 0.2 0.8 2 2.364 0.446358 0.173501 457.809 
0.6 0.6 0.0667 -0.0667 0.6533 0.1667 0.2 0.8 2 1.798 0.0460837 0.171885 470.516 
0.6 0.6 0.0667 -0.0667 0.6333 0.5467 0.2 0.8 2 1.088 0.223165 0.164876 453.149 
0.6 0.6 0.0667 -0.0667 0.6333 0.5267 0.2 0.8 2 1.714 0.277021 0.168697 429.1 
0.6 0.6 0.0667 -0.0667 0.6333 0.5067 0.2 0.8 2 2.85 0.534402 0.163116 462.362 
0.6 0.6 0.0667 -0.0667 0.6333 0.4867 0.2 0.8 2 1.126 0.176999 0.169426 447.621 
0.6 0.6 0.0667 -0.0667 0.6333 0.4667 0.2 0.8 2 1.066 0.223793 0.172925 458.329 
0.6 0.6 0.0667 -0.0667 0.6333 0.4467 0.2 0.8 2 1.23 0.0951576 0.168857 438.48 
0.6 0.6 0.0667 -0.0667 0.6333 0.4267 0.2 0.8 2 1.226 0.192113 0.166149 441.981 
0.6 0.6 0.0667 -0.0667 0.6333 0.4067 0.2 0.8 2 1.256 0.0598727 0.172893 443.947 
0.6 0.6 0.0667 -0.0667 0.6333 0.3867 0.2 0.8 2 2.108 0.157535 0.171542 440.196 
0.6 0.6 0.0667 -0.0667 0.6333 0.3667 0.2 0.8 2 3.09 0.669824 0.17287 481.116 
0.6 0.6 0.0667 -0.0667 0.6333 0.3467 0.2 0.8 2 1.878 0.125066 0.173131 467.085 
0.6 0.6 0.0667 -0.0667 0.6333 0.3267 0.2 0.8 2 3.974 0.705561 0.171802 451.976 
0.6 0.6 0.0667 -0.0667 0.6333 0.3067 0.2 0.8 2 1.952 0 0.168398 445.47 
0.6 0.6 0.0667 -0.0667 0.6333 0.2867 0.2 0.8 2 2.808 0.11496 0.171846 476.139 
0.6 0.6 0.0667 -0.0667 0.6333 0.2667 0.2 0.8 2 1.246 0.07805 0.171898 436.237 
0.6 0.6 0.0667 -0.0667 0.6333 0.2467 0.2 0.8 2 1.862 0.129694 0.172709 371.136 
0.6 0.6 0.0667 -0.0667 0.6333 0.2267 0.2 0.8 2 1.11 0.196923 0.171577 451.413 
0.6 0.6 0.0667 -0.0667 0.6333 0.2067 0.2 0.8 2 4.508 0 0.173009 430.032 
0.6 0.6 0.0667 -0.0667 0.6333 0.1867 0.2 0.8 2 1.442 0 0.171556 423.576 
0.6 0.6 0.0667 -0.0667 0.6333 0.1667 0.2 0.8 2 2.3 0.184495 0.167506 468.434 
0.6 0.6 0.0667 -0.0667 0.6133 0.5467 0.2 0.8 2 1.066 0.172307 0.173434 455.698 
0.6 0.6 0.0667 -0.0667 0.6133 0.5267 0.2 0.8 2 2.596 0 0.170077 455.644 
0.6 0.6 0.0667 -0.0667 0.6133 0.5067 0.2 0.8 2 2.088 0.498386 0.170488 425.919 
0.6 0.6 0.0667 -0.0667 0.6133 0.4867 0.2 0.8 2 2.822 0 0.164671 461.571 
0.6 0.6 0.0667 -0.0667 0.6133 0.4667 0.2 0.8 2 1.114 0.173717 0.165184 454.462 
0.6 0.6 0.0667 -0.0667 0.6133 0.4467 0.2 0.8 2 1.148 0.196002 0.173396 448.714 
0.6 0.6 0.0667 -0.0667 0.6133 0.4267 0.2 0.8 2 1.54 0 0.1697 409.792 
0.6 0.6 0.0667 -0.0667 0.6133 0.4067 0.2 0.8 2 1.346 0 0.172594 423.04 
0.6 0.6 0.0667 -0.0667 0.6133 0.3867 0.2 0.8 2 2.092 0.120034 0.170324 442.499 
0.6 0.6 0.0667 -0.0667 0.6133 0.3667 0.2 0.8 2 2.948 0.32589 0.169586 471.03 
0.6 0.6 0.0667 -0.0667 0.6133 0.3467 0.2 0.8 2 1.868 0 0.171503 456.905 
0.6 0.6 0.0667 -0.0667 0.6133 0.3267 0.2 0.8 2 1.988 0 0.17208 456.591 
0.6 0.6 0.0667 -0.0667 0.6133 0.3067 0.2 0.8 2 2.278 0 0.168423 447.536 
0.6 0.6 0.0667 -0.0667 0.6133 0.2867 0.2 0.8 2 1.126 0.152401 0.169371 450.406 
0.6 0.6 0.0667 -0.0667 0.6133 0.2667 0.2 0.8 2 1.198 0.166684 0.170719 432.702 
0.6 0.6 0.0667 -0.0667 0.6133 0.2467 0.2 0.8 2 1.258 0 0.171945 436.556 
0.6 0.6 0.0667 -0.0667 0.6133 0.2267 0.2 0.8 2 2.334 0.339954 0.172858 455.524 
0.6 0.6 0.0667 -0.0667 0.6133 0.2067 0.2 0.8 2 2.054 0 0.169024 428.342 
0.6 0.6 0.0667 -0.0667 0.6133 0.1867 0.2 0.8 2 2.082 0.161238 0.17236 444.905 
0.6 0.6 0.0667 -0.0667 0.6133 0.1667 0.2 0.8 2 2.72 0.842711 0.167095 455.66 
0.6 0.6 0.0667 -0.0667 0.5933 0.5467 0.2 0.8 2 1.28 0 0.170292 408.102 
0.6 0.6 0.0667 -0.0667 0.5933 0.5267 0.2 0.8 2 3.616 0.441755 0.172245 455.434 
0.6 0.6 0.0667 -0.0667 0.5933 0.5067 0.2 0.8 2 3.146 0 0.167568 441.918 
0.6 0.6 0.0667 -0.0667 0.5933 0.4867 0.2 0.8 2 1.484 0.186305 0.170699 409.466 
0.6 0.6 0.0667 -0.0667 0.5933 0.4667 0.2 0.8 2 1.108 0.157988 0.166203 455.211 
0.6 0.6 0.0667 -0.0667 0.5933 0.4467 0.2 0.8 2 1.146 0.194372 0.167658 449.441 
0.6 0.6 0.0667 -0.0667 0.5933 0.4267 0.2 0.8 2 1.454 0 0.171975 404.813 
0.6 0.6 0.0667 -0.0667 0.5933 0.4067 0.2 0.8 2 1.436 0 0.172821 407.534 
0.6 0.6 0.0667 -0.0667 0.5933 0.3867 0.2 0.8 2 1.21 0.167684 0.170761 443.55 
0.6 0.6 0.0667 -0.0667 0.5933 0.3667 0.2 0.8 2 1.366 0.14787 0.16678 430.599 
0.6 0.6 0.0667 -0.0667 0.5933 0.3467 0.2 0.8 2 2.244 0.0530509 0.16708 467.457 
0.6 0.6 0.0667 -0.0667 0.5933 0.3267 0.2 0.8 2 2.17 0 0.168591 465.642 
0.6 0.6 0.0667 -0.0667 0.5933 0.3067 0.2 0.8 2 2.768 0.421177 0.171324 449.539 
0.6 0.6 0.0667 -0.0667 0.5933 0.2867 0.2 0.8 2 2.192 0.447676 0.173215 451.441 
0.6 0.6 0.0667 -0.0667 0.5933 0.2667 0.2 0.8 2 1.076 0.230903 0.17187 457.321 
0.6 0.6 0.0667 -0.0667 0.5933 0.2467 0.2 0.8 2 3.186 0 0.160298 423.791 
0.6 0.6 0.0667 -0.0667 0.5933 0.2267 0.2 0.8 2 1.826 0.13795 0.16365 465.712 
0.6 0.6 0.0667 -0.0667 0.5933 0.2067 0.2 0.8 2 1.964 0 0.169297 442.39 
0.6 0.6 0.0667 -0.0667 0.5933 0.1867 0.2 0.8 2 2.018 0 0.170098 463.651 
0.6 0.6 0.0667 -0.0667 0.5933 0.1667 0.2 0.8 2 1.806 0.198922 0.170462 465.815 
0.6 0.6 0.0667 -0.0667 0.5733 0.5467 0.2 0.8 2 1.08 0.16143 0.173449 457.333 
