d_amplitudeForeHip d_amplitudeHindHip d_offsetForeHip d_offsetHindHip d_amplitudeForeKnee d_amplitudeHindKnee d_offsetKnee d_kneePhaseLag d_frequency d_duration distance angle stability
0.35 0.35 0.0667 -0.0667 0.7133 0.4467 0.2 0.8 2 15 0.930835 0.821612 488.457 
0.35 0.35 0.0667 -0.0667 0.7133 0.4267 0.2 0.8 2 8.436 0 0.17171 469.244 
0.35 0.35 0.0667 -0.0667 0.7133 0.4067 0.2 0.8 2 15 0.584087 0.818743 486.957 
0.35 0.35 0.0667 -0.0667 0.7133 0.3867 0.2 0.8 2 15 0.489543 0.782831 487.87 
0.35 0.35 0.0667 -0.0667 0.7133 0.3667 0.2 0.8 2 4.74 0.179357 0.171492 448.861 
0.35 0.35 0.0667 -0.0667 0.7133 0.3467 0.2 0.8 2 15 0 0.806055 487.758 
0.35 0.35 0.0667 -0.0667 0.7133 0.3267 0.2 0.8 2 12.246 0 0.169548 477.73 
0.35 0.35 0.0667 -0.0667 0.7133 0.3067 0.2 0.8 2 3.082 0 0.171283 457.3 
0.35 0.35 0.0667 -0.0667 0.7133 0.2867 0.2 0.8 2 5.254 0.153729 0.16156 466.303 
0.35 0.35 0.0667 -0.0667 0.7133 0.2667 0.2 0.8 2 15 0 0.721637 481.401 
0.35 0.35 0.0667 -0.0667 0.7133 0.2467 0.2 0.8 2 11.454 0.712354 0.172028 473.548 
0.35 0.35 0.0667 -0.0667 0.7133 0.2267 0.2 0.8 2 14.218 0.654729 0.173408 476.541 
0.35 0.35 0.0667 -0.0667 0.7133 0.2067 0.2 0.8 2 15 0.772582 0.804413 487.818 
0.35 0.35 0.0667 -0.0667 0.7133 0.1867 0.2 0.8 2 15 0.590777 0.800336 487.079 
0.35 0.35 0.0667 -0.0667 0.7133 0.1667 0.2 0.8 2 15 0 0.835836 490.319 
0.35 0.35 0.0667 -0.0667 0.6933 0.5467 0.2 0.8 2 15 1.28393 0.84617 493.226 
0.35 0.35 0.0667 -0.0667 0.6933 0.5267 0.2 0.8 2 15 2.28385 0.84481 498.065 
0.35 0.35 0.0667 -0.0667 0.6933 0.5067 0.2 0.8 2 15 1.60131 0.812816 493.927 
0.35 0.35 0.0667 -0.0667 0.6933 0.4867 0.2 0.8 2 1.962 0.153884 0.170824 432.289 
0.35 0.35 0.0667 -0.0667 0.6933 0.4667 0.2 0.8 2 15 0.916113 0.734354 481.323 
0.35 0.35 0.0667 -0.0667 0.6933 0.4467 0.2 0.8 2 15 0.716742 0.803884 485.863 
0.35 0.35 0.0667 -0.0667 0.6933 0.4267 0.2 0.8 2 15 1.18833 0.798486 491.805 
0.35 0.35 0.0667 -0.0667 0.6933 0.4067 0.2 0.8 2 15 0.591524 0.794777 485.649 
0.35 0.35 0.0667 -0.0667 0.6933 0.3867 0.2 0.8 2 15 0.600545 0.810873 485.629 
0.35 0.35 0.0667 -0.0667 0.6933 0.3667 0.2 0.8 2 15 0.465807 0.81416 488.658 
0.35 0.35 0.0667 -0.0667 0.6933 0.3467 0.2 0.8 2 9.372 0 0.170548 469.654 
0.35 0.35 0.0667 -0.0667 0.6933 0.3267 0.2 0.8 2 7.01 0 0.171705 472.795 
0.35 0.35 0.0667 -0.0667 0.6933 0.3067 0.2 0.8 2 15 0.519914 0.744039 482.453 
0.35 0.35 0.0667 -0.0667 0.6933 0.2867 0.2 0.8 2 9.468 0.325426 0.172379 477.896 
0.35 0.35 0.0667 -0.0667 0.6933 0.2667 0.2 0.8 2 15 0.769769 0.824459 489.555 
0.35 0.35 0.0667 -0.0667 0.6933 0.2467 0.2 0.8 2 15 0.64992 0.812892 487.857 
0.35 0.35 0.0667 -0.0667 0.6933 0.2267 0.2 0.8 2 15 0.675561 0.816722 489.449 
0.35 0.35 0.0667 -0.0667 0.6933 0.2067 0.2 0.8 2 8.586 0 0.171088 478.247 
0.35 0.35 0.0667 -0.0667 0.6933 0.1867 0.2 0.8 2 15 0.755992 0.800994 487.721 
0.35 0.35 0.0667 -0.0667 0.6933 0.1667 0.2 0.8 2 9.468 0 0.17131 473.796 
0.35 0.35 0.0667 -0.0667 0.6733 0.5467 0.2 0.8 2 15 1.16413 0.825494 492.567 
0.35 0.35 0.0667 -0.0667 0.6733 0.5267 0.2 0.8 2 15 1.90737 0.824744 496.836 
0.35 0.35 0.0667 -0.0667 0.6733 0.5067 0.2 0.8 2 15 2.28386 0.82584 497.904 
0.35 0.35 0.0667 -0.0667 0.6733 0.4867 0.2 0.8 2 15 1.30837 0.840167 494.156 
0.35 0.35 0.0667 -0.0667 0.6733 0.4667 0.2 0.8 2 15 1.81688 0.807918 494.174 
0.35 0.35 0.0667 -0.0667 0.6733 0.4467 0.2 0.8 2 15 1.1005 0.776532 490.1 
0.35 0.35 0.0667 -0.0667 0.6733 0.4267 0.2 0.8 2 15 0.737289 0.816614 489.845 
0.35 0.35 0.0667 -0.0667 0.6733 0.4067 0.2 0.8 2 15 0.773071 0.80643 487.573 
0.35 0.35 0.0667 -0.0667 0.6733 0.3867 0.2 0.8 2 15 0.549665 0.745981 483.792 
0.35 0.35 0.0667 -0.0667 0.6733 0.3667 0.2 0.8 2 15 0.31038 0.802721 484.702 
0.35 0.35 0.0667 -0.0667 0.6733 0.3467 0.2 0.8 2 6.344 0.246892 0.157419 469.624 
0.35 0.35 0.0667 -0.0667 0.6733 0.3267 0.2 0.8 2 15 0.326496 0.838393 485.632 
0.35 0.35 0.0667 -0.0667 0.6733 0.3067 0.2 0.8 2 11.144 0 0.171534 472.836 
0.35 0.35 0.0667 -0.0667 0.6733 0.2867 0.2 0.8 2 11.006 0.548074 0.171004 476.158 
0.35 0.35 0.0667 -0.0667 0.6733 0.2667 0.2 0.8 2 11.51 0.579378 0.168186 481.592 
0.35 0.35 0.0667 -0.0667 0.6733 0.2467 0.2 0.8 2 15 0.739679 0.720756 485.173 
0.35 0.35 0.0667 -0.0667 0.6733 0.2267 0.2 0.8 2 15 0.808324 0.800532 487.722 
0.35 0.35 0.0667 -0.0667 0.6733 0.2067 0.2 0.8 2 2.276 0.031026 0.164433 455.612 
0.35 0.35 0.0667 -0.0667 0.6733 0.1867 0.2 0.8 2 3.832 0.388241 0.173007 458.347 
0.35 0.35 0.0667 -0.0667 0.6733 0.1667 0.2 0.8 2 15 0 0.406105 486.122 
0.35 0.35 0.0667 -0.0667 0.6533 0.5467 0.2 0.8 2 4.35 0.134632 0.171786 468.518 
0.35 0.35 0.0667 -0.0667 0.6533 0.5267 0.2 0.8 2 15 1.97351 0.816158 497.088 
0.35 0.35 0.0667 -0.0667 0.6533 0.5067 0.2 0.8 2 15 1.44092 0.816325 494.595 
0.35 0.35 0.0667 -0.0667 0.6533 0.4867 0.2 0.8 2 15 1.9723 0.819644 496.144 
0.35 0.35 0.0667 -0.0667 0.6533 0.4667 0.2 0.8 2 15 2.51721 0.821476 498.107 
0.35 0.35 0.0667 -0.0667 0.6533 0.4467 0.2 0.8 2 15 1.81438 0.790855 491.283 
0.35 0.35 0.0667 -0.0667 0.6533 0.4267 0.2 0.8 2 15 2.74266 0.825669 498.18 
0.35 0.35 0.0667 -0.0667 0.6533 0.4067 0.2 0.8 2 15 1.49591 0.839881 494.239 
0.35 0.35 0.0667 -0.0667 0.6533 0.3867 0.2 0.8 2 8.706 0.569796 0.169439 475.68 
0.35 0.35 0.0667 -0.0667 0.6533 0.3667 0.2 0.8 2 15 1.05433 0.827433 488.667 
0.35 0.35 0.0667 -0.0667 0.6533 0.3467 0.2 0.8 2 15 0.813757 0.80977 488.481 
0.35 0.35 0.0667 -0.0667 0.6533 0.3267 0.2 0.8 2 15 0.80249 0.719454 484.314 
0.35 0.35 0.0667 -0.0667 0.6533 0.3067 0.2 0.8 2 10.936 0.816523 0.170795 475.379 
0.35 0.35 0.0667 -0.0667 0.6533 0.2867 0.2 0.8 2 15 0 0.564622 483.473 
0.35 0.35 0.0667 -0.0667 0.6533 0.2667 0.2 0.8 2 4.498 0.218634 0.167187 468.832 
0.35 0.35 0.0667 -0.0667 0.6533 0.2467 0.2 0.8 2 4.594 0 0.170809 470.648 
0.35 0.35 0.0667 -0.0667 0.6533 0.2267 0.2 0.8 2 15 0.851291 0.713611 486.385 
0.35 0.35 0.0667 -0.0667 0.6533 0.2067 0.2 0.8 2 15 0.959511 0.758632 487.465 
0.35 0.35 0.0667 -0.0667 0.6533 0.1867 0.2 0.8 2 14.128 0.926736 0.172398 484.756 
0.35 0.35 0.0667 -0.0667 0.6533 0.1667 0.2 0.8 2 15 0.204697 0.186181 294.628 
0.35 0.35 0.0667 -0.0667 0.6333 0.5467 0.2 0.8 2 15 1.85434 0.806808 497.306 
0.35 0.35 0.0667 -0.0667 0.6333 0.5267 0.2 0.8 2 15 1.9917 0.817747 497.727 
0.35 0.35 0.0667 -0.0667 0.6333 0.5067 0.2 0.8 2 15 2.13482 0.813262 497.774 
0.35 0.35 0.0667 -0.0667 0.6333 0.4867 0.2 0.8 2 5.264 0 0.16729 475.165 
0.35 0.35 0.0667 -0.0667 0.6333 0.4667 0.2 0.8 2 2.674 0.208532 0.171329 430.352 
0.35 0.35 0.0667 -0.0667 0.6333 0.4467 0.2 0.8 2 15 1.83107 0.817846 496.457 
0.35 0.35 0.0667 -0.0667 0.6333 0.4267 0.2 0.8 2 15 1.76981 0.821478 495.813 
0.35 0.35 0.0667 -0.0667 0.6333 0.4067 0.2 0.8 2 15 2.36187 0.831563 497.996 
0.35 0.35 0.0667 -0.0667 0.6333 0.3867 0.2 0.8 2 15 1.82642 0.835143 495.816 
0.35 0.35 0.0667 -0.0667 0.6333 0.3667 0.2 0.8 2 5.77 0 0.167774 478.599 
0.35 0.35 0.0667 -0.0667 0.6333 0.3467 0.2 0.8 2 15 1.16823 0.842868 492.617 
0.35 0.35 0.0667 -0.0667 0.6333 0.3267 0.2 0.8 2 9.23 0.687857 0.167539 484.128 
0.35 0.35 0.0667 -0.0667 0.6333 0.3067 0.2 0.8 2 8.518 0.753823 0.170991 477.707 
0.35 0.35 0.0667 -0.0667 0.6333 0.2867 0.2 0.8 2 15 0.683333 0.811714 486.591 
0.35 0.35 0.0667 -0.0667 0.6333 0.2667 0.2 0.8 2 6.146 0.231709 0.170919 469.481 
0.35 0.35 0.0667 -0.0667 0.6333 0.2467 0.2 0.8 2 13.048 1.2854 0.167304 483.647 
0.35 0.35 0.0667 -0.0667 0.6333 0.2267 0.2 0.8 2 15 0.983878 0.668204 482.716 
0.35 0.35 0.0667 -0.0667 0.6333 0.2067 0.2 0.8 2 12.522 1.13871 0.173059 480.806 
0.35 0.35 0.0667 -0.0667 0.6333 0.1867 0.2 0.8 2 15 1.02175 0.826325 490.458 
0.35 0.35 0.0667 -0.0667 0.6333 0.1667 0.2 0.8 2 15 0.611389 0.670346 485.938 
0.35 0.35 0.0667 -0.0667 0.6133 0.5467 0.2 0.8 2 15 1.82266 0.812029 497.253 
0.35 0.35 0.0667 -0.0667 0.6133 0.5267 0.2 0.8 2 15 1.92569 0.810379 497.497 
0.35 0.35 0.0667 -0.0667 0.6133 0.5067 0.2 0.8 2 15 1.72964 0.820898 497.379 
0.35 0.35 0.0667 -0.0667 0.6133 0.4867 0.2 0.8 2 15 1.61307 0.821786 494.701 
0.35 0.35 0.0667 -0.0667 0.6133 0.4667 0.2 0.8 2 15 1.5212 0.82263 495.678 
0.35 0.35 0.0667 -0.0667 0.6133 0.4467 0.2 0.8 2 15 1.85661 0.823999 496.415 
0.35 0.35 0.0667 -0.0667 0.6133 0.4267 0.2 0.8 2 15 1.85749 0.832143 497.002 
0.35 0.35 0.0667 -0.0667 0.6133 0.4067 0.2 0.8 2 15 2.19395 0.833056 497.772 
0.35 0.35 0.0667 -0.0667 0.6133 0.3867 0.2 0.8 2 15 2.1937 0.834734 497.573 
0.35 0.35 0.0667 -0.0667 0.6133 0.3667 0.2 0.8 2 15 2.10305 0.838782 497.099 
0.35 0.35 0.0667 -0.0667 0.6133 0.3467 0.2 0.8 2 15 1.5694 0.846521 494.755 
0.35 0.35 0.0667 -0.0667 0.6133 0.3267 0.2 0.8 2 15 1.32349 0.84598 491.894 
0.35 0.35 0.0667 -0.0667 0.6133 0.3067 0.2 0.8 2 15 0.583473 0.725213 484.629 
0.35 0.35 0.0667 -0.0667 0.6133 0.2867 0.2 0.8 2 15 1.28264 0.667412 485.543 
0.35 0.35 0.0667 -0.0667 0.6133 0.2667 0.2 0.8 2 2.478 0.0134693 0.170559 452.108 
0.35 0.35 0.0667 -0.0667 0.6133 0.2467 0.2 0.8 2 10.1 0.488666 0.167001 479.94 
0.35 0.35 0.0667 -0.0667 0.6133 0.2267 0.2 0.8 2 15 1.23432 0.752859 486.734 
0.35 0.35 0.0667 -0.0667 0.6133 0.2067 0.2 0.8 2 10.662 0 0.171359 482.799 
0.35 0.35 0.0667 -0.0667 0.6133 0.1867 0.2 0.8 2 5.874 0.576104 0.170355 468.283 
0.35 0.35 0.0667 -0.0667 0.6133 0.1667 0.2 0.8 2 15 1.07054 0.641119 482.492 
0.35 0.35 0.0667 -0.0667 0.5933 0.5467 0.2 0.8 2 1.862 0.113422 0.171975 436.493 
0.35 0.35 0.0667 -0.0667 0.5933 0.5267 0.2 0.8 2 15 1.82084 0.812712 497.295 
0.35 0.35 0.0667 -0.0667 0.5933 0.5067 0.2 0.8 2 15 1.7761 0.813012 497.272 
0.35 0.35 0.0667 -0.0667 0.5933 0.4867 0.2 0.8 2 15 1.75808 0.823158 497.433 
0.35 0.35 0.0667 -0.0667 0.5933 0.4667 0.2 0.8 2 15 1.73489 0.821166 496.349 
0.35 0.35 0.0667 -0.0667 0.5933 0.4467 0.2 0.8 2 15 1.67408 0.822093 496.195 
0.35 0.35 0.0667 -0.0667 0.5933 0.4267 0.2 0.8 2 15 1.82757 0.832646 497.286 
0.35 0.35 0.0667 -0.0667 0.5933 0.4067 0.2 0.8 2 15 1.67576 0.839527 496.426 
0.35 0.35 0.0667 -0.0667 0.5933 0.3867 0.2 0.8 2 15 1.70856 0.836699 496.486 
0.35 0.35 0.0667 -0.0667 0.5933 0.3667 0.2 0.8 2 15 2.02885 0.840702 497.634 
0.35 0.35 0.0667 -0.0667 0.5933 0.3467 0.2 0.8 2 15 2.01942 0.847235 496.665 
0.35 0.35 0.0667 -0.0667 0.5933 0.3267 0.2 0.8 2 15 1.57636 0.757395 492.794 
0.35 0.35 0.0667 -0.0667 0.5933 0.3067 0.2 0.8 2 15 1.18225 0.850274 492.187 
0.35 0.35 0.0667 -0.0667 0.5933 0.2867 0.2 0.8 2 15 1.96416 0.858968 494.817 
0.35 0.35 0.0667 -0.0667 0.5933 0.2667 0.2 0.8 2 15 1.77975 0.854891 494.049 
0.35 0.35 0.0667 -0.0667 0.5933 0.2467 0.2 0.8 2 12.902 0 0.166088 486.204 
0.35 0.35 0.0667 -0.0667 0.5933 0.2267 0.2 0.8 2 15 1.82976 0.853864 494.9 
0.35 0.35 0.0667 -0.0667 0.5933 0.2067 0.2 0.8 2 15 1.41894 0.843714 494.41 
0.35 0.35 0.0667 -0.0667 0.5933 0.1867 0.2 0.8 2 15 1.56916 0.783891 493.386 
0.35 0.35 0.0667 -0.0667 0.5933 0.1667 0.2 0.8 2 15 1.5809 0.854706 496.009 
0.35 0.35 0.0667 -0.0667 0.5733 0.5467 0.2 0.8 2 15 1.71981 0.822481 496.749 
0.35 0.35 0.0667 -0.0667 0.5733 0.5267 0.2 0.8 2 15 1.6708 0.819707 496.998 
0.35 0.35 0.0667 -0.0667 0.5733 0.5067 0.2 0.8 2 15 1.76284 0.815872 497.121 
0.35 0.35 0.0667 -0.0667 0.5733 0.4867 0.2 0.8 2 15 1.39473 0.813668 494.546 
