distance fxForeLeft fyForeLeft fxHindLeft fyHindLeft fxForeRight fyForeRight fxHindRight fyHindRight
0.0955061 0.875182 2.69436 0 0 -5.23628 22.0685 0 0
0.0955429 0.852246 2.70212 0 0 -4.62551 22.3557 0 0
0.0955687 0.80924 2.69295 0 0 -3.94162 22.564 0 0
0.0955846 0.443636 2.61875 0 0 -2.82108 22.6632 0 0
0.095592 -2.18842 2.19142 0 0 1.09191 22.4884 0 0
0.0955929 -2.32501 2.14316 0 0 1.80608 22.1717 0 0
0.0955878 -2.48797 2.10538 0 0 2.42422 21.8555 0 0
0.0955773 -2.69099 2.03418 0 0 3.09233 21.5282 0 0
0.0955625 -3.24894 1.55198 0 0 5.30145 23.0123 0 0
0.0955418 -3.57959 1.33347 0 0 4.90991 21.7253 0 0
0.0955144 -3.84953 1.21271 0 0 5.01265 20.8155 0 0
0.0954799 -4.11955 1.10963 0 0 5.28527 20.0715 0 0
0.0954377 -4.41171 0.993216 0 0 5.59121 19.3971 0 0
0.0953872 -4.7388 0.8458 0 0 5.88146 18.7601 0 0
0.0953276 -5.09712 0.670794 0 0 6.1148 18.1339 0 0
0.0952577 -5.47795 0.478056 0 0 6.27634 17.5041 0 0
0.0951763 -5.8719 0.278376 0 0 6.364 16.8633 0 0
0.0950821 -6.26988 0.0821436 0 0 6.38278 16.2082 0 0
0.094974 0 0 0 0 6.33573 15.5136 0 0
0.0948512 0 0 0 0 6.22221 14.7765 0 0
0.0947127 0 0 0 0 6.0573 14.0203 0 0
0.0945576 0 0 0 0 5.86403 13.2629 0 0
0.0943849 0 0 0 0 5.66029 12.5172 0 0
0.0941938 0 0 0 0 5.45958 11.7929 0 0
0.0939833 0 0 0 0 5.27196 11.0972 0 0
0.0937528 0 0 0 0 5.10473 10.4352 0 0
0.0935109 0 0 0 0 2.14378 8.41488 0 0
0.0932512 -11.509 2.07889 0 0 5.76814 9.38713 0 0
0.0929761 -7.63126 1.36578 0 0 4.6241 7.93169 0 0
0.0926821 -8.28409 0.894252 0 0 4.31947 7.40773 0 0
0.0923667 -8.91709 0.459382 0 0 4.36878 7.31657 0 0
0.0920279 -9.49594 0.0846804 0 0 4.56387 7.41407 0 0
0.0916658 0 0 0 0 4.3476 7.28514 0 0
0.0912808 -9.34261 0.0820456 0 0 4.07065 7.04614 0 0
0.0908737 -9.12571 0.264646 0 0 3.77143 6.76298 0 0
0.0904454 -8.86166 0.506494 0 0 3.4746 6.46735 0 0
0.089997 -8.56604 0.786436 0 0 3.19034 6.17315 0 0
0.0895295 -8.24832 1.09191 0 0 2.92209 5.88599 0 0
0.0890442 -7.91468 1.41487 0 0 2.67015 5.60748 0 0
0.0885423 -7.5628 1.75772 0 0 2.43338 5.33733 0 0
0.088025 -7.21608 2.09211 0 0 2.20978 5.07441 0 0
0.0874936 -6.8545 2.44246 0 0 1.99791 4.81767 0 0
0.0869494 -6.4886 2.79582 0 0 1.79569 4.56566 0 0
0.0863942 -6.13515 3.13432 0 0 1.88076 4.64161 0 0
0.0858313 -5.84045 3.41555 0 0 2.81597 5.69235 0 0
0.0852635 -5.66664 3.58517 0 0 3.783 6.75753 0 0
0.0846886 -5.46886 3.79317 0 0 2.37295 5.04528 0 0
0.0841048 -5.43736 3.77529 0 0 1.71154 4.69937 0 0
0.0835118 -5.34587 3.77048 0 0 1.4491 4.62954 0 0
0.0829326 2.44178 12.1679 0 0 3.47999 2.83888 0 0
0.0823583 -0.172217 8.79251 0 0 2.53089 2.34803 0 0
0.0817846 0.148252 7.05178 0 0 0.462926 2.39162 0 0
0.0812109 3.41081 6.08148 0 0 -3.61397 2.61043 0 0
0.0806346 3.4033 5.47285 0 0 -4.58754 3.08168 0 0
0.0800551 3.47744 5.22092 0 0 -4.82922 3.48487 0 0
0.0794721 3.36471 5.2123 0 0 -5.0959 3.74434 0 0
0.0788857 3.30898 5.26433 0 0 -5.44757 3.88446 0 0
0.0782959 3.36251 5.36973 0 0 -5.871 3.93114 0 0
0.077703 3.51451 5.51899 0 0 -6.27841 3.90741 0 0
0.0771073 3.69747 5.69875 0 0 -6.37312 3.83532 0 0
0.0765092 3.9045 5.90194 0 0 -6.49302 3.73234 0 0
0.075909 4.12998 6.12224 0 0 -6.63083 3.61015 0 0
0.0753072 4.36868 6.35375 0 0 -6.78132 3.47816 0 0
0.0747041 4.61581 6.59108 0 0 -6.94048 3.34393 0 0
0.0741006 4.89831 6.86964 0 0 -7.08195 3.1357 0 0
0.0734973 5.22263 7.19676 0 0 -7.24327 2.83871 0 0
0.072895 5.57409 7.5545 0 0 -7.4427 2.48665 0 0
0.0722946 5.94041 7.92966 0 0 -7.66521 2.10099 0 0
0.0716968 6.31244 8.31265 0 0 -7.90092 1.69545 0 0
0.0711021 6.6834 8.69669 0 0 -8.14346 1.27831 0 0
0.0706153 3.11388 4.11927 13.0898 27.698 1.65362 9.31058 0 0
0.0701872 1.91642 2.80303 7.49562 15.9142 1.02995 11.3064 0 0
0.0697961 1.70343 2.53568 5.11129 10.8105 -0.214549 11.4986 0 0
0.0694342 2.08794 2.98658 4.07901 8.586 -0.883494 10.4716 0 0
0.0690991 2.71267 3.70565 3.63293 7.57719 -1.64147 9.16282 0 0
0.0687899 3.40471 4.50604 3.4131 7.04246 -2.35238 7.85552 0 0
0.0685067 4.0942 5.31377 3.27206 6.67965 -2.99458 6.61417 0 0
0.0682484 4.36143 6.00621 3.15479 6.3688 -3.37312 5.68536 0 0
0.0680091 2.48962 6.10987 3.03143 6.02449 -2.55855 6.25203 0 0
0.0677861 1.89771 6.14614 2.8432 5.61137 -2.0753 6.68857 0 0
0.0675775 1.53144 6.22854 2.66002 5.22036 -1.76557 6.90788 0 0
0.0673816 1.29181 6.36884 2.49587 4.8733 -1.57607 6.95759 0 0
0.067197 1.15251 6.56244 2.35003 4.56705 -1.47285 6.88456 0 0
0.0670226 1.09288 6.79997 2.21908 4.29394 -1.43084 6.72567 0 0
0.0668576 1.09459 7.07064 2.10005 4.04745 -1.43157 6.50875 0 0
0.0667011 1.14119 7.36344 1.99084 3.823 -1.46006 6.25676 0 0
0.0665526 1.21943 7.66827 1.89022 3.61774 -1.50616 5.98571 0 0
0.0664115 1.31816 7.97617 1.79743 3.42981 -1.56175 5.70866 0 0
0.0662774 1.42847 8.27954 1.71212 3.2582 -1.62091 5.43534 0 0
0.0661499 1.54338 8.57213 1.63416 3.10229 -1.67938 5.17297 0 0
0.0660287 1.65759 8.84899 1.56353 2.96179 -1.73421 4.92671 0 0
0.0659135 1.76722 9.10635 1.50027 2.83649 -1.78345 4.70008 0 0
0.0658041 1.86963 9.34148 1.44441 2.72625 -1.82596 4.49529 0 0
0.0657003 1.96312 9.55256 1.39599 2.63093 -1.86119 4.31351 0 0
0.0656019 2.04682 9.73852 1.35498 2.55033 -1.88905 4.1551 0 0
0.0655088 2.12047 9.8989 1.3213 2.48415 -1.90981 4.01979 0 0
0.065421 2.18429 10.0338 1.29484 2.43205 -1.92398 3.90684 0 0
0.0653383 2.23888 10.1435 1.27538 2.39355 -1.93224 3.81518 0 0
0.0652606 2.27957 10.2253 1.15597 2.26157 -1.93716 3.74129 0 0
0.0651873 2.30537 10.2797 0.943698 2.03499 -1.94208 3.68104 0 0
0.0651179 2.32552 10.3121 0.793335 1.87193 -1.94535 3.63655 0 0
0.0650524 2.34239 10.3211 0.673847 1.75647 -1.94292 3.61279 0 0
0.0649905 2.3537 10.3063 0.575644 1.67592 -1.93391 3.61111 0 0
