distance x y z pitch roll
0.0695032 0.0709543 0.120092 0.00945155 -6.63859 -4.86979
0.0701845 0.0716386 0.120148 0.00984722 -6.7935 -5.06571
0.070868 0.0723224 0.120206 0.0102479 -6.94427 -5.24052
0.0715546 0.0730122 0.120253 0.0106611 -7.10545 -5.44726
0.0722385 0.0737011 0.120297 0.0110863 -7.27509 -5.66135
0.0729249 0.0743894 0.120341 0.0115183 -7.43898 -5.84962
0.0736139 0.0750836 0.120371 0.0119612 -7.61378 -6.07356
0.0742999 0.0757765 0.120397 0.012415 -7.79797 -6.30515
0.074983 0.0764681 0.120419 0.0128794 -7.99062 -6.54515
0.0756633 0.0771582 0.120437 0.0133541 -8.19162 -6.79464
0.0763409 0.0778465 0.12045 0.0138388 -8.40133 -7.05446
0.0770215 0.078534 0.120462 0.0143384 -8.59835 -7.2715
0.0777023 0.0792255 0.120453 0.014845 -8.80054 -7.53946
0.0783784 0.079914 0.120439 0.0153587 -9.01134 -7.81644
0.0790497 0.0805989 0.120419 0.0158799 -9.23128 -8.10196
0.0797158 0.0812794 0.120391 0.0164084 -9.4603 -8.39691
0.080376 0.0819547 0.120355 0.0169438 -9.69807 -8.70189
0.0810299 0.0826238 0.120311 0.0174852 -9.94409 -9.01705
0.0816767 0.0832861 0.120258 0.0180319 -10.1978 -9.34219
0.0823159 0.0839406 0.120195 0.0185827 -10.4585 -9.67681
0.0829467 0.0845867 0.120123 0.0191366 -10.7256 -10.0202
0.0835685 0.0852235 0.120041 0.0196922 -10.9984 -10.3714
0.0841804 0.0858504 0.119949 0.0202482 -11.2761 -10.7294
0.0847817 0.0864667 0.119848 0.0208034 -11.5583 -11.0931
0.0853717 0.0870717 0.119737 0.0213564 -11.8441 -11.4614
0.0859495 0.0876647 0.119617 0.0219059 -12.133 -11.8331
0.0865144 0.0882452 0.119488 0.0224505 -12.4245 -12.2071
0.0870656 0.0888126 0.11935 0.0229892 -12.7179 -12.5823
0.0876025 0.0893664 0.119204 0.0235209 -13.013 -12.9575
0.0881245 0.0899063 0.11905 0.0240446 -13.3093 -13.3316
0.0886309 0.090432 0.118889 0.0245595 -13.6067 -13.7038
0.0891214 0.0909431 0.118722 0.0250647 -13.9049 -14.0733
0.0895954 0.0914394 0.118551 0.0255596 -14.2036 -14.4393
0.0900525 0.0919204 0.118375 0.0260435 -14.5028 -14.8013
0.0904922 0.0923859 0.118196 0.0265158 -14.8023 -15.1586
0.0909143 0.0928355 0.118015 0.026976 -15.1019 -15.5108
0.0913185 0.0932689 0.117833 0.0274236 -15.4015 -15.8573
0.0917043 0.0936857 0.117652 0.0278581 -15.701 -16.1977
0.0920717 0.0940855 0.117472 0.028279 -16.0003 -16.5316
0.0924202 0.0944681 0.117295 0.028686 -16.2991 -16.8584
0.0927499 0.0948331 0.117122 0.0290787 -16.5973 -17.1775
0.0930604 0.0951801 0.116955 0.0294566 -16.8947 -17.4886
0.0933518 0.0955088 0.116794 0.0298194 -17.191 -17.7908
0.0936239 0.095819 0.116642 0.0301667 -17.4858 -18.0837
0.0938768 0.0961104 0.1165 0.0304982 -17.7789 -18.3665
0.0941104 0.0963827 0.116369 0.0308135 -18.0697 -18.6384
0.094325 0.0966359 0.116251 0.0311124 -18.3577 -18.8986
0.0945207 0.0968698 0.116148 0.0313944 -18.6424 -19.1461
0.0946977 0.0970844 0.11606 0.0316593 -18.923 -19.38
0.0948565 0.0972798 0.11599 0.0319068 -19.1988 -19.5992
0.0949974 0.0974563 0.115939 0.0321367 -19.4688 -19.8026
0.0951211 0.097614 0.115907 0.0323487 -19.732 -19.9889
0.0952281 0.0977535 0.115897 0.0325427 -19.9872 -20.157
0.0953192 0.0978753 0.11591 0.0327185 -20.2333 -20.3057
0.0953953 0.0979803 0.115947 0.0328761 -20.4688 -20.4335
0.0954572 0.0980694 0.116007 0.0330153 -20.6922 -20.5392
0.0955061 0.0981435 0.116093 0.0331363 -20.9021 -20.6216
0.0955429 0.0982041 0.116204 0.0332391 -21.0969 -20.6795
0.0955687 0.0982523 0.11634 0.0333237 -21.2748 -20.7116
0.0955846 0.09829 0.1165 0.0333902 -21.434 -20.7174
0.095592 0.0983199 0.116682 0.0334356 -21.5717 -20.6999
0.0955929 0.0983433 0.116885 0.0334618 -21.687 -20.6532
0.0955878 0.0983613 0.117106 0.0334692 -21.7793 -20.5765
0.0955773 0.0983749 0.117346 0.0334582 -21.8479 -20.4698
0.0955625 0.0983875 0.117605 0.0334273 -21.8878 -20.3326
0.0955418 0.0983978 0.117879 0.0333773 -21.9023 -20.1654
0.0955144 0.0984056 0.118167 0.033309 -21.8928 -19.9686
0.0954799 0.0984112 0.118467 0.0332229 -21.8602 -19.7425
0.0954377 0.0984148 0.118776 0.0331196 -21.8051 -19.488
0.0953872 0.0984165 0.119093 0.0329993 -21.7283 -19.2058
0.0953276 0.0984162 0.119415 0.0328622 -21.6308 -18.897
0.0952577 0.0984136 0.119741 0.0327085 -21.514 -18.5626
0.0951763 0.0984083 0.120069 0.0325384 -21.3793 -18.204
0.0950821 0.0983998 0.120397 0.032352 -21.2284 -17.8223
0.094974 0.0983874 0.120722 0.0321499 -21.0627 -17.4194
0.0948512 0.0983706 0.121044 0.0319325 -20.884 -16.9972
0.0947127 0.0983486 0.121361 0.0317005 -20.6938 -16.5576
0.0945576 0.0983209 0.121671 0.0314547 -20.4942 -16.1025
0.0943849 0.0982865 0.121973 0.0311957 -20.2869 -15.6334
0.0941938 0.0982447 0.122266 0.0309244 -20.0737 -15.1518
0.0939833 0.0981948 0.122547 0.0306414 -19.8563 -14.6592
0.0937528 0.098136 0.122817 0.0303475 -19.6365 -14.1567
0.0935109 0.0980728 0.123077 0.0300547 -19.4073 -13.6536
0.0932512 0.0980031 0.123316 0.0297414 -19.1761 -13.163
