setKForeLeft setKHindLeft setKForeRight setKHindRight realKForeLeft realKHindLeft realKForeRight realKHindRight distance
0.2 0.5667 0.8333 0.2 0.818379 0.598253 1.03007 0.559903 0.0545061
0.2 0.5667 0.8333 0.2 0.816078 0.595185 1.01013 0.555301 0.0551243
0.2 0.5667 0.8333 0.2 0.81301 0.59135 1.03007 0.550699 0.0557501
0.2 0.5667 0.8333 0.2 0.809175 0.587515 1.05154 0.546097 0.0563746
0.2 0.5667 0.8333 0.2 0.80534 0.58368 1.04694 0.540728 0.0569978
0.2 0.5667 0.8333 0.2 0.801505 0.580612 1.03314 0.534592 0.0576259
0.2 0.5667 0.8333 0.2 0.79767 0.576777 1.05231 0.529223 0.0582613
0.2 0.5667 0.8333 0.2 0.793835 0.574476 1.05001 0.523087 0.0588963
0.2 0.5667 0.8333 0.2 0.789233 0.571408 1.06918 0.516952 0.0595365
0.2 0.5667 0.8333 0.2 0.784631 0.569107 1.06535 0.510816 0.0601763
0.2 0.5667 0.8333 0.2 0.780029 0.566806 1.05308 0.50468 0.0608211
0.2 0.5667 0.8333 0.2 0.775427 0.565272 1.07149 0.498544 0.0614731
0.2 0.5667 0.8333 0.2 0.770058 0.563738 1.09066 0.491641 0.0621259
0.2 0.5667 0.8333 0.2 0.765456 0.562204 1.08529 0.484738 0.062779
0.2 0.5667 0.8333 0.2 0.760087 0.56067 1.07072 0.477835 0.0634376
0.2 0.5667 0.8333 0.2 0.754719 0.559903 1.08836 0.471699 0.0641035
0.2 0.5667 0.8333 0.2 0.74935 0.558369 1.10677 0.464029 0.0647707
0.2 0.5667 0.8333 0.2 0.743981 0.557602 1.09986 0.457126 0.0654384
0.2 0.5667 0.8333 0.2 0.738612 0.556835 1.11751 0.450223 0.0661109
0.2 0.5667 0.8333 0.2 0.733243 0.556068 1.10984 0.44332 0.0667846
0.2 0.5667 0.8333 0.2 0.727107 0.555301 1.12748 0.436418 0.0674627
0.2 0.5667 0.8333 0.2 0.721738 0.553767 1.14512 0.429515 0.0681407
0.2 0.5667 0.8333 0.2 0.715602 0.553767 1.13591 0.422612 0.0688202
0.2 0.5667 0.8333 0.2 0.710233 0.553 1.15355 0.415709 0.0695032
0.2 0.5667 0.8333 0.2 0.704097 0.552233 1.17196 0.408806 0.0701845
0.2 0.5667 0.8333 0.2 0.697961 0.552233 1.15969 0.401903 0.070868
0.2 0.5667 0.8333 0.2 0.692592 0.551466 1.17733 0.395 0.0715546
0.2 0.5667 0.8333 0.2 0.686456 0.550699 1.19497 0.388097 0.0722385
0.2 0.5667 0.8333 0.2 0.68032 0.551466 1.18117 0.381194 0.0729249
0.2 0.5667 0.8333 0.2 0.674952 0.550699 1.19727 0.374291 0.0736139
0.2 0.5667 0.8333 0.2 0.668816 0.549932 1.21415 0.368155 0.0742999
0.2 0.5667 0.8333 0.2 0.66268 0.549165 1.23179 0.361252 0.074983
0.2 0.5667 0.8333 0.2 0.656544 0.549165 1.24943 0.355117 0.0756633
0.2 0.5667 0.8333 0.2 0.649641 0.548398 1.26784 0.348214 0.0763409
0.2 0.5667 0.8333 0.2 0.644272 0.549165 1.24866 0.342078 0.0770215
0.2 0.5667 0.8333 0.2 0.638903 0.549165 1.26477 0.335942 0.0777023
0.2 0.5667 0.8333 0.2 0.633534 0.549165 1.28164 0.330573 0.0783784
0.2 0.5667 0.8333 0.2 0.628165 0.548398 1.29775 0.324437 0.0790497
0.2 0.5667 0.8333 0.2 0.622029 0.548398 1.31539 0.319068 0.0797158
0.2 0.5667 0.8333 0.2 0.61666 0.547631 1.33226 0.313699 0.080376
0.2 0.5667 0.8333 0.2 0.611291 0.547631 1.34914 0.307563 0.0810299
0.2 0.5667 0.8333 0.2 0.605155 0.546864 1.36678 0.302194 0.0816767
0.2 0.5667 0.8333 0.2 0.599786 0.546864 1.38442 0.296825 0.0823159
0.2 0.5667 0.8333 0.2 0.594418 0.546864 1.40129 0.291456 0.0829467
0.2 0.5667 0.8333 0.2 0.589049 0.546864 1.41893 0.286854 0.0835685
0.2 0.5667 0.8333 0.2 0.584447 0.546097 1.43657 0.281485 0.0841804
0.2 0.5667 0.8333 0.2 0.579078 0.546864 1.45421 0.276884 0.0847817
0.2 0.5667 0.8333 0.2 0.574476 0.546864 1.47185 0.271515 0.0853717
0.2 0.5667 0.8333 0.2 0.569874 0.546864 1.48873 0.266913 0.0859495
0.2 0.5667 0.8333 0.2 0.565272 0.546864 1.50637 0.262311 0.0865144
0.2 0.5667 0.8333 0.2 0.561437 0.546864 1.52401 0.257709 0.0870656
0.2 0.5667 0.8333 0.2 0.556835 0.546864 1.54165 0.253107 0.0876025
0.2 0.5667 0.8333 0.2 0.553 0.546864 1.55852 0.249272 0.0881245
0.2 0.5667 0.8333 0.2 0.549165 0.546864 1.57617 0.24467 0.0886309
0.2 0.5667 0.8333 0.2 0.54533 0.546864 1.59381 0.240835 0.0891214
0.2 0.5667 0.8333 0.2 0.542262 0.546864 1.61068 0.237 0.0895954
0.2 0.5667 0.8333 0.2 0.538427 0.546864 1.62832 0.233165 0.0900525
0.2 0.5667 0.8333 0.2 0.535359 0.546864 1.64596 0.22933 0.0904922
0.2 0.5667 0.8333 0.2 0.532291 0.546864 1.66284 0.226262 0.0909143
0.2 0.5667 0.8333 0.2 0.529223 0.546864 1.68048 0.223194 0.0913185
0.2 0.5667 0.8333 0.2 0.526922 0.546864 1.69735 0.220893 0.0917043
0.2 0.5667 0.8333 0.2 0.523854 0.546864 1.71422 0.217825 0.0920717
0.2 0.5667 0.8333 0.2 0.521553 0.546864 1.7311 0.215524 0.0924202
0.2 0.5667 0.8333 0.2 0.519252 0.546864 1.74797 0.213223 0.0927499
0.2 0.5667 0.8333 0.2 0.516952 0.546864 1.76408 0.211689 0.0930604
0.2 0.5667 0.8333 0.2 0.514651 0.546864 1.78095 0.209388 0.0933518
0.2 0.5667 0.8333 0.2 0.513117 0.546864 1.79629 0.207854 0.0936239
0.2 0.5667 0.8333 0.2 0.510816 0.546864 1.81163 0.205553 0.0938768
0.2 0.5667 0.8333 0.2 0.509282 0.546864 1.82697 0.204019 0.0941104
0.2 0.5667 0.8333 0.2 0.507748 0.546864 1.84078 0.202485 0.094325
0.2 0.5667 0.8333 0.2 0.506981 0.546864 1.85458 0.201718 0.0945207
0.2 0.5667 0.8333 0.2 0.505447 0.546864 1.86762 0.200184 0.0946977
0.2 0.5667 0.8333 0.2 0.50468 0.546864 1.87913 0.198651 0.0948565
0.2 0.5667 0.8333 0.2 0.503913 0.547631 1.88986 0.197884 0.0949974
0.2 0.5667 0.8333 0.2 0.503146 0.547631 1.89907 0.197117 0.0951211
0.2 0.5667 0.8333 0.2 0.503146 0.547631 1.90674 0.19635 0.0952281
0.2 0.5667 0.8333 0.2 0.503146 0.548398 1.91287 0.195583 0.0953192
0.2 0.5667 0.8333 0.2 0.503913 0.548398 1.91671 0.194816 0.0953953
0.2 0.5667 0.8333 0.2 0.50468 0.549165 1.91901 0.194049 0.0954572
0.2 0.5667 0.8333 0.2 0.505447 0.549932 1.91901 0.194049 0.0955061
0.2 0.5667 0.8333 0.2 0.507748 0.550699 1.91671 0.194049 0.0955429
0.2 0.5667 0.8333 0.2 0.510049 0.550699 1.91211 0.194049 0.0955687
0.2 0.5667 0.8333 0.2 0.51235 0.551466 1.90444 0.194049 0.0955846
0.2 0.5667 0.8333 0.2 0.516185 0.553 1.89447 0.194049 0.095592
0.2 0.5667 0.8333 0.2 0.520019 0.553767 1.88296 0.194816 0.0955929
0.2 0.5667 0.8333 0.2 0.524621 0.554534 1.86839 0.195583 0.0955878
0.2 0.5667 0.8333 0.2 0.52999 0.556068 1.85151 0.19635 0.0955773
0.2 0.5667 0.8333 0.2 0.536126 0.556835 1.83311 0.197117 0.0955625
0.2 0.5667 0.8333 0.2 0.543796 0.557602 1.81317 0.198651 0.0955418
0.2 0.5667 0.8333 0.2 0.551466 0.559136 1.79169 0.199418 0.0955144
0.2 0.5667 0.8333 0.2 0.559903 0.559903 1.76868 0.200184 0.0954799
0.2 0.5667 0.8333 0.2 0.569874 0.56067 1.7449 0.200951 0.0954377
0.2 0.5667 0.8333 0.2 0.579845 0.561437 1.71959 0.201718 0.0953872
0.2 0.5667 0.8333 0.2 0.590583 0.561437 1.69428 0.202485 0.0953276
0.2 0.5667 0.8333 0.2 0.602087 0.562204 1.6682 0.203252 0.0952577
0.2 0.5667 0.8333 0.2 0.614359 0.562204 1.64213 0.204019 0.0951763
0.2 0.5667 0.8333 0.2 0.626631 0.562204 1.61528 0.204019 0.0950821
0.2 0.5667 0.8333 0.2 0.640437 0.562204 1.5892 0.204019 0.094974
0.2 0.5667 0.8333 0.2 0.654243 0.562204 1.56389 0.204019 0.0948512
0.2 0.5667 0.8333 0.2 0.668816 0.562204 1.53858 0.204019 0.0947127
0.2 0.5667 0.8333 0.2 0.683388 0.561437 1.51327 0.204019 0.0945576
0.2 0.5667 0.8333 0.2 0.698728 0.561437 1.4895 0.204019 0.0943849
0.2 0.5667 0.8333 0.2 0.714835 0.56067 1.46572 0.204019 0.0941938
0.2 0.5667 0.8333 0.2 0.730942 0.559903 1.44194 0.203252 0.0939833
0.2 0.5667 0.8333 0.2 0.747049 0.559136 1.4197 0.203252 0.0937528
0.2 0.5667 0.8333 0.2 0.737845 0.559136 1.39822 0.203252 0.0935109
0.2 0.5667 0.8333 0.2 0.753185 0.558369 1.37675 0.203252 0.0932512
0.2 0.5667 0.8333 0.2 0.768524 0.557602 1.35681 0.203252 0.0929761
0.2 0.5667 0.8333 0.2 0.783864 0.556835 1.33686 0.202485 0.0926821
0.2 0.5667 0.8333 0.2 0.799971 0.556835 1.31769 0.202485 0.0923667
0.2 0.5667 0.8333 0.2 0.816078 0.555301 1.29851 0.201718 0.0920279
0.8333 0.2 0.2 0.5667 0.832185 0.553767 1.28087 0.202485 0.0916658
0.8333 0.2 0.2 0.5667 0.847524 0.550699 1.26323 0.204019 0.0912808
0.8333 0.2 0.2 0.5667 0.863631 0.54533 1.24559 0.207087 0.0908737
0.8333 0.2 0.2 0.5667 0.878971 0.539194 1.22872 0.211689 0.0904454
0.8333 0.2 0.2 0.5667 0.894311 0.530757 1.21261 0.218592 0.089997
0.8333 0.2 0.2 0.5667 0.909651 0.520786 1.19727 0.226262 0.0895295
0.8333 0.2 0.2 0.5667 0.92499 0.510049 1.18193 0.236233 0.0890442
0.8333 0.2 0.2 0.5667 0.939563 0.49701 1.16659 0.248505 0.0885423
0.8333 0.2 0.2 0.5667 0.954136 0.483204 1.15202 0.261544 0.088025
0.8333 0.2 0.2 0.5667 0.968709 0.467864 1.13821 0.276117 0.0874936
0.8333 0.2 0.2 0.5667 0.983282 0.451757 1.12364 0.292223 0.0869494
0.8333 0.2 0.2 0.5667 0.997855 0.434117 1.1106 0.309097 0.0863942
0.8333 0.2 0.2 0.5667 1.01243 0.417243 1.09603 0.326738 0.0858313
0.8333 0.2 0.2 0.5667 1.027 0.401136 1.08069 0.344379 0.0852635
0.8333 0.2 0.2 0.5667 1.04157 0.385796 1.06612 0.360485 0.0846886
0.8333 0.2 0.2 0.5667 1.05691 0.371223 1.05154 0.376592 0.0841048
0.8333 0.2 0.2 0.5667 1.07149 0.357418 1.03697 0.391932 0.0835118
0.8333 0.2 0.2 0.5667 1.08452 0.345146 1.02393 0.406505 0.0829326
0.8333 0.2 0.2 0.5667 1.09756 0.334408 1.01089 0.419544 0.0823583
0.8333 0.2 0.2 0.5667 1.11137 0.324437 0.997855 0.431049 0.0817846
0.8333 0.2 0.2 0.5667 1.12517 0.314466 0.985583 0.441786 0.0812109
0.8333 0.2 0.2 0.5667 1.13898 0.306029 0.973311 0.45099 0.0806346
0.8333 0.2 0.2 0.5667 1.15279 0.297592 0.961806 0.459427 0.0800551
0.8333 0.2 0.2 0.5667 1.16583 0.289922 0.949534 0.467097 0.0794721
0.8333 0.2 0.2 0.5667 1.17886 0.283019 0.938029 0.474 0.0788857
0.8333 0.2 0.2 0.5667 1.1919 0.276884 0.927291 0.480136 0.0782959
0.8333 0.2 0.2 0.5667 1.20494 0.270748 0.916554 0.485505 0.077703
0.8333 0.2 0.2 0.5667 1.21798 0.266146 0.906583 0.490107 0.0771073
0.8333 0.2 0.2 0.5667 1.23025 0.260777 0.896612 0.494709 0.0765092
0.8333 0.2 0.2 0.5667 1.24252 0.256942 0.886641 0.499311 0.075909
0.8333 0.2 0.2 0.5667 1.2548 0.25234 0.877437 0.502379 0.0753072
0.8333 0.2 0.2 0.5667 1.2663 0.249272 0.868233 0.506214 0.0747041
0.8333 0.2 0.2 0.5667 1.27857 0.246204 0.859796 0.509282 0.0741006
0.8333 0.2 0.2 0.5667 1.29008 0.243136 0.852126 0.511583 0.0734973
0.8333 0.2 0.2 0.5667 1.30082 0.240068 0.844456 0.514651 0.072895
0.8333 0.2 0.2 0.5667 1.31232 0.237767 0.836787 0.516185 0.0722946
0.8333 0.2 0.2 0.5667 1.32383 0.235466 0.829884 0.518486 0.0716968
0.8333 0.2 0.2 0.5667 1.33456 0.233165 0.822981 0.520019 0.0711021
0.8333 0.2 0.2 0.5667 1.3453 0.236233 0.813777 0.519252 0.0706153
0.8333 0.2 0.2 0.5667 1.35527 0.240835 0.803039 0.517719 0.0701872
0.8333 0.2 0.2 0.5667 1.36524 0.245437 0.793068 0.516952 0.0697961
0.8333 0.2 0.2 0.5667 1.37521 0.250806 0.78233 0.516185 0.0694342
0.8333 0.2 0.2 0.5667 1.38518 0.256175 0.772359 0.515418 0.0690991
0.8333 0.2 0.2 0.5667 1.39439 0.260777 0.762388 0.515418 0.0687899
0.8333 0.2 0.2 0.5667 1.40436 0.265379 0.751651 0.514651 0.0685067
