distance fxForeLeft fyForeLeft fxHindLeft fyHindLeft fxForeRight fyForeRight fxHindRight fyHindRight
0.104021 0 0 0 0 -0.244449 3.61585 0.704483 11.6959
0.104527 0 0 0 0 -0.228628 3.76025 0.653794 10.1427
0.10503 0 0 0 0 -0.178544 4.0466 0.623909 9.00366
0.105531 0 0 0 0 -0.173742 4.22058 0.868915 10.54
0.106031 0 0 0 0 -0.110523 4.44955 0.716694 8.19576
0.106532 0 0 0 0 -0.130035 4.4829 0.671859 6.94532
0.107032 0 0 0 0 -0.267466 4.27317 0.741649 6.94789
0.10753 0 0 0 0 -0.197899 4.55655 0.71807 6.00201
0.108029 0 0 0 0 -0.2253 4.60167 0.786568 5.73106
0.108528 0 0 0 0 -0.322279 4.47806 0.893278 5.80324
0.109028 0 0 0 0 -0.526792 4.15068 1.08261 6.65521
0.109527 0 0 0 0 -0.486122 4.3498 1.12966 6.1759
0.110027 0 0 0 0 -0.539068 4.33967 1.25803 6.19584
0.110529 0 0 0 0 -0.66127 4.17503 1.41369 6.43116
0.111032 0 0 0 0 -0.87852 3.84635 1.64878 7.36037
0.111536 0 0 0 0 -0.865615 3.98101 1.72264 6.90916
0.112042 0 0 0 0 -0.92951 3.95493 1.87934 6.93714
0.112551 0 0 0 0 -1.07182 3.76824 1.88557 6.69089
0.113063 0 0 0 0 -1.16674 3.70208 1.50927 5.90307
0.113573 0 0 0 0 -1.13738 3.90956 0.424224 1.82063
0.114082 0 0 0 0 -1.10184 4.17441 0 0
0.114589 0 0 0 0 -0.967027 4.66538 0 0
0.115091 0 0 0 0 -1.01049 4.82348 0 0
0.115589 0 0 0 0 -1.09772 4.85334 0 0
0.116083 0 0 0 0 -1.1865 4.8804 0 0
0.116571 0 0 0 0 -1.21003 5.05977 0 0
0.117053 0 0 0 0 -1.2723 5.15596 0 0
0.117529 0 0 0 0 -1.43364 5.0613 0 0
0.117998 0 0 0 0 -1.48941 5.18392 0 0
0.11846 0 0 0 0 -1.55499 5.28657 0 0
0.118915 0 0 0 0 -1.77212 5.11923 0 0
0.119361 0 0 0 0 -1.8275 5.26007 0 0
0.119798 0 0 0 0 -1.89895 5.37178 0 0
0.120227 0 0 0 0 -1.94111 5.53503 0 0
0.120647 0 0 0 0 -2.22246 5.301 0 0
0.121056 0 0 0 0 -2.26348 5.48911 0 0
0.121455 0 0 0 0 -2.32299 5.64258 0 0
0.121843 0 0 0 0 -2.38841 5.78915 0 0
0.122238 25.4713 111.25 0 0 0 0 0 0
0.122628 16.0253 73.3817 0 0 0 0 0 0
0.123008 10.9906 49.6813 0 0 0 0 0 0
0.123372 8.11957 35.5541 0 0 0 0 0 0
0.12372 6.1177 26.1082 0 0 0 0 0 0
0.124056 3.94239 17.5784 0 0 0 0 0 0
0.124381 4.33703 16.7235 0 0 0 0 0 0
0.124688 4.64044 17.7637 0 0 0 0 0 0
0.124973 3.90397 14.7326 0 0 0 0 0 0
0.125296 5.51067 21.3271 0 0 0 0 14.7982 34.3777
0.12563 5.32708 19.4057 0 0 0 0 8.63366 19.3399
0.125979 4.58492 16.1946 0 0 0 0 5.8271 12.9509
0.126328 4.1841 15.0167 0 0 0 0 4.04078 9.86648
0.126667 4.65469 15.555 0 0 0 0 4.16894 9.31593
0.12701 4.25347 14.0872 0 0 0 0 3.73956 8.0506
0.127352 3.69243 12.9562 0 0 0 0 3.22743 7.7529
0.12769 4.55555 15.9823 0 0 0 0 4.29323 9.36031
0.128029 4.27981 14.9385 0 0 0 0 4.60222 9.70739
0.128374 3.84113 13.1707 0 0 0 0 4.98488 10.8731
0.128732 3.84054 14.685 0 0 0 0 5.18375 11.2018
0.129094 3.80433 14.1783 0 0 0 0 4.80018 10.4197
0.12947 3.35382 12.6417 0 0 0 0 4.35399 9.77138
0.12986 3.02487 11.488 0 0 0 0 5.32263 11.866
0.130264 2.91886 12.6946 0 0 0 0 4.00436 9.77681
0.13067 2.98601 12.5518 0 0 0 0 3.0428 8.11446
0.131086 2.66605 11.5265 0 0 0 0 2.98182 8.06467
0.131516 2.33546 10.5809 0 0 0 0 3.01007 8.2896
0.131961 2.04594 9.83529 0 0 0 0 2.98222 8.45196
0.132422 1.80215 9.28976 0 0 0 0 2.86396 8.46483
0.132897 1.59887 8.91462 0 0 0 0 2.66655 8.33674
0.133387 1.42854 8.67388 0 0 0 0 2.41456 8.10664
0.13389 1.28395 8.53467 0 0 0 0 2.13128 7.81468
0.134404 1.15497 8.46413 0 0 0 0 1.91731 7.4771
0.134928 1.03346 8.42686 0 0 0 0 1.80886 7.11768
0.135461 0.916908 8.3967 0 0 0 0 1.71425 6.77932
0.136003 0.899544 8.34861 0 0 0 0 1.63603 6.47118
0.136553 0.953412 8.26296 0 0 0 0 1.57781 6.20001
0.13711 0.995654 8.13677 0 0 0 0 1.53976 5.96665
0.137674 1.02723 7.976 0 0 0 0 1.51578 5.76246
0.138246 1.0499 7.78895 0 0 0 0 1.49997 5.57792
0.138825 1.06572 7.58378 0 0 0 0 1.48813 5.40615
0.139411 1.0757 7.36659 0 0 0 0 1.47658 5.24076
0.140005 1.08098 7.14282 0 0 0 0 1.4631 5.07799
0.140605 1.08267 6.9171 0 0 0 0 1.44653 4.91606
0.141213 1.08125 6.69126 0 0 0 0 1.42659 4.75473
0.141829 1.07772 6.4684 0 0 0 0 1.40273 4.59348
0.142451 1.07213 6.24986 0 0 0 0 1.37478 4.43214
0.14308 1.06418 6.03598 0 0 0 0 1.34289 4.27103
0.143716 1.05383 5.82727 0 0 0 0 1.3072 4.1106
0.144359 1.04179 5.62586 0 0 0 0 1.26748 3.95087
0.145008 1.02816 5.43225 0 0 0 0 1.2238 3.79217
0.145664 1.01299 5.2468 0 0 0 0 1.17619 3.63477
0.146326 0.99737 5.07298 0 0 0 0 1.15133 3.52702
0.146994 0.981055 4.9101 0 0 0 0 1.12892 3.43159
0.147669 0.963376 4.75602 0 0 0 0 1.09315 3.32029
0.148349 0.944069 4.60985 0 0 0 0 1.04604 3.19732
0.149035 0.923012 4.4712 0 0 0 0 0.989166 3.06593
0.149727 0.900168 4.33994 0 0 0 0 0.923697 2.92857
0.150423 0.875547 4.21611 0 0 0 0 0.850475 2.78708
0.151125 0.849183 4.0998 0 0 0 0 0.770079 2.64281
0.151831 0.835823 4.04198 0 0 0 0 0.684761 2.49958
0.152542 0.820089 3.98871 0 0 0 0 0.593237 2.35645
0.153256 0.798128 3.92712 0 0 0 0 0.49463 2.21231
0.153975 0.770766 3.86025 0 0 0 0 0.388528 2.06662
0.154696 0.738749 3.79074 0 0 0 0 0.274639 1.91916
0.155421 0.702738 3.72081 0 0 0 0 0.152732 1.76983
0.156148 0.663319 3.65236 0 0 0 0 0.022598 1.61862
0.156876 0.621003 3.58696 0 0 0 0 -0.115978 1.46556
0.157606 0.576244 3.52591 0 0 0 0 -0.263237 1.31066
0.158337 0.529435 3.47023 0 0 0 0 -0.419453 1.15393
