setHForeLeft setHHindLeft setHForeRight setHHindRight realHForeLeft realHHindLeft realHForeRight realHHindRight distance
0.448012 -0.448033 -0.314633 0.314612 0.375028 -0.375024 -0.241626 0.24163 0.187064
0.439764 -0.439786 -0.306386 0.306364 0.376323 -0.376319 -0.242921 0.242924 0.187412
0.43128 -0.431303 -0.297903 0.29788 0.377422 -0.377419 -0.244021 0.244023 0.187778
0.422567 -0.42259 -0.28919 0.289167 0.378325 -0.378322 -0.244924 0.244926 0.188161
0.413628 -0.413652 -0.280252 0.280228 0.379031 -0.379029 -0.24563 0.245632 0.188556
0.40447 -0.404495 -0.271095 0.27107 0.37954 -0.379538 -0.24614 0.246141 0.188961
0.395099 -0.395124 -0.261724 0.261699 0.379851 -0.37985 -0.246451 0.246453 0.189372
0.385521 -0.385547 -0.252147 0.252121 0.379964 -0.379964 -0.246565 0.246566 0.18979
0.375741 -0.375767 -0.242367 0.242341 0.37988 -0.37988 -0.246481 0.246481 0.190213
0.365766 -0.365793 -0.232393 0.232366 0.379598 -0.379598 -0.246199 0.246199 0.190638
0.355603 -0.35563 -0.22223 0.222203 0.379118 -0.379119 -0.24572 0.245719 0.191065
0.345256 -0.345284 -0.211884 0.211856 0.37844 -0.378442 -0.245043 0.245042 0.191492
0.334734 -0.334762 -0.201362 0.201334 0.377566 -0.377569 -0.24417 0.244168 0.191919
0.324043 -0.324071 -0.190671 0.190643 0.376496 -0.376499 -0.2431 0.243097 0.192345
0.313188 -0.313217 -0.179817 0.179788 0.37523 -0.375233 -0.241834 0.241831 0.19277
0.302179 -0.302208 -0.168808 0.168779 0.373769 -0.373773 -0.240373 0.24037 0.193194
0.29102 -0.29105 -0.15765 0.15762 0.372114 -0.372118 -0.238719 0.238715 0.193617
0.27972 -0.27975 -0.14635 0.14632 0.370266 -0.370271 -0.236872 0.236867 0.194038
0.268285 -0.268316 -0.134916 0.134885 0.368226 -0.368232 -0.234833 0.234828 0.194457
0.256723 -0.256754 -0.123354 0.123323 0.365996 -0.366002 -0.232603 0.232598 0.194876
0.245041 -0.245072 -0.111672 0.111641 0.363577 -0.363584 -0.230184 0.230179 0.195293
0.233247 -0.233278 -0.0998779 0.0998468 0.360971 -0.360978 -0.227578 0.227572 0.195709
0.221347 -0.221378 -0.0879784 0.0879469 0.358178 -0.358186 -0.224786 0.22478 0.196123
0.209349 -0.209381 -0.0759811 0.0759494 0.355202 -0.35521 -0.22181 0.221803 0.196536
0.197262 -0.197294 -0.0638937 0.0638618 0.352043 -0.352051 -0.218652 0.218644 0.196949
0.185092 -0.185124 -0.0517238 0.0516917 0.348704 -0.348713 -0.215313 0.215305 0.19736
0.172847 -0.172879 -0.0394791 0.0394468 0.345187 -0.345196 -0.211797 0.211788 0.197772
0.160535 -0.160567 -0.0271674 0.0271349 0.341494 -0.341504 -0.208104 0.208095 0.198184
0.148164 -0.148196 -0.0147964 0.0147637 0.337627 -0.337637 -0.204238 0.204229 0.198598
0.135741 -0.135774 -0.00237389 0.00234113 0.333589 -0.3336 -0.200201 0.200191 0.199011
0.123275 -0.123308 0.0100922 -0.0101251 0.329383 -0.329394 -0.195995 0.195985 0.199426
0.110773 -0.110806 0.0225941 -0.0226271 0.325011 -0.325023 -0.191623 0.191613 0.199844
0.0982432 -0.0982762 0.0351238 -0.0351568 0.320476 -0.320488 -0.187088 0.187077 0.200264
0.0856934 -0.0857265 0.0476735 -0.0477066 0.31578 -0.315793 -0.182393 0.182382 0.200686
0.0731317 -0.0731648 0.0602352 -0.0602683 0.310927 -0.31094 -0.177541 0.177529 0.201111
0.0605659 -0.060599 0.072801 -0.0728341 0.30592 -0.305933 -0.172534 0.172522 0.201538
0.048004 -0.0480371 0.0853629 -0.085396 0.300762 -0.300776 -0.167376 0.167364 0.201963
0.035454 -0.035487 0.097913 -0.097946 0.295456 -0.29547 -0.16207 0.162058 0.202386
0.0229236 -0.0229565 0.110443 -0.110476 0.290005 -0.290019 -0.15662 0.156607 0.202804
0.0104209 -0.0104538 0.122946 -0.122979 0.284414 -0.284428 -0.151029 0.151015 0.203218
-0.00204627 0.00201351 0.135414 -0.135446 0.278685 -0.278699 -0.1453 0.145286 0.203627
-0.01447 0.0144374 0.147837 -0.14787 0.272822 -0.272837 -0.139437 0.139423 0.20403
-0.0268425 0.02681 0.16021 -0.160242 0.266828 -0.266844 -0.133444 0.13343 0.204428
-0.0391559 0.0391236 0.172524 -0.172556 0.260709 -0.260724 -0.127325 0.12731 0.20482
-0.0514024 0.0513703 0.18477 -0.184802 0.254467 -0.254483 -0.121083 0.121068 0.205204
-0.0635744 0.0635424 0.196942 -0.196974 0.248106 -0.248122 -0.114723 0.114708 0.205581
-0.075664 0.0756323 0.209032 -0.209064 0.241631 -0.241647 -0.108248 0.108232 0.205949
-0.0876638 0.0876323 0.221032 -0.221064 0.235045 -0.235062 -0.101662 0.101646 0.206309
-0.099566 0.0995348 0.232935 -0.232966 0.228353 -0.22837 -0.0949705 0.0949544 0.206663
-0.111363 0.111332 0.244732 -0.244763 0.221559 -0.221576 -0.0881765 0.0881601 0.20701
-0.123048 0.123017 0.256417 -0.256448 0.214667 -0.214684 -0.0812848 0.0812681 0.207351
-0.134613 0.134583 0.267983 -0.268013 0.207681 -0.207699 -0.0742995 0.0742827 0.207683
-0.146051 0.146021 0.279421 -0.279451 0.200607 -0.200624 -0.0672252 0.0672082 0.208007
-0.157354 0.157325 0.290725 -0.290754 0.193448 -0.193466 -0.0600663 0.0600491 0.208321
-0.168516 0.168487 0.301887 -0.301916 0.186209 -0.186227 -0.0528273 0.05281 0.208625
-0.179529 0.179501 0.312901 -0.312929 0.178894 -0.178912 -0.0455129 0.0454954 0.208918
-0.190387 0.190359 0.323759 -0.323787 0.171509 -0.171527 -0.0381276 0.0381099 0.209219
-0.201083 0.201055 0.334455 -0.334483 0.164058 -0.164075 -0.0306762 0.030658 0.209508
-0.211609 0.211582 0.344982 -0.345009 0.156545 -0.156562 -0.0231633 0.0231447 0.209793
-0.22196 0.221933 0.355333 -0.35536 0.148976 -0.148993 -0.0155937 0.0155746 0.210059
-0.232128 0.232101 0.365501 -0.365528 0.141354 -0.141371 -0.00797206 0.00795255 0.210319
-0.242107 0.242081 0.375481 -0.375507 0.133685 -0.133702 -0.000303221 0.000283354 0.210565
-0.251892 0.251866 0.385266 -0.385292 0.125973 -0.125991 0.00740791 -0.00742815 0.210815
-0.261475 0.26145 0.39485 -0.394875 0.118224 -0.118243 0.0151564 -0.0151771 0.211041
-0.270851 0.270826 0.404226 -0.404251 0.110443 -0.110462 0.0229376 -0.0229585 0.211272
-0.280014 0.27999 0.41339 -0.413414 0.102634 -0.102653 0.0307464 -0.0307676 0.211496
-0.288957 0.288934 0.422334 -0.422357 0.0948024 -0.0948216 0.0385778 -0.0385994 0.211695
-0.297677 0.297654 0.431054 -0.431077 0.086953 -0.0869724 0.0464271 -0.046449 0.211881
-0.306166 0.306143 0.439543 -0.439566 0.0790907 -0.0791104 0.0542891 -0.0543113 0.212056
-0.314419 0.314398 0.447798 -0.447819 0.0712207 -0.0712405 0.062159 -0.0621811 0.212275
-0.322432 0.322411 0.455811 -0.455832 0.0633477 -0.0633677 0.0700319 -0.0700539 0.212531
-0.330199 0.330179 0.463579 -0.463599 0.0554769 -0.055497 0.0779027 -0.0779247 0.212817
-0.337715 0.337696 0.471096 -0.471115 0.0476132 -0.0476333 0.0857665 -0.0857883 0.213125
-0.344976 0.344957 0.478357 -0.478376 0.0397616 -0.0397817 0.0936181 -0.09364 0.213444
-0.351977 0.351959 0.485359 -0.485377 0.0319269 -0.031947 0.101453 -0.101475 0.213781
-0.358713 0.358696 0.492096 -0.492113 0.0241142 -0.0241343 0.109266 -0.109287 0.214131
-0.365181 0.365165 0.498565 -0.498581 0.0163284 -0.0163485 0.117052 -0.117073 0.214491
-0.371376 0.37136 0.50476 -0.504776 0.0085744 -0.00859445 0.124806 -0.124827 0.214862
-0.377295 0.377279 0.510679 -0.510695 0.000857102 -0.000877056 0.132523 -0.132544 0.215248
-0.382932 0.382918 0.516318 -0.516332 -0.00681861 0.00679874 0.140199 -0.14022 0.215644
-0.388286 0.388273 0.521673 -0.521686 -0.0144479 0.0144281 0.147828 -0.147849 0.216044
-0.393353 0.39334 0.52674 -0.526753 -0.0220259 0.0220062 0.155407 -0.155427 0.216453
-0.398129 0.398117 0.531517 -0.531529 -0.0295479 0.0295284 0.162929 -0.162949 0.21687
-0.402611 0.4026 0.536 -0.536011 -0.0370091 0.0369897 0.17039 -0.170411 0.217296
-0.406797 0.406787 0.540187 -0.540197 -0.0444048 0.0443856 0.177786 -0.177806 0.217731
-0.410684 0.410674 0.544074 -0.544084 -0.0517304 0.0517114 0.185112 -0.185132 0.218176
-0.414269 0.41426 0.54766 -0.547669 -0.0589811 0.0589623 0.192363 -0.192383 0.218628
-0.417551 0.417543 0.550943 -0.550951 -0.0661525 0.0661339 0.199534 -0.199554 0.219088
-0.420527 0.420519 0.553919 -0.553927 -0.0732399 0.0732216 0.206622 -0.206641 0.219555
-0.423195 0.423188 0.556588 -0.556595 -0.080239 0.0802209 0.213621 -0.213641 0.220029
-0.425554 0.425548 0.558948 -0.558954 -0.0871453 0.0871274 0.220528 -0.220547 0.220511
-0.427601 0.427596 0.560996 -0.561001 -0.0939543 0.0939367 0.227337 -0.227356 0.220999
-0.429337 0.429333 0.562733 -0.562737 -0.100662 0.100645 0.234045 -0.234063 0.221494
-0.430759 0.430756 0.564156 -0.564159 -0.107264 0.107247 0.240647 -0.240665 0.221996
-0.431867 0.431865 0.565265 -0.565267 -0.113756 0.113739 0.247139 -0.247157 0.222504
-0.43266 0.432658 0.566058 -0.56606 -0.120134 0.120117 0.253518 -0.253535 0.223019
-0.433138 0.433137 0.566537 -0.566538 -0.126394 0.126378 0.259778 -0.259795 0.223541
-0.4333 0.4333 0.5667 -0.5667 -0.132532 0.132516 0.265916 -0.265933 0.224069
-0.433146 0.433147 0.566547 -0.566546 -0.138544 0.138529 0.271929 -0.271946 0.224603
-0.432677 0.432678 0.566078 -0.566077 -0.144427 0.144412 0.277812 -0.277828 0.225143
-0.431892 0.431894 0.565294 -0.565292 -0.150176 0.150161 0.283562 -0.283578 0.22569
-0.430792 0.430795 0.564195 -0.564192 -0.155789 0.155774 0.289174 -0.28919 0.226242
-0.429378 0.429382 0.562782 -0.562778 -0.16126 0.161246 0.294646 -0.294662 0.226799
-0.427651 0.427656 0.561056 -0.561051 -0.166588 0.166574 0.299975 -0.299989 0.227363
-0.425611 0.425617 0.559017 -0.559011 -0.171769 0.171755 0.305155 -0.30517 0.227931
-0.423261 0.423268 0.556668 -0.556661 -0.176798 0.176786 0.310186 -0.3102 0.228505
-0.420601 0.420608 0.554008 -0.554001 -0.181674 0.181662 0.315062 -0.315076 0.229084
-0.417633 0.417642 0.551042 -0.551033 -0.186394 0.186382 0.319782 -0.319795 0.229667
-0.41436 0.414369 0.547769 -0.54776 -0.190953 0.190941 0.324341 -0.324354 0.230255
-0.410782 0.410792 0.544192 -0.544182 -0.195349 0.195338 0.328738 -0.328751 0.230847
-0.406903 0.406914 0.540314 -0.540303 -0.199581 0.19957 0.33297 -0.332982 0.231443
-0.402725 0.402737 0.536137 -0.536125 -0.203643 0.203633 0.337033 -0.337045 0.232042
-0.398251 0.398263 0.531663 -0.531651 -0.207536 0.207526 0.340926 -0.340937 0.232645
-0.393482 0.393495 0.526895 -0.526882 -0.211254 0.211245 0.344645 -0.344656 0.233251
-0.388423 0.388437 0.521837 -0.521823 -0.214798 0.214789 0.348189 -0.348199 0.23386
-0.383077 0.383091 0.516491 -0.516477 -0.218163 0.218155 0.351555 -0.351565 0.234471
-0.377447 0.377462 0.510862 -0.510847 -0.221349 0.221341 0.354741 -0.35475 0.235084
-0.371536 0.371551 0.504951 -0.504936 -0.224353 0.224345 0.357745 -0.357754 0.235698
-0.365348 0.365364 0.498764 -0.498748 -0.227173 0.227166 0.360566 -0.360574 0.236314
-0.358887 0.358904 0.492304 -0.492287 -0.229807 0.2298 0.363201 -0.363208 0.236931
-0.352158 0.352176 0.485576 -0.485558 -0.232254 0.232248 0.365648 -0.365655 0.237548
-0.345164 0.345182 0.478582 -0.478564 -0.234512 0.234507 0.367907 -0.367913 0.238165
-0.33791 0.337929 0.471329 -0.47131 -0.23658 0.236575 0.369975 -0.369981 0.238781
-0.3304 0.33042 0.46382 -0.4638 -0.238457 0.238452 0.371852 -0.371858 0.239396
-0.322639 0.32266 0.45606 -0.456039 -0.24014 0.240136 0.373536 -0.373541 0.240009
-0.314633 0.314654 0.448054 -0.448033 -0.24163 0.241627 0.375027 -0.375031 0.240619
-0.306386 0.306408 0.439808 -0.439786 -0.242925 0.242922 0.376322 -0.376326 0.241227
-0.297903 0.297926 0.431326 -0.431303 -0.244025 0.244022 0.377422 -0.377426 0.241832
-0.28919 0.289213 0.422613 -0.42259 -0.244928 0.244926 0.378326 -0.378329 0.242433
-0.280252 0.280276 0.413676 -0.413652 -0.245635 0.245633 0.379033 -0.379036 0.243029
-0.271095 0.271119 0.404519 -0.404495 -0.246144 0.246143 0.379543 -0.379545 0.24362
-0.261724 0.261749 0.395149 -0.395124 -0.246456 0.246455 0.379855 -0.379857 0.244205
-0.252147 0.252172 0.385572 -0.385547 -0.246569 0.246569 0.379969 -0.37997 0.244784
-0.242367 0.242393 0.375793 -0.375767 -0.246485 0.246486 0.379886 -0.379886 0.245357
-0.232393 0.232419 0.365819 -0.365793 -0.246204 0.246204 0.379605 -0.379605 0.245923
-0.22223 0.222257 0.355657 -0.35563 -0.245724 0.245725 0.379126 -0.379125 0.246481
-0.211884 0.211911 0.345311 -0.345284 -0.245047 0.245049 0.378449 -0.378448 0.247032
-0.201362 0.20139 0.33479 -0.334762 -0.244174 0.244176 0.377576 -0.377575 0.247574
-0.190671 0.190699 0.324099 -0.324071 -0.243104 0.243106 0.376507 -0.376505 0.24811
-0.179817 0.179846 0.313246 -0.313217 -0.241838 0.241841 0.375241 -0.375239 0.248639
-0.168808 0.168837 0.302237 -0.302208 -0.240377 0.240381 0.373781 -0.373779 0.249158
-0.15765 0.157679 0.291079 -0.29105 -0.238723 0.238727 0.372127 -0.372124 0.249666
-0.14635 0.14638 0.27978 -0.27975 -0.236875 0.23688 0.37028 -0.370277 0.250164
-0.134916 0.134946 0.268346 -0.268316 -0.234836 0.234842 0.368242 -0.368238 0.250651
-0.123354 0.123385 0.256785 -0.256754 -0.232607 0.232613 0.366012 -0.366008 0.251134
-0.111672 0.111703 0.245103 -0.245072 -0.230188 0.230194 0.363594 -0.363589 0.251614
-0.0998779 0.0999091 0.233309 -0.233278 -0.227582 0.227589 0.360989 -0.360983 0.252096
-0.0879784 0.0880098 0.22141 -0.221378 -0.22479 0.224797 0.358197 -0.358191 0.252571
-0.0759811 0.0760128 0.209413 -0.209381 -0.221814 0.221822 0.355221 -0.355215 0.253038
-0.0638937 0.0639256 0.197326 -0.197294 -0.218655 0.218664 0.352064 -0.352057 0.253505
-0.0517238 0.0517559 0.185156 -0.185124 -0.215317 0.215326 0.348725 -0.348718 0.253965
-0.0394791 0.0395115 0.172911 -0.172879 -0.2118 0.21181 0.345209 -0.345202 0.254419
-0.0271674 0.0271999 0.1606 -0.160567 -0.208108 0.208118 0.341517 -0.341509 0.254869
-0.0147964 0.014829 0.148229 -0.148196 -0.204242 0.204252 0.337651 -0.337643 0.25531
-0.00237389 0.00240665 0.135807 -0.135774 -0.200204 0.200215 0.333615 -0.333606 0.255726
0.0100922 -0.0100594 0.123341 -0.123308 -0.195999 0.19601 0.32941 -0.3294 0.256134
0.0225941 -0.0225612 0.110839 -0.110806 -0.191627 0.191639 0.325039 -0.325028 0.256528
0.0351238 -0.0350908 0.0983092 -0.0982762 -0.187092 0.187104 0.320505 -0.320493 0.256918
0.0476735 -0.0476405 0.0857595 -0.0857265 -0.182397 0.182409 0.31581 -0.315798 0.257285
0.0602352 -0.0602021 0.0731979 -0.0731648 -0.177544 0.177557 0.310958 -0.310945 0.257638
0.072801 -0.0727679 0.0606321 -0.060599 -0.172537 0.172551 0.305952 -0.305939 0.257993
0.0853629 -0.0853298 0.0480702 -0.0480371 -0.167379 0.167393 0.300794 -0.300781 0.258327
0.097913 -0.09788 0.03552 -0.035487 -0.162074 0.162088 0.295489 -0.295475 0.258654
0.110443 -0.110411 0.0229895 -0.0229565 -0.156623 0.156638 0.290039 -0.290025 0.25898
0.122946 -0.122913 0.0104866 -0.0104538 -0.151032 0.151047 0.284448 -0.284433 0.259288
0.135414 -0.135381 -0.00198075 0.00201351 -0.145303 0.145319 0.27872 -0.278705 0.259575
0.147837 -0.147805 -0.0144047 0.0144374 -0.139441 0.139456 0.272857 -0.272842 0.25986
0.16021 -0.160178 -0.0267775 0.02681 -0.133448 0.133464 0.266865 -0.266849 0.260131
0.172524 -0.172491 -0.0390912 0.0391236 -0.127328 0.127345 0.260746 -0.26073 0.260405
0.18477 -0.184738 -0.0513381 0.0513703 -0.121086 0.121103 0.254504 -0.254488 0.260666
0.196942 -0.196911 -0.0635105 0.0635424 -0.114726 0.114743 0.248144 -0.248128 0.260918
0.209032 -0.209001 -0.0756006 0.0756323 -0.108251 0.108268 0.241669 -0.241653 0.261148
0.221032 -0.221001 -0.0876009 0.0876323 -0.101665 0.101683 0.235084 -0.235067 0.261373
0.232935 -0.232904 -0.0995036 0.0995348 -0.0949735 0.0949909 0.228392 -0.228375 0.261589
0.244732 -0.244701 -0.111301 0.111332 -0.0881795 0.0881971 0.221598 -0.221581 0.261783
0.256417 -0.256387 -0.122987 0.123017 -0.0812876 0.0813054 0.214707 -0.214689 0.261958
0.267983 -0.267952 -0.134552 0.134583 -0.0743023 0.0743202 0.207722 -0.207704 0.262113
0.279421 -0.279391 -0.145991 0.146021 -0.0672279 0.067246 0.200648 -0.20063 0.262265
0.290725 -0.290695 -0.157295 0.157325 -0.060069 0.0600872 0.193489 -0.193471 0.262389
0.301887 -0.301858 -0.168458 0.168487 -0.05283 0.0528483 0.18625 -0.186232 0.262505
0.312901 -0.312872 -0.179472 0.179501 -0.0455155 0.0455339 0.178936 -0.178918 0.262599
0.323759 -0.32373 -0.19033 0.190359 -0.0381302 0.0381486 0.171551 -0.171532 0.262688
0.334455 -0.334427 -0.201027 0.201055 -0.0306786 0.0306972 0.164099 -0.164081 0.262764
0.344982 -0.344954 -0.211554 0.211582 -0.0231655 0.0231842 0.156586 -0.156568 0.262845
0.355333 -0.355306 -0.221906 0.221933 -0.0155956 0.0156145 0.149017 -0.148998 0.262924
0.365501 -0.365475 -0.232075 0.232101 -0.00797374 0.00799286 0.141395 -0.141376 0.263013
0.375481 -0.375455 -0.242055 0.242081 -0.000304739 0.000324027 0.133726 -0.133708 0.263102
0.385266 -0.385241 -0.251841 0.251866 0.00740659 -0.00738714 0.126015 -0.125996 0.263189
0.39485 -0.394825 -0.261425 0.26145 0.0151554 -0.0151358 0.118266 -0.118248 0.263286
0.404226 -0.404202 -0.270802 0.270826 0.0229367 -0.022917 0.110485 -0.110466 0.263383
0.41339 -0.413366 -0.279966 0.27999 0.0307457 -0.0307259 0.102676 -0.102658 0.263482
0.422334 -0.422311 -0.288911 0.288934 0.0385774 -0.0385575 0.0948445 -0.0948259 0.263591
0.431054 -0.431031 -0.297631 0.297654 0.0464268 -0.0464069 0.0869951 -0.0869765 0.2637
0.439543 -0.439521 -0.306121 0.306143 0.054289 -0.0542692 0.0791329 -0.0791143 0.263806
0.447798 -0.447776 -0.314376 0.314398 0.0621591 -0.0621392 0.0712628 -0.0712444 0.26391
0.455811 -0.45579 -0.32239 0.322411 0.0700321 -0.0700121 0.0633899 -0.0633715 0.264024
0.463579 -0.463559 -0.330159 0.330179 0.077903 -0.0778829 0.0555191 -0.0555006 0.264156
0.471096 -0.471076 -0.337676 0.337696 0.0857667 -0.0857467 0.0476553 -0.0476368 0.264298
0.478357 -0.478339 -0.344939 0.344957 0.0936185 -0.0935984 0.0398035 -0.0397852 0.264448
0.485359 -0.485341 -0.351941 0.351959 0.101453 -0.101433 0.0319688 -0.0319504 0.264602
0.492096 -0.492079 -0.358679 0.358696 0.109266 -0.109246 0.0241559 -0.0241377 0.264764
0.498565 -0.498548 -0.365148 0.365165 0.117052 -0.117032 0.01637 -0.0163518 0.264939
0.50476 -0.504744 -0.371344 0.37136 0.124806 -0.124786 0.0086158 -0.00859759 0.265128
0.510679 -0.510664 -0.377264 0.377279 0.132523 -0.132504 0.00089831 -0.000880147 0.265325
0.516318 -0.516303 -0.382903 0.382918 0.140199 -0.140179 -0.00677763 0.00679567 0.265528
0.521673 -0.521659 -0.388259 0.388273 0.147829 -0.147809 -0.0144072 0.0144251 0.265741
0.52674 -0.526727 -0.393327 0.39334 0.155407 -0.155387 -0.0219855 0.0220034 0.265965
0.531517 -0.531504 -0.398104 0.398117 0.162929 -0.16291 -0.0295077 0.0295256 0.266199
0.536 -0.535988 -0.402588 0.4026 0.17039 -0.170371 -0.0369693 0.036987 0.266444
0.540187 -0.540176 -0.406776 0.406787 0.177786 -0.177767 -0.0443653 0.0443829 0.266695
0.544074 -0.544064 -0.410664 0.410674 0.185112 -0.185093 -0.0516912 0.0517087 0.266954
0.54766 -0.547651 -0.414251 0.41426 0.192363 -0.192344 -0.0589424 0.0589597 0.267221
0.550943 -0.550935 -0.417535 0.417543 0.199534 -0.199516 -0.0661141 0.0661313 0.267497
0.553919 -0.553912 -0.420512 0.420519 0.206622 -0.206604 -0.073202 0.073219 0.26778
0.556588 -0.556582 -0.423182 0.423188 0.213621 -0.213603 -0.0802015 0.0802184 0.268072
0.558948 -0.558942 -0.425542 0.425548 0.220528 -0.22051 -0.0871083 0.0871249 0.268373
0.560996 -0.560991 -0.427591 0.427596 0.227337 -0.22732 -0.0939179 0.0939343 0.268682
0.562733 -0.562728 -0.429328 0.429333 0.234045 -0.234028 -0.100626 0.100642 0.269
0.564156 -0.564152 -0.430752 0.430756 0.240647 -0.24063 -0.107228 0.107244 0.269326
0.565265 -0.565262 -0.431862 0.431865 0.247139 -0.247123 -0.113721 0.113737 0.269662
0.566058 -0.566057 -0.432657 0.432658 0.253518 -0.253501 -0.1201 0.120115 0.270008
0.566537 -0.566536 -0.433136 0.433137 0.259778 -0.259762 -0.12636 0.126376 0.270363
0.5667 -0.5667 -0.4333 0.4333 0.265917 -0.265901 -0.132499 0.132514 0.270727
0.566547 -0.566548 -0.433148 0.433147 0.271929 -0.271914 -0.138512 0.138527 0.271101
0.566078 -0.56608 -0.43268 0.432678 0.277812 -0.277797 -0.144395 0.14441 0.271485
0.565294 -0.565297 -0.431897 0.431894 0.283562 -0.283547 -0.150145 0.150159 0.271879
0.564195 -0.564199 -0.430799 0.430795 0.289174 -0.28916 -0.155758 0.155772 0.272283
0.562782 -0.562786 -0.429386 0.429382 0.294646 -0.294632 -0.161231 0.161244 0.272696
0.561056 -0.561061 -0.427661 0.427656 0.299975 -0.29996 -0.166559 0.166572 0.273117
0.559017 -0.559023 -0.425623 0.425617 0.305155 -0.305142 -0.171741 0.171753 0.273546
0.556668 -0.556674 -0.423274 0.423268 0.310186 -0.310173 -0.176771 0.176784 0.27398
0.554008 -0.554016 -0.420616 0.420608 0.315062 -0.31505 -0.181648 0.18166 0.27442
0.551042 -0.55105 -0.41765 0.417642 0.319782 -0.319769 -0.186368 0.18638 0.274865
0.547769 -0.547778 -0.414378 0.414369 0.324341 -0.32433 -0.190928 0.190939 0.275314
0.544192 -0.544202 -0.410802 0.410792 0.328738 -0.328727 -0.195326 0.195336 0.275769
0.540314 -0.540325 -0.406925 0.406914 0.33297 -0.332959 -0.199557 0.199568 0.276232
0.536137 -0.536148 -0.402748 0.402737 0.337033 -0.337023 -0.203621 0.203631 0.276703
0.531663 -0.531675 -0.398275 0.398263 0.340926 -0.340916 -0.207514 0.207524 0.277183
0.526895 -0.526908 -0.393508 0.393495 0.344645 -0.344636 -0.211234 0.211243 0.277672
0.521837 -0.521851 -0.388451 0.388437 0.348189 -0.34818 -0.214778 0.214787 0.27817
0.516491 -0.516506 -0.383106 0.383091 0.351555 -0.351546 -0.218145 0.218153 0.278675
0.510862 -0.510877 -0.377477 0.377462 0.354741 -0.354733 -0.221331 0.221339 0.279187
0.504951 -0.504967 -0.371567 0.371551 0.357745 -0.357738 -0.224336 0.224344 0.279707
0.498764 -0.498781 -0.365381 0.365364 0.360566 -0.360558 -0.227157 0.227164 0.280232
0.492304 -0.492322 -0.358922 0.358904 0.3632 -0.363194 -0.229792 0.229799 0.280764
0.485576 -0.485594 -0.352194 0.352176 0.365648 -0.365642 -0.23224 0.232246 0.2813
0.478582 -0.478601 -0.345201 0.345182 0.367907 -0.367901 -0.234499 0.234505 0.281836
0.471329 -0.471348 -0.337948 0.337929 0.369975 -0.36997 -0.236568 0.236574 0.282372
0.46382 -0.46384 -0.33044 0.33042 0.371852 -0.371847 -0.238446 0.238451 0.282906
0.45606 -0.456081 -0.322681 0.32266 0.373536 -0.373532 -0.24013 0.240135 0.283438
0.448054 -0.448076 -0.314676 0.314654 0.375027 -0.375023 -0.241621 0.241625 0.283967
0.439808 -0.43983 -0.30643 0.306408 0.376322 -0.376319 -0.242917 0.242921 0.284492
0.431326 -0.431348 -0.297948 0.297926 0.377422 -0.37742 -0.244018 0.244021 0.285013
0.422613 -0.422636 -0.289236 0.289213 0.378326 -0.378324 -0.244922 0.244925 0.285529
0.413676 -0.413699 -0.280299 0.280276 0.379033 -0.379032 -0.24563 0.245632 0.286038
0.404519 -0.404544 -0.271144 0.271119 0.379543 -0.379542 -0.24614 0.246141 0.286541
0.395149 -0.395174 -0.261774 0.261749 0.379855 -0.379855 -0.246453 0.246453 0.287036
0.385572 -0.385597 -0.252197 0.252172 0.379969 -0.379969 -0.246568 0.246568 0.287523
0.375793 -0.375819 -0.242419 0.242393 0.379886 -0.379886 -0.246485 0.246484 0.288004
0.365819 -0.365846 -0.232446 0.232419 0.379604 -0.379606 -0.246204 0.246203 0.288475
0.355657 -0.355684 -0.222284 0.222257 0.379125 -0.379127 -0.245725 0.245724 0.288935
0.345311 -0.345339 -0.211939 0.211911 0.378449 -0.378452 -0.24505 0.245047 0.289388
0.33479 -0.334818 -0.201418 0.20139 0.377576 -0.377579 -0.244177 0.244174 0.289829
0.324099 -0.324128 -0.190728 0.190699 0.376506 -0.37651 -0.243108 0.243105 0.290258
0.313246 -0.313275 -0.179875 0.179846 0.375241 -0.375245 -0.241843 0.241839 0.290675
0.302237 -0.302266 -0.168866 0.168837 0.373781 -0.373786 -0.240384 0.240379 0.291081
0.291079 -0.291109 -0.157709 0.157679 0.372127 -0.372132 -0.23873 0.238725 0.291473
0.27978 -0.27981 -0.14641 0.14638 0.37028 -0.370286 -0.236884 0.236878 0.291851
0.268346 -0.268376 -0.134976 0.134946 0.368241 -0.368248 -0.234846 0.23484 0.292215
0.256785 -0.256815 -0.123415 0.123385 0.366012 -0.366019 -0.232617 0.23261 0.292566
0.245103 -0.245134 -0.111734 0.111703 0.363594 -0.363602 -0.230199 0.230192 0.292901
0.233309 -0.23334 -0.0999403 0.0999091 0.360988 -0.360996 -0.227594 0.227586 0.29322
0.22141 -0.221441 -0.0880413 0.0880098 0.358197 -0.358205 -0.224803 0.224795 0.293525
0.209413 -0.209444 -0.0760445 0.0760128 0.355221 -0.35523 -0.221828 0.221819 0.293815
0.197326 -0.197358 -0.0639575 0.0639256 0.352063 -0.352073 -0.21867 0.218661 0.294088
0.185156 -0.185188 -0.0517881 0.0517559 0.348725 -0.348735 -0.215333 0.215323 0.294347
0.172911 -0.172944 -0.0395438 0.0395115 0.345209 -0.34522 -0.211817 0.211807 0.294593
0.1606 -0.160632 -0.0272324 0.0271999 0.341517 -0.341528 -0.208125 0.208115 0.294824
