setKForeLeft setKHindLeft setKForeRight setKHindRight realKForeLeft realKHindLeft realKForeRight realKHindRight distance
0.8133 0.2 0.2 0.7267 0.780029 0.474 0.510049 0.675719 0.0281486
0.8133 0.2 0.2 0.7267 0.781563 0.472466 0.526922 0.67802 0.0286085
0.8133 0.2 0.2 0.7267 0.783097 0.482437 0.544563 0.681087 0.0290614
0.8133 0.2 0.2 0.7267 0.783864 0.480903 0.562204 0.682621 0.0295062
0.8133 0.2 0.2 0.7267 0.785398 0.490874 0.580612 0.684922 0.0299434
0.8133 0.2 0.2 0.7267 0.786165 0.501612 0.599019 0.687223 0.0303706
0.8133 0.2 0.2 0.7267 0.786932 0.51235 0.618194 0.688757 0.0307876
0.8133 0.2 0.2 0.7267 0.787699 0.510049 0.636602 0.689524 0.0311958
0.8133 0.2 0.2 0.7267 0.788466 0.520786 0.655777 0.691058 0.0315948
0.8133 0.2 0.2 0.7267 0.789233 0.532291 0.675719 0.692592 0.0319825
0.8133 0.2 0.2 0.7267 0.79 0.543796 0.694893 0.693359 0.0323585
0.8133 0.2 0.2 0.7267 0.79 0.555301 0.714835 0.694126 0.0327225
0.8133 0.2 0.2 0.7267 0.790767 0.567573 0.735544 0.694893 0.0330742
0.8133 0.2 0.2 0.7267 0.790767 0.562971 0.755486 0.694893 0.0334159
0.8133 0.2 0.2 0.7267 0.791534 0.574476 0.776194 0.69566 0.0337502
0.8133 0.2 0.2 0.7267 0.791534 0.585981 0.796136 0.69566 0.0340742
0.8133 0.2 0.2 0.7267 0.783864 0.605155 0.822214 0.704097 0.0344248
0.8133 0.2 0.2 0.7267 0.780029 0.628932 0.852893 0.713301 0.0347815
0.8133 0.2 0.2 0.7267 0.776961 0.657311 0.848291 0.720971 0.0351329
0.8133 0.2 0.2 0.7267 0.775427 0.660379 0.879738 0.725573 0.0354792
0.8133 0.2 0.2 0.7267 0.77466 0.691058 0.874369 0.730942 0.0358113
0.8133 0.2 0.2 0.7267 0.773126 0.694126 0.846757 0.732476 0.0361351
0.8133 0.2 0.2 0.7267 0.773893 0.725573 0.878204 0.734777 0.0364498
0.8133 0.2 0.2 0.7267 0.771592 0.72634 0.869767 0.734777 0.0367457
0.8133 0.2 0.2 0.7267 0.770825 0.757787 0.900447 0.74168 0.0370687
0.2 0.7267 0.8133 0.2 0.76699 0.79 0.890476 0.747816 0.0373928
0.2 0.7267 0.8133 0.2 0.763155 0.789233 0.860563 0.751651 0.0377302
0.2 0.7267 0.8133 0.2 0.757787 0.770058 0.885874 0.753952 0.0380881
0.2 0.7267 0.8133 0.2 0.752418 0.799204 0.877437 0.755486 0.0384487
0.2 0.7267 0.8133 0.2 0.747049 0.818379 0.852126 0.753952 0.0388195
0.2 0.7267 0.8133 0.2 0.740146 0.812243 0.819913 0.750884 0.0392084
0.2 0.7267 0.8133 0.2 0.733243 0.793068 0.839087 0.747049 0.0396207
0.2 0.7267 0.8133 0.2 0.727107 0.819913 0.833719 0.743214 0.0400371
0.2 0.7267 0.8133 0.2 0.719437 0.819913 0.816078 0.737845 0.040458
0.2 0.7267 0.8133 0.2 0.711 0.807641 0.795369 0.732476 0.0408902
0.2 0.7267 0.8133 0.2 0.70333 0.832952 0.77466 0.727107 0.0413344
0.2 0.7267 0.8133 0.2 0.694893 0.835253 0.79 0.720204 0.0417881
0.2 0.7267 0.8133 0.2 0.686456 0.826049 0.79 0.713301 0.0422432
0.2 0.7267 0.8133 0.2 0.677253 0.81301 0.783097 0.706398 0.0427064
0.2 0.7267 0.8133 0.2 0.668049 0.799204 0.77466 0.698728 0.0431808
0.2 0.7267 0.8133 0.2 0.658845 0.786932 0.76699 0.690291 0.0436674
0.2 0.7267 0.8133 0.2 0.649641 0.777728 0.760854 0.682621 0.0441662
0.2 0.7267 0.8133 0.2 0.640437 0.770058 0.756253 0.674185 0.0446765
0.2 0.7267 0.8133 0.2 0.631233 0.763922 0.754719 0.665748 0.0451975
0.2 0.7267 0.8133 0.2 0.622029 0.75932 0.755486 0.656544 0.0457282
0.2 0.7267 0.8133 0.2 0.612825 0.754719 0.757787 0.64734 0.046268
0.2 0.7267 0.8133 0.2 0.603621 0.751651 0.760854 0.638136 0.0468161
0.2 0.7267 0.8133 0.2 0.593651 0.747816 0.763922 0.628932 0.0473722
0.2 0.7267 0.8133 0.2 0.584447 0.745515 0.76699 0.619728 0.047936
0.2 0.7267 0.8133 0.2 0.575243 0.742447 0.770058 0.609757 0.0485076
0.2 0.7267 0.8133 0.2 0.565272 0.740146 0.773126 0.600553 0.0490866
0.2 0.7267 0.8133 0.2 0.556068 0.738612 0.775427 0.590583 0.0496732
0.2 0.7267 0.8133 0.2 0.546864 0.736311 0.777728 0.580612 0.0502671
0.2 0.7267 0.8133 0.2 0.538427 0.734777 0.780029 0.571408 0.0508683
0.2 0.7267 0.8133 0.2 0.529223 0.733243 0.78233 0.561437 0.0514766
0.2 0.7267 0.8133 0.2 0.520019 0.731709 0.783864 0.552233 0.0520919
0.2 0.7267 0.8133 0.2 0.511583 0.730175 0.786165 0.542262 0.0527142
0.2 0.7267 0.8133 0.2 0.503146 0.729408 0.787699 0.533058 0.0533432
0.2 0.7267 0.8133 0.2 0.495476 0.728641 0.788466 0.523854 0.0539787
0.2 0.7267 0.8133 0.2 0.487039 0.727107 0.79 0.514651 0.0546206
0.2 0.7267 0.8133 0.2 0.479369 0.72634 0.791534 0.506214 0.0552687
0.2 0.7267 0.8133 0.2 0.472466 0.725573 0.792301 0.497777 0.0559228
0.2 0.7267 0.8133 0.2 0.464796 0.724806 0.793068 0.48934 0.0565825
0.2 0.7267 0.8133 0.2 0.45866 0.724806 0.794602 0.48167 0.0572478
0.2 0.7267 0.8133 0.2 0.451757 0.724039 0.795369 0.474 0.0579183
0.2 0.7267 0.8133 0.2 0.445621 0.723272 0.796136 0.46633 0.0585939
0.2 0.7267 0.8133 0.2 0.440252 0.723272 0.796903 0.459427 0.0592745
0.2 0.7267 0.8133 0.2 0.434884 0.722505 0.796903 0.453291 0.0599599
0.2 0.7267 0.8133 0.2 0.430282 0.721738 0.79767 0.447155 0.0606497
0.2 0.7267 0.8133 0.2 0.42568 0.721738 0.798437 0.441019 0.0613438
0.2 0.7267 0.8133 0.2 0.421078 0.720971 0.798437 0.435651 0.0620417
0.2 0.7267 0.8133 0.2 0.41801 0.720971 0.799204 0.431049 0.0627432
0.2 0.7267 0.8133 0.2 0.414942 0.720204 0.799204 0.427214 0.063448
0.2 0.7267 0.8133 0.2 0.411874 0.720204 0.799971 0.423379 0.0641555
0.2 0.7267 0.8133 0.2 0.409573 0.719437 0.799971 0.419544 0.0648654
0.2 0.7267 0.8133 0.2 0.408039 0.719437 0.800738 0.417243 0.0655774
0.2 0.7267 0.8133 0.2 0.406505 0.719437 0.800738 0.414942 0.0662909
0.2 0.7267 0.8133 0.2 0.405738 0.71867 0.800738 0.413408 0.0670057
0.2 0.7267 0.8133 0.2 0.405738 0.71867 0.801505 0.412641 0.0677213
0.2 0.7267 0.8133 0.2 0.405738 0.71867 0.801505 0.411874 0.0684371
0.2 0.7267 0.8133 0.2 0.407272 0.717903 0.801505 0.411874 0.0691527
0.2 0.7267 0.8133 0.2 0.408039 0.717903 0.801505 0.412641 0.0698674
0.2 0.7267 0.8133 0.2 0.41034 0.717903 0.801505 0.414175 0.0705808
0.2 0.7267 0.8133 0.2 0.412641 0.717136 0.801505 0.416476 0.0712922
0.2 0.7267 0.8133 0.2 0.415709 0.717136 0.802272 0.419544 0.0720009
0.2 0.7267 0.8133 0.2 0.419544 0.717136 0.802272 0.422612 0.0727064
0.2 0.7267 0.8133 0.2 0.423379 0.716369 0.802272 0.427214 0.0734078
